month,window,alpha,Mkt_RF,SMB,HML,Mom,alpha_se,Mkt_RF_se,SMB_se,HML_se,Mom_se,r2,nobs,fitted_oos,residual_oos,excess_ret,annualized_alpha
2018-04-01,36,-0.00012357456613049274,1.3377372747905865,1.2043195316745967,-0.5514183043304427,-0.0030063845920345333,0.004147267722211055,0.12454806526067741,0.32727441541582303,0.27743853894201403,0.2278358361358739,0.7890650461608786,36.0,-0.009944552553512707,0.015544552553512607,0.0055999999999999,-0.0014818873441618807
2018-05-01,36,-0.000291127479887094,1.3346058551088638,1.181317960994947,-0.5637639386516291,-0.030684570011480256,0.004061541206769033,0.12337169356480275,0.3194004738216418,0.2481923189064,0.22314214944402885,0.7916300400501695,36.0,0.02175190079954349,0.0006480992004564111,0.022399999999999903,-0.003487941339667011
2018-06-01,36,-0.0012745385416726741,1.363983529768938,1.0563974652745838,-0.6047430257825486,-0.04730792955758442,0.003572131857527789,0.11118431398342839,0.2886563579357512,0.22364043346290816,0.20052190387371344,0.8299325321988484,36.0,-0.029429452325529397,0.0018294523255293973,-0.0276,-0.01518770308877937
2018-07-01,36,0.0010477950546553018,1.3530359000075627,0.7500513101331971,-0.6715459596140702,-0.021417948478130236,0.003559457090140682,0.10948693658921939,0.30759290604594564,0.22715489238685566,0.19833067005240856,0.8317113265718488,36.0,-0.00828812780989694,0.023588127809896938,0.015299999999999998,0.012646254045393324
2018-08-01,36,0.0005379619964676931,1.3948760344426023,0.6815027208009051,-0.7078730473444932,0.008924348569958107,0.0035079068815956245,0.11475756180641228,0.30832398873375627,0.21501102818678722,0.197287314893249,0.8275338415213613,36.0,0.0009344163314091774,0.008265583668590822,0.0092,0.00647467885567421
2018-09-01,36,-0.000735784495178915,1.4536847865603995,0.6291686639317036,-0.7098101430384641,-0.0383907987579441,0.0032033315161477567,0.10713992390638906,0.2756394885852235,0.19149954175590203,0.1762052090107299,0.857052716103359,36.0,-0.006714144712765417,0.0013141447127654167,-0.0054,-0.008793770429289194
2018-10-01,36,-0.000329088736028309,1.4699913741666206,0.5722239301126302,-0.7220966581234146,-0.04643568407361409,0.003095404831087609,0.0947065646241457,0.2881905225029983,0.18946014247323725,0.17464775392851448,0.8919300296662982,36.0,-0.1463446283219676,0.00044462832196759394,-0.1459,-0.00394192490721379
2018-11-01,36,-0.002022492275145989,1.4692937679421196,0.5439428719793253,-0.5955173953621007,0.07240151146035761,0.00331764101374775,0.10312588739616314,0.31396201759329273,0.19963748099925083,0.18186474041158587,0.8746532410242183,36.0,0.009766863274888293,-0.0445668632748883,-0.034800000000000005,-0.02400174774585817
2018-12-01,36,-0.0013079468322969995,1.4391454782368425,0.5026067230772655,-0.5496936257694789,0.1328431202889528,0.0033031465072029214,0.10073094737555988,0.3121089606588844,0.1948699828821719,0.17415352488113703,0.8821077758334427,36.0,-0.10002335904815034,0.019423359048150332,-0.0806,-0.015582944955661593
2019-01-01,36,0.00021470527841133472,1.420519681810815,0.4221537498919643,-0.6278379451663068,0.10496208937784884,0.003283974158836635,0.09986473745354787,0.3041804795178128,0.1851274864417354,0.16708976965695052,0.8814068813398677,36.0,0.09247863581710064,0.016421364182899356,0.1089,0.0025795080109862756
2019-02-01,36,-0.0008332434991403289,1.4273813350405005,0.37776021122000736,-0.5874839491843891,0.13706922752244297,0.003260094837473264,0.09961905101102367,0.30832328108357915,0.17971784876597285,0.16724616634976844,0.8835459660559223,36.0,0.041449357528079274,-0.014549357528079274,0.0269,-0.009953225572930546
2019-03-01,36,-0.00021173596565315402,1.4746142835404261,0.4973657231360863,-0.6067052342187047,0.09504719873071643,0.003124800251206274,0.10028991737466406,0.2951836481180088,0.17223655115107311,0.15849147544217657,0.8862018487088342,36.0,0.01693887516347489,0.0012611248365250113,0.0181999999999999,-0.002537874755345171
2019-04-01,36,0.000877865150461234,1.4960535174073601,0.535333810613288,-0.6300873540838177,0.020163120135776785,0.0031405389134497403,0.10221904966881007,0.3044799992004076,0.17279005129628916,0.15425304333172746,0.8872355551861526,36.0,0.04200546195900848,0.023694538040991517,0.0657,0.01058539365196065
2019-05-01,36,0.0002927275747101176,1.5049565776369511,0.5435160158093048,-0.6063647071953648,-0.0035854001529119217,0.0030780955938026567,0.0976667954750951,0.2983050621377915,0.1704574987694508,0.14307003261624998,0.895890254972543,36.0,-0.05047033844199881,-0.002829661558001191,-0.0533,0.0035183919211418946
2019-06-01,36,0.00042308163867463625,1.4788504582427178,0.6312963597106916,-0.5943569180134168,0.02560340532289948,0.0031013293488358087,0.09650320416755952,0.27800936273016047,0.1703400166234626,0.15233421023875862,0.8941817650309729,36.0,0.06377828384400054,-0.015878283844000647,0.047899999999999894,0.005088810213557782
2019-07-01,36,0.0012396517265268357,1.4612146250399916,0.6665348703514197,-0.6184346433609053,0.01377764664760521,0.0031533298404295466,0.10201863361783693,0.2866877140754305,0.1783156600399862,0.15660183789718057,0.8841908124378337,36.0,-0.01362633280266801,0.02512633280266801,0.0115,0.014977665596163536
2019-08-01,36,0.0008728276959953651,1.4434424255972458,0.5300535159645742,-0.6763319268211464,0.1037449352609057,0.0032336504781173016,0.1008948164062768,0.28034054136402525,0.17801812810853,0.1616480648977325,0.8833938522991004,36.0,-0.029659375103220767,0.025059375103220767,-0.0046,0.010524359587812393
2019-09-01,36,-0.0007168560011396518,1.412769369737422,0.3403740815378129,-0.7237160165487365,0.0811442396313918,0.0030081170613682445,0.09460140596296504,0.27302332861608336,0.16318722925006823,0.14973884927189174,0.8926835783752043,36.0,0.008796502279759939,-0.012596502279759938,-0.0038,-0.008568436679918467
2019-10-01,36,-0.00021088443837966563,1.403386320095069,0.3758389660677527,-0.6646357199691444,0.08000248428327397,0.00303158714911468,0.09331811960826938,0.2733385020627931,0.18002299274581446,0.1481268460140323,0.8876308645096399,36.0,0.04025269020274492,-0.001952690202744918,0.0383,-0.0025276801545894845
2019-11-01,36,-0.0015821055911764102,1.427026439025541,0.3138388682506646,-0.695370443372699,0.14601591897978927,0.0031022814221571965,0.09464655062924232,0.2715988387419806,0.18021834587927085,0.1546271735474631,0.8879540827746975,36.0,0.029594138662299645,-0.010194138662299644,0.0194,-0.018820933388410177
2019-12-01,36,-0.0015272120900252633,1.4261079031441786,0.30109776234485275,-0.6924547263707048,0.14115343587745016,0.0031030663474001167,0.0936580862077969,0.26205237119480584,0.18039901550140028,0.15553001541670233,0.8896737991531838,36.0,0.04748137266324563,-0.0026813726632456333,0.0448,-0.018173389174877652
2020-01-01,36,-0.0016991896888544217,1.423836485422037,0.30773590033757015,-0.6873797296771894,0.11976845326960284,0.0031310630886059085,0.09568446311880789,0.26264916284996487,0.18066479847693825,0.15804354233911444,0.8876893750579493,36.0,-0.012429059477442252,-0.007270940522557747,-0.0197,-0.0202007932566709
2020-02-01,36,-0.0015857548329264847,1.3329226108800576,0.08327641728313229,-0.6499389704609667,0.13959780203464855,0.003243505509884032,0.08717027529626523,0.2677870508664105,0.18617340707551958,0.16562138046422828,0.8935151535622835,36.0,-0.13932690212130697,0.044526902121307055,-0.09479999999999991,-0.01886396732427642
2020-03-01,36,-0.001330410441612643,1.3527681384901378,0.07160871912095756,-0.6367142394452383,0.13757625118430772,0.0032195233089671264,0.0818790403290329,0.26046833093915267,0.16904290400027328,0.16173899421624582,0.9138700363592234,36.0,-0.1305921785214652,-0.0070078214785347925,-0.1376,-0.01584862234309603
2020-04-01,36,-0.00037675204680954685,1.3928206581795348,0.28159629645167117,-0.7516583041233643,0.11537413794932161,0.003454120602421614,0.0863768108805844,0.26345711610780403,0.17324218565431015,0.17377926941860225,0.9208212429037813,36.0,0.12747819206256858,0.047121807937431426,0.1746,-0.004511668137767488
2020-05-01,36,1.0164416636287976e-05,1.4107303623748462,0.30945869876444654,-0.8187451248230493,0.09667242142562227,0.0035081111826037814,0.08777341782449406,0.2657911967908034,0.16622363968879503,0.17524089116132732,0.9268061878297783,36.0,0.11711192366819,0.021288076331809916,0.1383999999999999,0.00012197981868156127
2020-06-01,36,0.0006395176752232896,1.3735802136743098,0.4534502118374646,-0.7942809982818282,0.05310207542146639,0.003640857208846178,0.08629193270542602,0.272998267929825,0.17262207731767465,0.17215209727020808,0.9249495274518514,36.0,0.0438889087934603,-0.0278889087934603,0.016,0.00770126259550552
2020-07-01,36,0.0002648306052617719,1.3733143348452037,0.43670199790584086,-0.8196959471051958,0.048039923523187145,0.0036997099640441295,0.08309463829827153,0.2712858760011068,0.1802033921606921,0.15988930149931546,0.9268930442540901,36.0,0.0678996798143806,0.003300320185619404,0.0712,0.003182600278313741
2020-08-01,36,0.0008139413458399039,1.3698065834205881,0.45166099374903723,-0.7922260237512537,0.0704629679124602,0.0035963520622962083,0.08141318957021239,0.2582776726745119,0.17759956217335843,0.15374447778006217,0.9327613757358963,36.0,0.10040705228967789,-0.006007052289677989,0.0943999999999999,0.009811140033618937
2020-09-01,36,0.00012535711662692295,1.3594598171482852,0.46211038494660484,-0.8335675795883382,0.05155862508120679,0.0035558293311683557,0.07914541634350915,0.2420462937089287,0.1772399252003791,0.15116430046947002,0.9351818915906956,36.0,0.016585080281772586,0.006614919718227415,0.023200000000000002,0.0015053229838668525
2020-10-01,36,0.002437782469990494,1.3422487741775728,0.5560663624210993,-0.7502829487674256,0.07706625165438952,0.00349813182949021,0.077757818033849,0.236637123700396,0.177544650119833,0.153339751880668,0.9349611394562829,36.0,-0.04431983531531495,0.03031983531531495,-0.013999999999999999,0.029648818079395012
2020-11-01,36,0.003206500374192879,1.3639529314012788,0.4929954287230589,-0.7656858101835076,0.01092439389822597,0.0035473909224709487,0.07654768046399438,0.233861948981139,0.1813310768515507,0.1437382422568429,0.940729439473358,36.0,0.13332126041328443,0.02727873958671559,0.16060000000000002,0.039163898615640846
2020-12-01,36,0.003987033114854065,1.3625551483329656,0.5471215262870794,-0.7411318903894579,0.01131278462754115,0.0035295907789775973,0.07546570831050985,0.23329060074411234,0.17669686612575403,0.14079352462700173,0.9431884813645398,36.0,0.08160746151902522,0.004692538480974784,0.0863,0.04890763135972431
2021-01-01,36,0.007268827508246509,1.3118123136405782,0.7670388838808697,-0.6100187143910961,-0.001222910380465736,0.004241790649532063,0.09507958389126589,0.2796428711575796,0.2157532307023511,0.18006510688302277,0.9129160695323922,36.0,-0.008242810540505957,0.08004281054050597,0.0718,0.09079898651848528
2021-02-01,36,0.009058363416378987,1.2905822794820694,0.8755825820368526,-0.5245844604558522,-0.007395746975262574,0.004097177395287765,0.09730115808533324,0.2748138917536661,0.19752869358477734,0.18140199285656614,0.910097847174852,36.0,0.010996831805222484,0.022203168194777516,0.0332,0.11428282351392105
2021-03-01,36,0.0087152061322761,1.2747932509610846,0.8719172142016736,-0.6166053912862424,-0.055644664089802065,0.004021337878122771,0.09735400030823742,0.2736398244450221,0.19322581762185867,0.1822176389567158,0.9101914407048447,36.0,0.0130914973234862,-0.0302914973234862,-0.0172,0.10974401913802834
2021-04-01,36,0.008600213322229686,1.274141293179822,0.8842204451945688,-0.6237678552133955,-0.059170359871750344,0.0040442195609831835,0.09600981287305502,0.2782087525854154,0.19528387138856695,0.1814465208297287,0.911670810644181,36.0,0.070395784435021,0.0024042155649790092,0.0728,0.10822685036458357
2021-05-01,36,0.008491410774161136,1.2620047032930755,0.9222650399282664,-0.6539814948736642,-0.08643896635317883,0.0040576069289485995,0.0951823404209206,0.2774730500905188,0.19607209035865292,0.17919977757901562,0.9112459329296809,36.0,0.024604059498183575,-0.012004059498183575,0.0126,0.10679310419990129
2021-06-01,36,0.008815746305730475,1.2566755123659323,0.9058896710365647,-0.6677679840444232,-0.10049455445522537,0.004030851226136339,0.09427087060375484,0.2766489072869722,0.19222469866097394,0.17588608464779687,0.9110877012645939,36.0,0.016858780727339,-0.0007587807273389986,0.0161,0.11107206542739334
2021-07-01,36,0.00836929194929652,1.2530521277826199,0.9471259293130312,-0.6666847863233305,-0.10143461151471755,0.004008502843415255,0.09411178190587136,0.28321347964560745,0.19149443910205027,0.1752542758494444,0.9117789579942215,36.0,0.016231033118099644,-0.006531033118099643,0.0097,0.10518590804581662
2021-08-01,36,0.008256493012559915,1.2528865285903121,0.9432703841935322,-0.663209249263147,-0.09930896028570269,0.004015224473642502,0.09465428935313241,0.28327035234301035,0.19301249916178012,0.17589028975778584,0.9118204322990837,36.0,0.04965807817237411,-0.0051580781723741115,0.0445,0.10370327116503875
2021-09-01,36,0.007597472403381635,1.260393801290741,0.9028233611018912,-0.7125643685316961,-0.11985542228127,0.0039615898766102,0.09519391141985323,0.2807949459094592,0.1825102477104984,0.17724963924135695,0.9136817405728519,36.0,-0.04677695019735319,-0.017223049802646814,-0.064,0.09507744143206676
2021-10-01,36,0.008818563340573286,1.1721612066842408,1.019294398398962,-0.7290940682136795,-0.24373826599053539,0.004153127465227967,0.10402332253216272,0.2726414353023517,0.18192108085041772,0.18036268685674792,0.898567221998903,36.0,0.02777224642481013,-0.03137224642481013,-0.0036,0.11110929692545479
2021-11-01,36,0.011215968549945492,1.1192695957127041,1.0662815385761575,-0.8250874150180942,-0.37988961670798593,0.003624266625814615,0.08999946138464461,0.23823073771536735,0.15971040101294381,0.16027328678019925,0.9225233349202998,36.0,-0.03606494197143538,0.004864941971435381,-0.0312,0.14321267129084037
2021-12-01,36,0.010439384132230764,1.1173771476989067,1.112013965357653,-0.8763820808424128,-0.41823335728035116,0.0036758472129526758,0.08915963062599899,0.2384182140690714,0.15577223581719027,0.15531847295522297,0.9171789277140953,36.0,0.01149870858087488,-0.01349870858087488,-0.002,0.13272160911791664
2022-01-01,36,0.01081741350139169,1.0956797384943235,1.1328502687574973,-0.8007077213690934,-0.3938074731015211,0.003526257546273652,0.08694344019349434,0.2397122104710461,0.12705699996935033,0.1544386728728904,0.928536682718118,36.0,-0.16710579855687738,0.017605798556877383,-0.1495,0.13781742281827158
2022-02-01,36,0.009218527633324706,1.1402198910929875,0.946803460669079,-0.851202876614154,-0.3686685815166757,0.0038271400015399836,0.09405135523511379,0.25624792854340955,0.1403630978856855,0.169559060004865,0.9169516229483816,36.0,-0.0072987835412459574,-0.05650121645875404,-0.0638,0.11640707075373657
2022-03-01,36,0.008389804509917609,1.1163982622286617,1.0031965843240573,-0.8686197722083965,-0.43637952376324085,0.003954261009884375,0.09735239563978533,0.2700146552432321,0.1445220983203085,0.17449484744976104,0.912230982377788,36.0,0.00963830956224697,-0.03543830956224697,-0.0258,0.105455722642811
2022-04-01,36,0.007857890329970127,1.1235929852814979,1.009076786793053,-0.8699082855549236,-0.4301377646018447,0.004033441193712821,0.09706287497017364,0.2706773590164153,0.14451372982680508,0.17922809294144995,0.9195840842495245,36.0,-0.11616784392638875,-0.008932156073611239,-0.1251,0.09847860351012971
2022-05-01,36,0.007938497169750695,1.1215262850822048,1.0234057468504552,-0.8674641607352878,-0.4190051191526625,0.004030567796764769,0.0961066982292517,0.2694926766646409,0.1418082063433444,0.18126720549984143,0.9191806393888422,36.0,-0.035620688995271245,-0.003379311004728755,-0.039,0.0995333218300718
2022-06-01,36,0.005226999731513273,1.2122682634166384,0.9768985422282923,-0.8220930162895458,-0.31577166383489264,0.004309963481463625,0.09987364367938913,0.31573013996746097,0.15580392452360695,0.19383046745901186,0.9141965360461013,36.0,-0.09533499800780892,-0.061865001992191054,-0.15719999999999998,0.06455900823083449
2022-07-01,36,0.0038094546144478263,1.219024923138532,0.981277029363191,-0.7584372788133149,-0.25403734175281856,0.004287361441054291,0.10133838289884764,0.3185316442808252,0.14265032722764104,0.18733797884360628,0.9166111953799385,36.0,0.13015930788765323,-0.02515930788765322,0.10500000000000001,0.04668351076184085
2022-08-01,36,0.003046992293277177,1.218036425769062,1.0457415449401162,-0.7465264454123003,-0.27302348624423445,0.00423734031868735,0.09926303826413041,0.31399050293803854,0.13484386547215316,0.18064896851653195,0.9223898367321749,36.0,-0.08110331802422842,-0.0023966819757715863,-0.0835,0.03718292861869754
2022-09-01,36,0.004444052999328896,1.192516786432932,1.0136087737418253,-0.7405923522964057,-0.2903799362397952,0.004293088335519296,0.09792964151052239,0.3155995956092227,0.13618253799082253,0.18414931071247898,0.9260534895419258,36.0,-0.15408167218229282,0.028581672182292905,-0.12549999999999992,0.05465161353731429
2022-10-01,36,0.005743929638205327,1.238053292737065,0.8153733504653684,-0.7518050140519401,-0.25269074815989456,0.004569718267618216,0.1010744195603693,0.3163995399441999,0.1441265377910039,0.19400736304076974,0.9188056610434072,36.0,0.032851357528278426,0.05224864247172158,0.08510000000000001,0.07114691122800165
2022-11-01,36,0.005404418614948576,1.1971492771396124,0.9445785133251268,-0.7345677458456934,-0.26018609239245016,0.004706552411686188,0.09903703177738457,0.31018579829651516,0.14673779379687946,0.19898836253021676,0.9183525729862629,36.0,0.14670784064220965,-0.039207840642209654,0.1075,0.06681588740042677
2022-12-01,36,0.005068290522379289,1.1966860408938067,0.8884307433075405,-0.7666405190686559,-0.28045374964499437,0.00477834103568129,0.1006785787813193,0.3088534355259683,0.14406524009665989,0.2002351295533556,0.9166526369085031,36.0,-0.02228777209582894,-0.02611222790417106,-0.0484,0.06254383735494118
2023-01-01,36,0.005863985900650792,1.1987947606278069,0.8539134337495635,-0.7876755111251306,-0.3088344380477839,0.004771723521670413,0.10152997932124751,0.31266185578282424,0.14401513779875413,0.19858858694879328,0.9188027801871002,36.0,0.09613111861928453,0.02166888138071557,0.1178000000000001,0.07268228046803671
2023-02-01,36,0.0051232457395807215,1.2397855718750828,0.904367467179485,-0.7349288945984742,-0.23660463934682063,0.004884110009627398,0.10819157235831015,0.3166235333279409,0.14519331012820252,0.20318446469450677,0.9164980837838166,36.0,-0.06448969821246991,0.02948969821246991,-0.035,0.06324122149986566
2023-03-01,36,0.002762849919755582,1.2759717260722696,1.109680924264811,-0.6268525732879906,-0.21814672113605305,0.005197766883077077,0.12371329237760179,0.33198297327610937,0.16151227504291518,0.2099329522916676,0.9034646054195892,36.0,0.04490344017340821,-0.04570344017340821,-0.0007999999999999999,0.03366266817622021
2023-04-01,36,0.0020606107060590143,1.2516150422440853,1.0452170364677225,-0.6289481199987014,-0.2360462899784439,0.005175515440135544,0.1255125365738461,0.344167112076286,0.1603588464909504,0.2076636023148597,0.893464305070322,36.0,-0.00038435803606275826,-0.011515641963937142,-0.0118999999999999,0.02500950602509322
2023-05-01,36,0.0010022275436405784,1.2464862999752166,0.9822484532792686,-0.6039993103782607,-0.2271018394883948,0.005070520086258429,0.12131353320877884,0.3499049225544985,0.15822428510248182,0.20346325375984892,0.8882103814550568,36.0,-0.04641170168501048,-0.0051882983149895215,-0.0516,0.012093246860618967
2023-06-01,36,0.0011264427817005082,1.253856790924033,0.9725086100360453,-0.6006638040707368,-0.2121990419941735,0.005067244192297789,0.12066354524699084,0.34345404461356227,0.1571741659721831,0.20183423263272257,0.8887481466355253,36.0,0.016636460085669217,-0.0009364600856692183,0.0157,0.013601374268191746
2023-07-01,36,0.0017004969915189357,1.2215053443945425,1.0669650132265578,-0.571972923447466,-0.3339354299692916,0.005127161605700268,0.128418737111165,0.3469042221402527,0.1585742803193093,0.22690611257430876,0.8845088659166301,36.0,0.020291286254207744,0.045608713745792256,0.0659,0.02059790139807438
2023-08-01,36,0.0025528836647306288,1.2345450331152974,1.1725859956902196,-0.57624119288514,-0.35593621807687725,0.005133827193161273,0.12701054478829657,0.3704443151924683,0.15720197934605082,0.22645670534378176,0.8838065871210888,36.0,-0.06068705127932975,-0.0015129487206701417,-0.062199999999999894,0.031068421570129345
2023-09-01,36,0.0015679665449523355,1.2460890800681894,1.145849149362649,-0.5848083004361091,-0.3555991953449955,0.005350394752166844,0.1275111957710179,0.38925252036754077,0.15904281110645752,0.22923973545564943,0.8870100133825942,36.0,-0.08349419266645025,-0.02500580733354975,-0.1085,0.018978711871215914
2023-10-01,36,0.0002649280016626173,1.2703988392709231,1.122783607278777,-0.5674736299363314,-0.3260554143441303,0.005416034690149453,0.1262536678634537,0.3889089360266517,0.15833453395708233,0.23034638488492434,0.891630353579643,36.0,-0.07651046978321027,-0.012489530216789627,-0.0889999999999999,0.003183772445013222
2023-11-01,36,0.0018409626958851427,1.3843461760950473,0.9977078409157558,-0.5844208254031144,-0.1771457559407157,0.006224141161394897,0.13777965466446326,0.4419189864671791,0.18042124218530126,0.30449523808371487,0.8668314148462684,36.0,0.10243924401595143,0.09246075598404858,0.19490000000000002,0.022316614177010363
2023-12-01,36,-0.0002580120903329878,1.3750234041313152,0.8279032622881437,-0.5688951968373974,-0.0903663684194802,0.006140529339236035,0.14704054694484966,0.4543309026251742,0.18516341866754404,0.30504327973855416,0.8593620566284687,36.0,0.10306927988538898,-0.03936927988538898,0.0637,-0.0030917552247483604
2024-01-01,36,-0.0037694730499492676,1.3549206016908848,0.6078734930687975,-0.5884209953422959,-0.1804451618603573,0.005600471602329608,0.13060908496852872,0.4103407966019769,0.16500752439809677,0.2583499859841469,0.8859662911336637,36.0,-0.035886450893920806,-0.02251354910607909,-0.058399999999999896,-0.04430757131213536
2024-02-01,36,-0.0051102389296245835,1.3686140162223894,0.39702966163310016,-0.6280704868084508,-0.001315999453622707,0.005802560957441132,0.13117974986268224,0.4244412136919428,0.17214049605128326,0.2562015606615027,0.8838405628235874,36.0,-0.002305171390288553,0.04430517139028855,0.041999999999999996,-0.059628331898592624
2024-03-01,36,-0.004618683129817223,1.3581200068258101,0.37566045708470264,-0.6305168655402504,-0.05877552872488567,0.005832349305234052,0.12686622369661799,0.4205940590181772,0.1671420549231723,0.2575246633812829,0.8850382089339851,36.0,0.00838610995595922,-0.011786109955959221,-0.0034000000000000002,-0.054037722424670864
2024-04-01,36,-0.005658330020759732,1.3516397143341694,0.32219917425934375,-0.6296198203842349,-0.06639288529259835,0.005751792005724636,0.12739803863097585,0.4270577258910006,0.1666969493149687,0.25464302889292406,0.8842055557794684,36.0,-0.06868891374498347,-0.011311086255016436,-0.0799999999999999,-0.06582621072469452
2024-05-01,36,-0.004841264656290815,1.3775837789685423,0.3628131168765747,-0.6125874960317828,-0.03741686783077558,0.0057432718806701075,0.12617808832342162,0.4265841562052123,0.1677224053618019,0.254168996162714,0.8850220560019152,36.0,0.03824301259996671,0.023856987400033294,0.0621,-0.05657297151788798
2024-06-01,36,-0.0055037726861237035,1.385068447539208,0.35140471640616966,-0.5954748217243333,-0.014477037166281459,0.0058096005629984515,0.12610158448244768,0.4248438390970613,0.1692943001302055,0.2554574106315649,0.8857250910931787,36.0,-0.02847979709924635,0.0075797970992464506,-0.020899999999999898,-0.06408225997144212
2024-07-01,36,-0.006257321095071983,1.3767190047688558,0.2930593975475848,-0.601253503379991,-0.011593968056051285,0.005763821659085275,0.12496389511527597,0.40519050218641245,0.16964060570498274,0.2563891560063197,0.8851573277782224,36.0,0.0275914908737917,-0.0140914908737917,0.013499999999999998,-0.07255683329258211
2024-08-01,36,-0.007449727319237367,1.3778114158068138,0.2941355306983773,-0.5741850774391931,-0.0031041030275158477,0.005880565741466838,0.1249743875966811,0.40595072445395064,0.1685945343628084,0.255989503542293,0.8836553625594148,36.0,0.031035972252295187,-0.016335972252295185,0.014700000000000001,-0.08582328296751662
2024-09-01,36,-0.007733780931184698,1.3773259705016403,0.2754878125191865,-0.5771039675304542,-0.001189488958948548,0.005782821374822214,0.12502477773135684,0.40899029563631956,0.17050377191557467,0.25460797147791564,0.8824775443759946,36.0,0.0046189091962919315,-0.004018909196291932,0.0005999999999999998,-0.08895783678559643
2024-10-01,36,-0.006149856047421822,1.3733540102695212,0.24434991876814838,-0.5830170674197046,0.07554175186430112,0.005805361551656293,0.12638786604006752,0.4157229991459067,0.17250686959995098,0.2608146013863022,0.8804712655180015,36.0,-0.09192337284743592,0.04262337284743591,-0.049300000000000004,-0.07135257354310698
2024-11-01,36,-0.006714934114973328,1.4137965619225181,0.3148044613912331,-0.5389594099569628,0.1610601788373207,0.005929318848453723,0.13143136971390365,0.4192158386921697,0.1798645984968847,0.25832161304527707,0.8804428566574283,36.0,-0.015319986153661064,0.026519986153661065,0.0112,-0.07766886255930217
2024-12-01,36,-0.004842669608818925,1.421525607914194,0.36557349295523145,-0.5059165996555021,0.14366204045710118,0.0058847769050708034,0.13528837756297094,0.4225898412653087,0.18587536507426447,0.26132183496653527,0.8769570663752833,36.0,-0.0555307566259706,0.041530756625970604,-0.014,-0.056588954414079184
2025-01-01,36,-0.0048803824758954575,1.423285438132893,0.4333771346603146,-0.5214499704441893,0.15886508411657152,0.0059034321194578005,0.13754581919452638,0.4341087295665676,0.22327871362925905,0.2855140076933508,0.866418086411461,36.0,0.04512908622257913,-0.01132908622257913,0.0338,-0.05701788744242464
2025-02-01,36,-0.003358735449112596,1.4350016984417784,0.4542401779819287,-0.4389966171319345,0.14207495947573223,0.006207416051113925,0.14008029421615817,0.45313800847473173,0.2216963699078816,0.29178425016099035,0.859853029807716,36.0,-0.01248293989109104,0.04668293989109104,0.0342,-0.03956854573282331
2025-03-01,36,-0.0012120716225638133,1.5136048126091994,0.7694708072287182,-0.41335654001864164,0.3750707215612761,0.006232041316755882,0.1359398492460743,0.4276975804958136,0.21741844277773134,0.29206562599800706,0.8612277034288573,36.0,-0.01605463941950898,0.05015463941950898,0.0341,-0.01444828839034007
2025-04-01,36,-0.002813030691531623,1.4613595277744356,0.6022280516700158,-0.33252680754136255,0.2818076549485853,0.006285999502647107,0.13854780373076567,0.42912181182876236,0.2195853930192248,0.2918998702541742,0.8428827860598292,36.0,0.08214200918474993,-0.048142009184749826,0.0340000000000001,-0.033238967271580044
2025-05-01,36,-0.0034740639475835736,1.436524615840876,0.4671745794515765,-0.27443115262544104,0.2239265294332391,0.006261514720489612,0.1357014665251028,0.4325168223968613,0.22960718761729584,0.2903344603969081,0.8418459833341834,36.0,0.06748529271685565,-0.033785292716855646,0.0337,-0.040901358083136885
2025-06-01,36,-0.001962977642973065,1.373732767928428,0.4205101271491327,-0.3212887368520814,0.17053014929354404,0.006430787404525306,0.14836254624411904,0.4057030558560889,0.2337349148949944,0.2918901940046553,0.8218223702533707,36.0,0.04331293643430265,-0.009212936434302654,0.0341,-0.023303071887166515
