ticker,fsym_id,month,fiscal_date,ff_pe_dil,ff_pbk_tang,ff_psales_dil,ff_pfcf,ff_div_yld,ff_earn_yld,ff_fcf_yld,ff_entrpr_val_ebitda_oper,ff_entrpr_val_sales,ff_roce,ff_roic,ff_roa_ptx,ff_ebit_oper_mgn,ff_ebitda_oper_mgn,ff_debt_eq,ff_tcap_assets,ff_ebit_oper_int_covg,ff_zscore,ff_fscore,ff_sales_gr,ff_eps_dil_gr,ff_eps_basic_gr,ff_bps_gr,ff_com_eq_gr,ff_assets_gr,ret,next_ret,Mkt_RF,SMB,HML,RMW,CMA,RF,Mom,vix,vix_chg,cpi_yoy,core_cpi_yoy,pce_yoy,core_pce_yoy,m2_yoy,y10,y2,y3m,slope_10y_2y,slope_10y_3m,baa_spread,baa_aaa_spread,sp500,sp500_ret,sp500_mom_12m,country,sector,ctry_AR,ctry_AT,ctry_AU,ctry_BE,ctry_CA,ctry_CH,ctry_CN,ctry_DE,ctry_DK,ctry_ES,ctry_FI,ctry_FR,ctry_GB,ctry_IE,ctry_IL,ctry_IT,ctry_JP,ctry_MX,ctry_NL,ctry_NO,ctry_SE,ctry_TW,ctry_US,ctry_UY,sect_business_services,sect_consumer_cyclicals,sect_consumer_non_cyclicals,sect_consumer_services,sect_energy,sect_finance,sect_healthcare,sect_industrials,sect_non_energy_materials,sect_technology
ONWD.BR,X9PJS6-R,2021-06,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,,,-0.011,0.0038,-0.0282,0.0115,-0.0097,0.0,-0.0034999999999999,15.83,-0.9300000000000016,4.918257089467626,3.7876961101984903,4.07246348925363,3.5411199019175887,14.086399857245604,1.45,0.25,0.05,1.2,1.4,1.87,0.6499999999999999,4297.5,2.2214009565834747,38.61606320225206,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-07,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,,,0.0065,-0.0055,-0.0068,0.0218,-0.0121,0.0,0.0031,18.24,2.4099999999999984,5.295632620349999,4.439362194328367,4.306128320705871,3.8617128102137466,12.608678915328063,1.24,0.19,0.06,1.05,1.18,1.95,0.6700000000000004,4395.259765625,2.274805482838871,34.365587571392275,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-08,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,,,0.0161,0.0079,-0.0213,-0.0011,-0.019,0.0,0.0056,16.48,-1.759999999999998,5.245169381309234,4.210719214328185,4.473216164011551,3.92711817566731,12.532587235620696,1.3,0.2,0.04,1.1,1.26,1.94,0.6900000000000004,4522.68017578125,2.899041625543864,29.207987294652327,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-09,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,,,-0.0294,0.0088,0.0378,-0.0184,0.0146,0.0,0.0144,23.14,6.66,5.152015301793966,3.939691977557725,4.580909697720981,3.9584580447155737,13.195772138698182,1.52,0.28,0.04,1.24,1.48,1.85,0.7000000000000002,4307.5400390625,-4.75691688019011,28.08623369201606,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-10,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,,-0.2945736434108528,0.026,-0.016,-0.0067,0.0056,-0.001,0.0,0.0243999999999999,16.26,-6.879999999999999,5.351215590949132,4.002855729865806,4.737428253233955,4.013850678303776,12.785915871522649,1.55,0.48,0.05,1.07,1.5,1.69,0.6699999999999999,4605.3798828125,6.914383640060651,40.83902976879674,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-11,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,-0.2945736434108528,0.1208791208791209,-0.0418,-0.0091,-0.0196,0.0237,-0.0126,0.0,0.0037,27.19,10.93,6.235042390298062,4.590317334184912,5.336135652537788,4.436672448273571,12.811340469996168,1.43,0.52,0.05,0.91,1.38,1.81,0.6599999999999997,4567.0,-0.8333706184746159,26.103443691858995,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2021-12,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,0.1208791208791209,-0.2186274509803921,0.0387,-0.0127,0.0345,0.0063,0.0311,0.0001,0.0027,17.22,-9.970000000000002,6.901970403700863,4.972572143965692,5.93019057933839,4.8908669097107005,12.311943991156514,1.52,0.73,0.06,0.79,1.46,1.85,0.6499999999999999,4766.18017578125,4.361291346206486,26.89273866137125,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-01,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,-0.2186274509803921,0.1919698870765369,-0.049,-0.0237999999999999,0.127,-0.0441999999999999,0.0617,0.0,-0.0358,24.83,7.609999999999999,7.174340285065539,5.488993530393094,6.141969176624196,5.2145501246505965,12.46671584090564,1.79,1.18,0.22,0.6100000000000001,1.57,1.93,0.6499999999999999,4515.5498046875,-5.258516502739385,21.573991356507925,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-02,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,0.1919698870765369,-0.2,-0.0203,0.0156,0.018,0.0006,0.0208,0.0,-0.0022,30.15,5.32,7.558805726967832,6.05428515424189,6.272433512016362,5.35843659732218,11.718870942773108,1.83,1.44,0.35,0.3900000000000001,1.48,2.34,0.7200000000000002,4373.93994140625,-3.1360491945908286,14.766935268444836,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-03,2020-12-31,,,,,,,,,,,-140.267021761222,-106.535233781804,,,,69.908386187456,-3.67387387387387,,2.0,,-48.4399135001545,-48.4399135001545,-115.071456484118,-115.070696240702,-39.216106232598,-0.2,0.0263157894736842,0.0052,-0.0008,-0.0091,-0.0015,-0.0056,0.0,0.0339,20.56,-9.59,7.937278766517819,6.4551151617656455,6.545539906103293,5.602764293293028,10.604934374649975,2.32,2.28,0.52,0.04,1.7999999999999998,1.93,0.8599999999999999,4530.41015625,3.577328837154625,14.03311641516658,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-04,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,0.0263157894736842,-0.1346153846153845,-0.0649,-0.0072,0.0372,0.0002,0.0356999999999999,0.0,0.0288,33.4,12.84,8.572204966013853,6.482378554404167,6.926410970164576,5.593221924008485,9.629048165368426,2.89,2.7,0.85,0.1899999999999999,2.04,2.05,0.9000000000000004,4131.93017578125,-8.795671180434306,-1.177654747685286,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-05,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,-0.1346153846153845,-0.2296296296296296,0.0111,-0.0149,0.0455999999999999,-0.0167,0.0266,0.0003,0.0029,26.19,-7.209999999999997,8.231750770777225,6.158737119052837,6.684755338326309,5.345023150300299,7.901206419699225,2.85,2.53,1.16,0.3200000000000003,1.6900000000000002,2.18,0.9900000000000002,4132.14990234375,0.0053177704644635,-1.711657479886508,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-06,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,-0.2296296296296296,-0.0432692307692308,-0.0925,-0.0005,-0.0048,0.0093999999999999,0.0113999999999999,0.0006,0.0076,28.71,2.52,8.538171195642065,6.0254478790408905,6.794545874740021,5.184136763522318,6.161102693191256,2.98,2.92,1.72,0.06,1.26,2.31,1.0299999999999994,3785.3798828125,-8.391999993382681,-11.916698480221054,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-07,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,-0.0432692307692308,-0.023115577889447,0.0506,0.0056,-0.0639,0.0289999999999999,-0.0382,0.0008,-0.0177,21.33,-7.380000000000003,8.979361103105798,5.906335651591377,7.243471864656126,5.31569109508947,5.733722060252688,2.67,2.89,2.41,-0.2200000000000002,0.2599999999999998,2.36,1.1500000000000004,4130.2900390625,9.111639173021002,-6.028533936374103,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-08,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,-0.023115577889447,0.0905349794238681,-0.05,0.01,0.0311,-0.0178,0.0118,0.0019,0.0401,25.87,4.540000000000003,8.462576727730099,5.899916740834321,6.750201361938935,5.107374057840786,4.941041907983701,3.15,3.45,2.96,-0.3000000000000002,0.1899999999999999,2.18,1.08,3955.0,-4.244012827299837,-12.551853186991902,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-09,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,0.0905349794238681,0.1415094339622642,-0.0975999999999999,-0.0161,0.0191,-0.0069,0.0279999999999999,0.0019,0.0262,31.62,5.75,8.222579178218826,6.286089097732228,6.6396775899483895,5.362447330658338,3.8266468976569934,3.83,4.22,3.33,-0.3899999999999997,0.5,2.24,1.1000000000000003,3585.6201171875,-9.339567201327435,-16.759447743453126,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-10,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,0.1415094339622642,0.0214876033057851,0.0471,-0.0237999999999999,0.0064,0.0162,-0.0064,0.0023,-0.0038,25.88,-5.740000000000002,8.192106896425821,6.624287624509306,6.667939000672507,5.606479327988612,2.647633573232921,4.1,4.51,4.22,-0.4100000000000001,-0.1200000000000001,2.28,1.16,3871.97998046875,7.98634138370089,-15.924851391322436,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-11,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,0.0214876033057851,0.006472491909385,0.1171,-0.0204999999999999,-0.0052,0.0031,-0.0091,0.0029,-0.0348,20.58,-5.300000000000001,7.758813957693,6.294999786983246,6.461602354598139,5.459759683450094,1.4215030693691677,3.68,4.38,4.37,-0.6999999999999997,-0.69,2.15,1.17,4080.110107421875,5.375289335249311,-10.661044286799326,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONWD.BR,X9PJS6-R,2022-12,2021-12-31,,4.23762982905277,,,0.0,-11.1450980392157,-6.48465339491551,,,-135.660630979679,-64.9529614416324,-57.5613937774192,,,16.5269765247995,91.9386236115882,-5.33149269682936,7.39080759076591,4.0,,-18.2934443288241,-18.2934443288241,,,638.520084566596,0.006472491909385,-0.0803858520900321,-0.0105,0.0181,0.0366,-0.0131,0.0227999999999999,0.0033,0.0204999999999999,21.67,1.0900000000000034,7.122856456533988,5.969880665899807,6.030493273542614,5.20808883271644,0.3308976888718007,3.88,4.41,4.42,-0.5300000000000002,-0.54,1.99,1.16,3839.5,-5.897147407473047,-19.442827203429268,NL,Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-01,2016-12-31,18.0187827441648,,1.62746304934659,,1.30276188023729,5.54976445522569,-10.8687333025133,18.1097980812532,2.92270013898222,13.200361975298,4.7029088107192,3.28257422745196,11.6880218919656,16.1387781678677,203.28201565833,75.6178560395428,3.41017662764428,0.939633965670978,6.0,18.7999769192559,102.857117292576,100.943338392735,14.8034981602869,14.717052035899,12.9452999216966,,-0.0190856863578278,0.0472,0.0026,0.0018,-0.0091,0.0064,0.0011,0.0232,13.54,2.5,2.129930719552253,1.770166453265043,1.7664099484208329,1.5768765133171936,4.887078859681604,2.72,2.14,1.46,0.5800000000000001,1.2600000000000002,1.56,0.71,2823.81005859375,5.617870412552817,23.91272487608005,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-02,2016-12-31,18.0187827441648,,1.62746304934659,,1.30276188023729,5.54976445522569,-10.8687333025133,18.1097980812532,2.92270013898222,13.200361975298,4.7029088107192,3.28257422745196,11.6880218919656,16.1387781678677,203.28201565833,75.6178560395428,3.41017662764428,0.939633965670978,6.0,18.7999769192559,102.857117292576,100.943338392735,14.8034981602869,14.717052035899,12.9452999216966,-0.0190856863578278,0.0463116204306823,-0.043,0.0138,-0.0036,0.0096,-0.0048,0.0011,0.0113,19.85,6.310000000000002,2.151318868063945,1.8912671130328464,1.7576494957315614,1.6320370277204788,4.390306179922932,2.87,2.25,1.65,0.6200000000000001,1.2200000000000002,1.68,0.69,2713.830078125,-3.89473718793677,14.815716499221354,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-03,2016-12-31,18.0187827441648,,1.62746304934659,,1.30276188023729,5.54976445522569,-10.8687333025133,18.1097980812532,2.92270013898222,13.200361975298,4.7029088107192,3.28257422745196,11.6880218919656,16.1387781678677,203.28201565833,75.6178560395428,3.41017662764428,0.939633965670978,6.0,18.7999769192559,102.857117292576,100.943338392735,14.8034981602869,14.717052035899,12.9452999216966,0.0463116204306823,0.0300244921481054,-0.0124,-0.0049,-0.0159,0.0156,-0.0192999999999999,0.0012,-0.0052,19.97,0.1199999999999974,2.263468931091861,1.87770420481439,1.8376076958608545,1.6442181175359671,4.139666139098752,2.74,2.27,1.73,0.4700000000000002,1.0100000000000002,1.85,0.7699999999999996,2640.8701171875,-2.688449860055664,11.772455048983232,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-04,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,0.0300244921481054,0.0559472786085839,0.0171,-0.0202,0.0214,-0.009,0.0087,0.0014,-0.0068,15.93,-4.039999999999999,2.3309497646499366,2.1227843662331214,1.998292058070028,1.909183171052753,4.078403992988511,2.95,2.49,1.87,0.4599999999999999,1.08,1.79,0.8199999999999998,2648.050048828125,0.2718774995368322,11.066609473193022,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-05,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,0.0559472786085839,0.0178083414204286,-0.0173,0.0167,-0.0453,0.0283,-0.0219,0.0014,0.0243,15.43,-0.5,2.4709963021052994,2.150644636125887,2.0466282276259795,1.8842192874261696,3.802776278130704,2.83,2.4,1.93,0.4300000000000001,0.9000000000000001,1.89,0.8300000000000001,2705.27001953125,2.16083418545836,12.168088761990026,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-06,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,0.0178083414204286,0.0293096645861987,-0.0151,-0.0128,-0.0103,0.0048,-0.0065,0.0014,-0.0107,16.09,0.6600000000000001,2.781921607842497,2.272998448872432,2.2662065367869744,1.9809023776840464,3.858087243623287,2.85,2.52,1.93,0.33,0.9200000000000002,1.99,0.8700000000000001,2718.3701171875,0.484243626760783,12.171288216832732,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-07,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,0.0293096645861987,-0.0097742889883531,0.0176,-0.0237,0.0112,-0.0046999999999999,0.005,0.0016,-0.0167,12.83,-3.26,2.8075506935940187,2.245517307127032,2.268307840346395,1.9362198184856405,4.099259968336955,2.96,2.67,2.03,0.29,0.9300000000000002,1.83,0.92,2816.2900390625,3.602155617289915,14.005990502996092,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-08,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.0097742889883531,-0.0437773431987258,-0.02,0.0063,-0.0337,0.0155,-0.0171,0.0016,0.0191,12.86,0.0299999999999993,2.854124785561929,2.267595293370639,2.338607055900121,1.9958004199579935,3.895742170034677,2.86,2.62,2.11,0.2399999999999997,0.75,1.92,0.8899999999999997,2901.52001953125,3.0263211276748248,17.392030998398035,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-09,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.0437773431987258,-0.0228900658379295,0.0068,-0.0081,0.016,-0.0045,0.0078,0.0015,0.0121999999999999,12.12,-0.7400000000000002,2.642923856874257,2.1208941334864617,2.180411288951989,1.8957629996604108,3.836410492272435,3.05,2.81,2.19,0.2399999999999997,0.8599999999999999,1.84,0.8999999999999999,2913.97998046875,0.4294287426461762,15.663496134766518,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-10,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.0228900658379295,-0.1401017608921124,-0.0872,-0.0098999999999999,0.019,-0.0034999999999999,0.0232,0.0019,-0.0226,21.23,9.11,2.332055105808828,2.1976804898501623,2.009960159362545,1.960295291300884,3.640570094069884,3.15,2.87,2.34,0.2799999999999998,0.81,2.03,0.9300000000000006,2711.739990234375,-6.94033560936963,5.299658285035491,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-11,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.1401017608921124,-0.0467942305182964,-0.0015,0.0009,-0.0151,0.0086,-0.0046999999999999,0.0018,-0.019,18.07,-3.16,2.492032470218053,2.126409125691242,2.053098049357893,1.8709073900841755,3.307947043861992,3.01,2.8,2.37,0.2099999999999999,0.6399999999999997,2.27,1.0,2760.169921875,1.785935665477978,4.2525566905510015,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2018-12,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.0467942305182964,-0.0282452956682589,-0.0527,-0.0200999999999999,0.0186,-0.002,0.0078,0.0019,0.0199,25.42,7.350000000000001,2.147328577667773,2.215384372931584,1.9418922274646144,2.010245188242909,3.173330443890632,2.69,2.48,2.45,0.2099999999999999,0.2399999999999997,2.45,1.1100000000000003,2506.85009765625,-9.177689467997252,-6.23725984962068,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORP.PA,K01WHX-R,2019-01,2017-12-31,67.3287720358411,,1.92891381213128,,1.1190234033966,1.48524912866028,-9.85665385848792,19.7547666301127,3.33508365160151,3.74824097045415,1.35901623625502,1.5389006831235,11.9972251909832,16.8824249562015,185.129564822188,79.8489543892712,3.24670587423683,1.00483011635522,5.0,10.4535543647546,-65.7276955614971,-65.7276955614971,22.0810964875443,30.7991798935172,16.4543567258627,-0.0282452956682589,0.1955011739208958,0.0644,-0.0081,-0.015,0.0141999999999999,-0.0098999999999999,0.0021,-0.0231,16.57,-8.850000000000001,2.0023809043401064,2.248529550529988,1.8646908878110715,2.038079914186097,3.6386033410893415,2.63,2.45,2.41,0.1799999999999997,0.2199999999999997,2.38,1.19,2704.10009765625,7.868440166582613,-4.239306414154331,FR,Healthcare,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
