Ticker,Name,Sector,Location,Exchange,Currency,Weight (%),YF_Ticker
FLEX,FLEX LTD,Information Technology,United States,NASDAQ,USD,0.03,FLEX
7751,CANON INC,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,7751.T
FTAI,FTAI AVIATION LTD,Industrials,United States,NASDAQ,USD,0.03,FTAI
SIKA,SIKA AG,Materials,Switzerland,SIX Swiss Exchange,USD,0.03,SIKA.SW
2802,AJINOMOTO INC,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.03,2802.T
ULTA,ULTA BEAUTY INC,Consumer Discretionary,United States,NASDAQ,USD,0.03,ULTA
CW,CURTISS WRIGHT CORP,Industrials,United States,NYSE,USD,0.03,CW
SYF,SYNCHRONY FINANCIAL,Financials,United States,NYSE,USD,0.03,SYF
ES,EVERSOURCE ENERGY,Utilities,United States,NYSE,USD,0.03,ES
MKL,MARKEL GROUP INC,Financials,United States,NYSE,USD,0.03,MKL
TSCO,TRACTOR SUPPLY,Consumer Discretionary,United States,NASDAQ,USD,0.03,TSCO
8308,RESONA HOLDINGS INC,Financials,Japan,Tokyo Stock Exchange,USD,0.03,8308.T
6902,DENSO CORP,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.03,6902.T
8604,NOMURA HOLDINGS INC,Financials,Japan,Tokyo Stock Exchange,USD,0.03,8604.T
RYA,RYANAIR HOLDINGS PLC,Industrials,Ireland,Irish Stock Exchange - All Market,USD,0.03,RYA
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,United States,NYSE,USD,0.03,STZ
DXCM,DEXCOM INC,Health Care,United States,NASDAQ,USD,0.03,DXCM
OMC,OMNICOM GROUP INC,Communication,United States,NYSE,USD,0.03,OMC
FMG,FORTESCUE LTD,Materials,Australia,Asx - All Markets,USD,0.03,FMG.AX
669,TECHTRONIC INDUSTRIES LTD,Industrials,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.03,669.HK
VRSN,VERISIGN INC,Information Technology,United States,NASDAQ,USD,0.03,VRSN
PPG,PPG INDUSTRIES INC,Materials,United States,NYSE,USD,0.03,PPG
ATCO B,ATLAS COPCO CLASS B,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.03,ATCO B.ST
AER,AERCAP HOLDINGS NV,Industrials,Netherlands,NYSE,USD,0.03,AER
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,United States,NASDAQ,USD,0.03,LPLA
PGHN,PARTNERS GROUP HOLDING AG,Financials,Switzerland,SIX Swiss Exchange,USD,0.03,PGHN.SW
6178,JAPAN POST HOLDINGS LTD,Financials,Japan,Tokyo Stock Exchange,USD,0.03,6178.T
Q,QNITY ELECTRONICS INC,Information Technology,United States,NYSE,USD,0.03,Q
AV.,AVIVA PLC,Financials,United Kingdom,London Stock Exchange,USD,0.03,AV..L
RF,REGIONS FINANCIAL CORP,Financials,United States,NYSE,USD,0.03,RF
EXE,EXPAND ENERGY CORP,Energy,United States,NASDAQ,USD,0.03,EXE
LYV,LIVE NATION ENTERTAINMENT INC,Communication,United States,NYSE,USD,0.03,LYV
ARES,ARES MANAGEMENT CORP CLASS A,Financials,United States,NYSE,USD,0.03,ARES
CINF,CINCINNATI FINANCIAL CORP,Financials,United States,NASDAQ,USD,0.03,CINF
4901,FUJIFILM HOLDINGS CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,4901.T
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,United States,NYSE,USD,0.03,AVB
NTRA,NATERA INC,Health Care,United States,NASDAQ,USD,0.03,NTRA
DGX,QUEST DIAGNOSTICS INC,Health Care,United States,NYSE,USD,0.03,DGX
UTHR,UNITED THERAPEUTICS CORP,Health Care,United States,NASDAQ,USD,0.03,UTHR
PHM,PULTEGROUP INC,Consumer Discretionary,United States,NYSE,USD,0.03,PHM
GEBN,GEBERIT AG,Industrials,Switzerland,SIX Swiss Exchange,USD,0.03,GEBN.SW
HBAN,HELVETIA BALOISE HOLDING N AG,Financials,Switzerland,SIX Swiss Exchange,USD,0.03,HBAN.SW
ML,MICHELIN,Consumer Discretionary,France,Nyse Euronext - Euronext Paris,USD,0.03,ML.PA
STE,STERIS,Health Care,United States,NYSE,USD,0.03,STE
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Consumer Discretionary,Canada,Toronto Stock Exchange,USD,0.03,QSR.TO
CF,CF INDUSTRIES HOLDINGS INC,Materials,United States,NYSE,USD,0.03,CF
NTAP,NETAPP INC,Information Technology,United States,NASDAQ,USD,0.03,NTAP
285A,KIOXIA HOLDINGS CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,285A.T
CHD,CHURCH AND DWIGHT INC,Consumer Staples,United States,NYSE,USD,0.03,CHD
FRE,FRESENIUS SE AND CO KGAA,Health Care,Germany,Xetra,USD,0.03,FRE.DE
IHG,INTERCONTINENTAL HOTELS GROUP PLC,Consumer Discretionary,United Kingdom,London Stock Exchange,USD,0.03,IHG.L
ESLT,ELBIT SYSTEMS LTD,Industrials,Israel,Tel Aviv Stock Exchange,USD,0.03,ESLT.TA
QBE,QBE INSURANCE GROUP LTD,Financials,Australia,Asx - All Markets,USD,0.03,QBE.AX
KNEBV,KONE,Industrials,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.03,KNEBV.HE
PAAS,PAN AMERICAN SILVER CORP,Materials,Canada,Toronto Stock Exchange,USD,0.03,PAAS.TO
CMS,CMS ENERGY CORP,Utilities,United States,NYSE,USD,0.03,CMS
LH,LABCORP HOLDINGS INC,Health Care,United States,NYSE,USD,0.03,LH
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,United States,NYSE,USD,0.03,DRI
TECK.B,TECK RESOURCES SUBORDINATE VOTING,Materials,Canada,Toronto Stock Exchange,USD,0.03,TECK.B.TO
NBIS,NEBIUS NV CLASS A,Information Technology,Netherlands,NASDAQ,USD,0.03,NBIS
STMPA,STMICROELECTRONICS NV,Information Technology,France,Nyse Euronext - Euronext Paris,USD,0.03,STMPA.PA
KER,KERING SA,Consumer Discretionary,France,Nyse Euronext - Euronext Paris,USD,0.03,KER.PA
MT,ARCELORMITTAL SA,Materials,France,Euronext Amsterdam,USD,0.03,MT.AS
5108,BRIDGESTONE CORP,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.03,5108.T
NI,NISOURCE INC,Utilities,United States,NYSE,USD,0.03,NI
PHIA,KONINKLIJKE PHILIPS NV,Health Care,Netherlands,Euronext Amsterdam,USD,0.03,PHIA.AS
ACA,CREDIT AGRICOLE SA,Financials,France,Nyse Euronext - Euronext Paris,USD,0.03,ACA.PA
KPN,KONINKLIJKE KPN NV,Communication,Netherlands,Euronext Amsterdam,USD,0.03,KPN.AS
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,United States,NYSE,USD,0.03,WSM
EFX,EQUIFAX INC,Industrials,United States,NYSE,USD,0.03,EFX
CCEP,COCA COLA EUROPACIFIC PARTNERS PLC,Consumer Staples,Netherlands,NASDAQ,USD,0.03,CCEP
2388,BOC HONG KONG HOLDINGS LTD,Financials,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.03,2388.HK
9022,CENTRAL JAPAN RAILWAY,Industrials,Japan,Tokyo Stock Exchange,USD,0.03,9022.T
GIS,GENERAL MILLS INC,Consumer Staples,United States,NYSE,USD,0.03,GIS
6971,KYOCERA CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,6971.T
ACS,ACS ACTIVIDADES DE CONSTRUCCION Y,Industrials,Spain,Bolsa De Madrid,USD,0.03,ACS.MC
VLTO,VERALTO CORP,Industrials,United States,NYSE,USD,0.03,VLTO
COL,COLES GROUP LTD,Consumer Staples,Australia,Asx - All Markets,USD,0.03,COL.AX
DLTR,DOLLAR TREE INC,Consumer Staples,United States,NASDAQ,USD,0.03,DLTR
BXB,BRAMBLES LTD,Industrials,Australia,Asx - All Markets,USD,0.03,BXB.AX
NSIS B,NOVOZYMES B,Materials,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,0.03,NSIS B.CO
LDOS,LEIDOS HOLDINGS INC,Industrials,United States,NYSE,USD,0.03,LDOS
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,United States,NASDAQ,USD,0.03,CHTR
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,United States,NYSE,USD,0.03,EXPD
HEIA,HEINEKEN NV,Consumer Staples,Netherlands,Euronext Amsterdam,USD,0.03,HEIA.AS
6273,SMC (JAPAN) CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.03,6273.T
AENA,AENA SME SA,Industrials,Spain,Bolsa De Madrid,USD,0.03,AENA.MC
CPAY,CORPAY INC,Financials,United States,NYSE,USD,0.03,CPAY
7269,SUZUKI MOTOR CORP,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.03,7269.T
NXT,NEXT PLC,Consumer Discretionary,United Kingdom,London Stock Exchange,USD,0.03,NXT.L
9020,EAST JAPAN RAILWAY,Industrials,Japan,Tokyo Stock Exchange,USD,0.03,9020.T
HUM,HUMANA INC,Health Care,United States,NYSE,USD,0.03,HUM
BURL,BURLINGTON STORES INC,Consumer Discretionary,United States,NYSE,USD,0.03,BURL
EQR,EQUITY RESIDENTIAL REIT,Real Estate,United States,NYSE,USD,0.03,EQR
ZM,ZOOM COMMUNICATIONS INC CLASS A,Information Technology,United States,NASDAQ,USD,0.03,ZM
KHC,KRAFT HEINZ,Consumer Staples,United States,NASDAQ,USD,0.03,KHC
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,United States,NYSE,USD,0.03,LYB
NVR,NVR INC,Consumer Discretionary,United States,NYSE,USD,0.03,NVR
FSLR,FIRST SOLAR INC,Information Technology,United States,NASDAQ,USD,0.03,FSLR
7013,IHI CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.03,7013.T
UMG,UNIVERSAL MUSIC GROUP NV,Communication,Netherlands,Euronext Amsterdam,USD,0.03,UMG.AS
9531,TOKYO GAS LTD,Utilities,Japan,Tokyo Stock Exchange,USD,0.02,9531.T
VOW3,VOLKSWAGEN NON-VOTING PREF AG,Consumer Discretionary,Germany,Xetra,USD,0.02,VOW3.DE
TWLO,TWILIO INC CLASS A,Information Technology,United States,NYSE,USD,0.02,TWLO
4543,TERUMO CORP,Health Care,Japan,Tokyo Stock Exchange,USD,0.02,4543.T
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,United States,NASDAQ,USD,0.02,PFG
SW,SMURFIT WESTROCK PLC,Materials,United States,NYSE,USD,0.02,SW
PKG,PACKAGING CORP OF AMERICA,Materials,United States,NYSE,USD,0.02,PKG
8309,SUMITOMO MITSUI TRUST GROUP INC,Financials,Japan,Tokyo Stock Exchange,USD,0.02,8309.T
SAAB B,SAAB CLASS B,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.02,SAAB B.ST
MDB,MONGODB INC CLASS A,Information Technology,United States,NASDAQ,USD,0.02,MDB
LEN,LENNAR A CORP CLASS A,Consumer Discretionary,United States,NYSE,USD,0.02,LEN
FTV,FORTIVE CORP,Industrials,United States,NYSE,USD,0.02,FTV
HPQ,HP INC,Information Technology,United States,NYSE,USD,0.02,HPQ
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,United States,NASDAQ,USD,0.02,RPRX
HEXA B,HEXAGON CLASS B,Information Technology,Sweden,Nasdaq Omx Nordic,USD,0.02,HEXA B.ST
TSEM,TOWER SEMICONDUCTOR LTD,Information Technology,Israel,Tel Aviv Stock Exchange,USD,0.02,TSEM.TA
DD,DUPONT DE NEMOURS INC,Materials,United States,NYSE,USD,0.02,DD
1,CK HUTCHISON HOLDINGS LTD,Industrials,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.02,1.HK
5713,SUMITOMO METAL MINING LTD,Materials,Japan,Tokyo Stock Exchange,USD,0.02,5713.T
SCMN,SWISSCOM AG,Communication,Switzerland,SIX Swiss Exchange,USD,0.02,SCMN.SW
WSP,WSP GLOBAL INC,Industrials,Canada,Toronto Stock Exchange,USD,0.02,WSP.TO
SNA,SNAP ON INC,Industrials,United States,NYSE,USD,0.02,SNA
BRO,BROWN & BROWN INC,Financials,United States,NYSE,USD,0.02,BRO
NN,NN GROUP NV,Financials,Netherlands,Euronext Amsterdam,USD,0.02,NN.AS
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,United States,NYSE,USD,0.02,ZBH
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,United States,NYSE,USD,0.02,IFF
HOLX,HOLOGIC INC,Health Care,United States,NASDAQ,USD,0.02,HOLX
L,LOEWS CORP,Financials,United States,NYSE,USD,0.02,L
SAB,BANCO DE SABADELL SA,Financials,Spain,Bolsa De Madrid,USD,0.02,SAB.MC
EVRG,EVERGY INC,Utilities,United States,NASDAQ,USD,0.02,EVRG
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,United States,NASDAQ,USD,0.02,SBAC
SHB A,SVENSKA HANDELSBANKEN-A SHS,Financials,Sweden,Nasdaq Omx Nordic,USD,0.02,SHB A.ST
VACN,VAT GROUP AG,Industrials,Switzerland,SIX Swiss Exchange,USD,0.02,VACN.SW
LGEN,LEGAL AND GENERAL GROUP PLC,Financials,United Kingdom,London Stock Exchange,USD,0.02,LGEN.L
BPE,BPER BANCA,Financials,Italy,Borsa Italiana,USD,0.02,BPE.MI
TSN,TYSON FOODS INC CLASS A,Consumer Staples,United States,NYSE,USD,0.02,TSN
BG,BUNGE GLOBAL SA,Consumer Staples,United States,NYSE,USD,0.02,BG
STO,SANTOS LTD,Energy,Australia,Asx - All Markets,USD,0.02,STO.AX
WRT1V,WARTSILA,Industrials,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.02,WRT1V.HE
PSTG,EVERPURE INC CLASS A,Information Technology,United States,NYSE,USD,0.02,PSTG
KEY,KEYCORP,Financials,United States,NYSE,USD,0.02,KEY
4507,SHIONOGI LTD,Health Care,Japan,Tokyo Stock Exchange,USD,0.02,4507.T
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,United States,NYSE,USD,0.02,WST
BIRG,BANK OF IRELAND GROUP PLC,Financials,Ireland,Irish Stock Exchange - All Market,USD,0.02,BIRG
A5G,AIB GROUP PLC,Financials,Ireland,Irish Stock Exchange - All Market,USD,0.02,A5G
ABN,ABN AMRO BANK NV,Financials,Netherlands,Euronext Amsterdam,USD,0.02,ABN.AS
PUB,PUBLICIS GROUPE SA,Communication,France,Nyse Euronext - Euronext Paris,USD,0.02,PUB.PA
TROW,T ROWE PRICE GROUP INC,Financials,United States,NASDAQ,USD,0.02,TROW
AMCR,AMCOR PLC,Materials,United States,NYSE,USD,0.02,AMCR
BAM,BROOKFIELD ASSET MANAGEMENT VOTING,Financials,Canada,Toronto Stock Exchange,USD,0.02,BAM.TO
ILMN,ILLUMINA INC,Health Care,United States,NASDAQ,USD,0.02,ILMN
VNA,VONOVIA SE,Real Estate,Germany,Xetra,USD,0.02,VNA.DE
AGI,ALAMOS GOLD INC CLASS A,Materials,Canada,Toronto Stock Exchange,USD,0.02,AGI.TO
ASTS,AST SPACEMOBILE INC CLASS A,Communication,United States,NASDAQ,USD,0.02,ASTS
ALL,ARISTOCRAT LEISURE LTD,Consumer Discretionary,Australia,Asx - All Markets,USD,0.02,ALL.AX
ENTG,ENTEGRIS INC,Information Technology,United States,NASDAQ,USD,0.02,ENTG
CDE,COEUR MINING INC,Materials,United States,NYSE,USD,0.02,CDE
LNT,ALLIANT ENERGY CORP,Utilities,United States,NASDAQ,USD,0.02,LNT
BT.A,BT GROUP PLC,Communication,United Kingdom,London Stock Exchange,USD,0.02,BT.A.L
IP,INTERNATIONAL PAPER,Materials,United States,NYSE,USD,0.02,IP
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,United States,NYSE,USD,0.02,BR
CRWV,COREWEAVE INC CLASS A,Information Technology,United States,NASDAQ,USD,0.02,CRWV
CAP,CAPGEMINI,Information Technology,France,Nyse Euronext - Euronext Paris,USD,0.02,CAP.PA
2,CLP HOLDINGS LTD,Utilities,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.02,2.HK
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,United States,NASDAQ,USD,0.02,CHRW
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,United States,NASDAQ,USD,0.02,FCNCA
HLMA,HALMA PLC,Information Technology,United Kingdom,London Stock Exchange,USD,0.02,HLMA.L
MTX,MTU AERO ENGINES HOLDING AG,Industrials,Germany,Xetra,USD,0.02,MTX.DE
NST,NORTHERN STAR RESOURCES LTD,Materials,Australia,Asx - All Markets,USD,0.02,NST.AX
WY,WEYERHAEUSER REIT,Real Estate,United States,NYSE,USD,0.02,WY
FWONK,LIBERTY MEDIA FORMULA ONE SERIES C,Communication,United States,NASDAQ,USD,0.02,FWONK
GMAB,GENMAB,Health Care,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,0.02,GMAB.CO
EVN,EVOLUTION MINING LTD,Materials,Australia,Asx - All Markets,USD,0.02,EVN.AX
GPN,GLOBAL PAYMENTS INC,Financials,United States,NYSE,USD,0.02,GPN
BMPS,BANCA MONTE DEI PASCHI DI SIENA SP,Financials,Italy,Borsa Italiana,USD,0.02,BMPS.MI
INCY,INCYTE CORP,Health Care,United States,NASDAQ,USD,0.02,INCY
SOFI,SOFI TECHNOLOGIES INC,Financials,United States,NASDAQ,USD,0.02,SOFI
CNC,CENTENE CORP,Health Care,United States,NYSE,USD,0.02,CNC
WKL,WOLTERS KLUWER NV,Industrials,Netherlands,Euronext Amsterdam,USD,0.02,WKL.AS
CSGP,COSTAR GROUP INC,Real Estate,United States,NASDAQ,USD,0.02,CSGP
9104,MITSUI OSK LINES LTD,Industrials,Japan,Tokyo Stock Exchange,USD,0.02,9104.T
FLUT,FLUTTER ENTERTAINMENT PLC,Consumer Discretionary,United States,NYSE,USD,0.02,FLUT
RS,RELIANCE STEEL & ALUMINUM,Materials,United States,NYSE,USD,0.02,RS
4452,KAO CORP,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.02,4452.T
RBA,RB GLOBAL INC,Industrials,Canada,Toronto Stock Exchange,USD,0.02,RBA.TO
HNR1,HANNOVER RUECK,Financials,Germany,Xetra,USD,0.02,HNR1.DE
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,United States,NASDAQ,USD,0.02,JBHT
5401,NIPPON STEEL CORP,Materials,Japan,Tokyo Stock Exchange,USD,0.02,5401.T
TXT,TEXTRON INC,Industrials,United States,NYSE,USD,0.02,TXT
SATS,ECHOSTAR CORP CLASS A,Communication,United States,NASDAQ,USD,0.02,SATS
TEF,TELEFONICA SA,Communication,Spain,Bolsa De Madrid,USD,0.02,TEF.MC
8830,SUMITOMO REALTY & DEVELOPMENT LTD,Real Estate,Japan,Tokyo Stock Exchange,USD,0.02,8830.T
PTC,PTC INC,Information Technology,United States,NASDAQ,USD,0.02,PTC
8601,DAIWA SECURITIES GROUP INC,Financials,Japan,Tokyo Stock Exchange,USD,0.02,8601.T
FFIV,F5 INC,Information Technology,United States,NASDAQ,USD,0.02,FFIV
4661,ORIENTAL LAND LTD,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.02,4661.T
FM,FIRST QUANTUM MINERALS LTD,Materials,Canada,Toronto Stock Exchange,USD,0.02,FM.TO
KOG,KONGSBERG GRUPPEN,Industrials,Norway,Oslo Bors Asa,USD,0.02,KOG.OL
UPM,UPM-KYMMENE,Materials,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.02,UPM.HE
9532,OSAKA GAS LTD,Utilities,Japan,Tokyo Stock Exchange,USD,0.02,9532.T
TOU,TOURMALINE OIL CORP,Energy,Canada,Toronto Stock Exchange,USD,0.02,TOU.TO
1812,KAJIMA CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.02,1812.T
SGSN,SGS SA,Industrials,Switzerland,SIX Swiss Exchange,USD,0.02,SGSN.SW
1925,DAIWA HOUSE INDUSTRY LTD,Real Estate,Japan,Tokyo Stock Exchange,USD,0.02,1925.T
SUI,SUN COMMUNITIES REIT INC,Real Estate,United States,NYSE,USD,0.02,SUI
6920,LASERTEC CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.02,6920.T
9101,NIPPON YUSEN,Industrials,Japan,Tokyo Stock Exchange,USD,0.02,9101.T
WRB,WR BERKLEY CORP,Financials,United States,NYSE,USD,0.02,WRB
EPI A,EPIROC CLASS A,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.02,EPI A.ST
CLNX,CELLNEX TELECOM,Communication,Spain,Bolsa De Madrid,USD,0.02,CLNX.MC
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,United States,NASDAQ,USD,0.02,LULU
J,JACOBS SOLUTIONS INC,Industrials,United States,NYSE,USD,0.02,J
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,United States,NYSE,USD,0.02,LVS
BALL,BALL CORP,Materials,United States,NYSE,USD,0.02,BALL
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,United States,NYSE,USD,0.02,EL
ANTO,ANTOFAGASTA PLC,Materials,United Kingdom,London Stock Exchange,USD,0.02,ANTO.L
BAMI,BANCO BPM,Financials,Italy,Borsa Italiana,USD,0.02,BAMI.MI
MRK,MERCK,Health Care,Germany,Xetra,USD,0.02,MRK.DE
ALFA,ALFA LAVAL,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.02,ALFA.ST
MRU,METRO INC,Consumer Staples,Canada,Toronto Stock Exchange,USD,0.02,MRU.TO
CDW,CDW CORP,Information Technology,United States,NASDAQ,USD,0.02,CDW
TRMB,TRIMBLE INC,Information Technology,United States,NASDAQ,USD,0.02,TRMB
KIM,KIMCO REALTY REIT CORP,Real Estate,United States,NYSE,USD,0.02,KIM
ALAB,ASTERA LABS INC,Information Technology,United States,NASDAQ,USD,0.02,ALAB
INVH,INVITATION HOMES INC,Real Estate,United States,NYSE,USD,0.02,INVH
2502,ASAHI GROUP HOLDINGS LTD,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.02,2502.T
EDP,EDP ENERGIAS DE PORTUGAL SA,Utilities,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.02,EDP
BAER,JULIUS BAER GRUPPE AG,Financials,Switzerland,SIX Swiss Exchange,USD,0.02,BAER.SW
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,United States,NASDAQ,USD,0.02,SSNC
RI,PERNOD RICARD SA,Consumer Staples,France,Nyse Euronext - Euronext Paris,USD,0.02,RI.PA
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,United States,NASDAQ,USD,0.02,CRDO
9503,KANSAI ELECTRIC POWER INC,Utilities,Japan,Tokyo Stock Exchange,USD,0.02,9503.T
3407,ASAHI KASEI CORP,Materials,Japan,Tokyo Stock Exchange,USD,0.02,3407.T
BBD.B,BOMBARDIER INC CLASS B,Industrials,Canada,Toronto Stock Exchange,USD,0.02,BBD.B.TO
ROL,ROLLINS INC,Industrials,United States,NYSE,USD,0.02,ROL
HEIA,HEICO CORP CLASS A,Industrials,United States,NYSE,USD,0.02,HEIA
7936,ASICS CORP,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.02,7936.T
LUN,LUNDIN MINING CORP,Materials,Canada,Toronto Stock Exchange,USD,0.02,LUN.TO
ESSITY B,ESSITY CLASS B,Consumer Staples,Sweden,Nasdaq Omx Nordic,USD,0.02,ESSITY B.ST
APTV,APTIV PLC,Consumer Discretionary,United States,NYSE,USD,0.02,APTV
BESI,BE SEMICONDUCTOR INDUSTRIES NV,Information Technology,Netherlands,Euronext Amsterdam,USD,0.02,BESI.AS
EMA,EMERA INC,Utilities,Canada,Toronto Stock Exchange,USD,0.02,EMA.TO
SCHP,SCHINDLER HOLDING PAR AG,Industrials,Switzerland,SIX Swiss Exchange,USD,0.02,SCHP.SW
9735,SECOM LTD,Industrials,Japan,Tokyo Stock Exchange,USD,0.02,9735.T
PODD,INSULET CORP,Health Care,United States,NASDAQ,USD,0.02,PODD
MG,MAGNA INTERNATIONAL INC,Consumer Discretionary,Canada,Toronto Stock Exchange,USD,0.02,MG.TO
LOGN,LOGITECH INTERNATIONAL SA,Information Technology,Switzerland,SIX Swiss Exchange,USD,0.02,LOGN.SW
CSL,CARLISLE COMPANIES INC,Industrials,United States,NYSE,USD,0.02,CSL
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,United States,NYSE,USD,0.02,ESS
TRN,TERNA RETE ELETTRICA NAZIONALE,Utilities,Italy,Borsa Italiana,USD,0.02,TRN.MI
EQT,EQT,Financials,Sweden,Nasdaq Omx Nordic,USD,0.02,EQT.ST
NDSN,NORDSON CORP,Industrials,United States,NASDAQ,USD,0.02,NDSN
6326,KUBOTA CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.02,6326.T
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,United States,NYSE,USD,0.02,DECK
GIB.A,CGI INC CLASS A,Information Technology,Canada,Toronto Stock Exchange,USD,0.02,GIB.A.TO
6988,NITTO DENKO CORP,Materials,Japan,Tokyo Stock Exchange,USD,0.02,6988.T
GPC,GENUINE PARTS,Consumer Discretionary,United States,NYSE,USD,0.02,GPC
MAS,MASCO CORP,Industrials,United States,NYSE,USD,0.02,MAS
TYL,TYLER TECHNOLOGIES INC,Information Technology,United States,NYSE,USD,0.02,TYL
TRI,THOMSON REUTERS CORP,Industrials,Canada,Toronto Stock Exchange,USD,0.02,TRI.TO
TLS,TELSTRA GROUP LTD,Communication,Australia,Asx - All Markets,USD,0.02,TLS.AX
SPSN,SWISS PRIME SITE AG,Real Estate,Switzerland,SIX Swiss Exchange,USD,0.02,SPSN.SW
ORG,ORIGIN ENERGY LTD,Utilities,Australia,Asx - All Markets,USD,0.02,ORG.AX
WPC,W. P. CAREY REIT INC,Real Estate,United States,NYSE,USD,0.02,WPC
RTO,RENTOKIL INITIAL PLC,Industrials,United Kingdom,London Stock Exchange,USD,0.02,RTO.L
TW,TRADEWEB MARKETS INC CLASS A,Financials,United States,NASDAQ,USD,0.02,TW
CCH,COCA COLA HBC AG,Consumer Staples,United Kingdom,London Stock Exchange,USD,0.02,CCH.L
FBK,FINECOBANK BANCA FINECO,Financials,Italy,Borsa Italiana,USD,0.02,FBK.MI
SRG,SNAM,Utilities,Italy,Borsa Italiana,USD,0.02,SRG.MI
SHL,SIEMENS HEALTHINEERS AG,Health Care,Germany,Xetra,USD,0.02,SHL.DE
7832,BANDAI NAMCO HOLDINGS INC,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.02,7832.T
IEX,IDEX CORP,Industrials,United States,NYSE,USD,0.02,IEX
ARX,ARC RESOURCES LTD,Energy,Canada,Toronto Stock Exchange,USD,0.02,ARX.TO
GGG,GRACO INC,Industrials,United States,NYSE,USD,0.02,GGG
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,United States,NYSE,USD,0.02,MKC
WCP,WHITECAP RESOURCES INC,Energy,Canada,Toronto Stock Exchange,USD,0.02,WCP.TO
INF,INFORMA PLC,Communication,United Kingdom,London Stock Exchange,USD,0.02,INF.L
REG,REGENCY CENTERS REIT CORP,Real Estate,United States,NASDAQ,USD,0.02,REG
RO,ROCHE HOLDING AG,Health Care,Switzerland,SIX Swiss Exchange,USD,0.02,RO.SW
CHKP,CHECK POINT SOFTWARE TECHNOLOGIES,Information Technology,Israel,NASDAQ,USD,0.02,CHKP
FOXA,FOX CORP CLASS A,Communication,United States,NASDAQ,USD,0.02,FOXA
LII,LENNOX INTERNATIONAL INC,Industrials,United States,NYSE,USD,0.02,LII
