Date Posted,Activity,Description,Principal Cash
04/27/20,Sale,"Sold 88,808.9 Units Of 88,808.90 -88,808.90 First Am Govt Ob Fd Cl X Trade Date 4/27/20","196,746.19"
04/27/20,Sale,"Sold 37,282.22 Units Of 37,282.22 -37,282.22 First Am Govt Ob Fd Cl X Trade Date 4/27/20","234,028.41"
04/27/20,Purchase,"Purchased 5,000 Shares Of -76,004.10 76,004.10 Infineon Technologies A G Net Cost 76,004.10 USD Trade Date 4/6/20 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 32.56 USD Brokerage Book Value 70,383.97 EUR Traded At 0.926055 EUR To 1 USD Valued At 0.926055 EUR For 76,004.10 USD 5,000 Shares At 14.07076489 EUR 21880 00- -A -UC-UZ -001-04","158,024.31"
04/27/20,Purchase,"Purchased 1,000 Shares Of -158,024.31 158,024.31 Diasorin Spa Net Cost 158,024.31 USD Trade Date 4/14/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 65.69 USD Brokerage Paid 131.38 USD Misc Fee1 Book Value 144,969.76 EUR Traded At 0.917389 EUR To 1 USD Valued At 0.917389 EUR For 158,024.31 USD 1,000 Shares At 144.78897388 EUR",0.00
04/28/20,Sale,Sold 133.78 Units Of 133.78 -133.78 First Am Govt Ob Fd Cl X Trade Date 4/28/20 Transfer From Another Account,0.00
04/29/20,Purchase,"Purchased 117,501.64 Units Of -117,501.64 117,501.64 First Am Govt Ob Fd Cl X Trade Date 4/29/20","-106,749.24"
04/29/20,Sale,"Sold 2,000 Shares Of 106,749.24 -110,009.00 Taiwan Semiconductor A D R Trade Date 4/27/20 Sold Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage Paid 2.36 USD Sec Fee 2,000 Shares At 53.3858 USD Transfer From Another Account",0.00
04/30/20,Purchase,Purchased 167.72 Units Of -167.72 167.72 First Am Govt Ob Fd Cl X Trade Date 4/30/20 21880 00- -A -UC-UZ -001-04,"6,331.82"
04/30/20,Purchase,"Purchased 324,027.47 Units Of -324,027.47 324,027.47 First Am Govt Ob Fd Cl X Trade Date 4/30/20","-317,695.65"
04/30/20,Sale,"Sold 750 Shares Of 81,351.08 -39,175.60 Solaredge Technologies Inc Trade Date 4/28/20 Sold Through J.P. Morgan Securities LLC Paid 7.50 USD Brokerage Paid 1.80 USD Sec Fee 750 Shares At 108.4805 USD","-236,344.57"
04/30/20,Sale,"Sold 1,250 Shares Of 133,219.13 -143,204.90 Orpea Net Proceeds 133,219.13 USD Trade Date 4/28/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 66.64 USD Brokerage Book Value 112,686.78 EUR Local Proceeds 122,555.57 EUR Traded At 0.91995474 EUR To 1 USD Valued At 0.09199557 EUR For 1,332,189.89 USD 1,250 Shares At 98.093504 EUR","-103,125.44"
04/30/20,Sale,"Sold 1,937 Shares Of 15,634.03 -36,014.90 Ion Beam Applications Net Proceeds 15,634.03 USD Trade Date 4/28/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 7.82 USD Brokerage Book Value 30,365.76 EUR Local Proceeds 14,406.59 EUR Traded At 0.92148921 EUR To 1 USD Valued At 0.92148921 EUR For 15,634.03 USD 1,937 Shares At 7.44130098 EUR","-87,491.41"
04/30/20,Sale,"Sold 300 Shares Of 87,491.41 -91,088.04 Asml Holding Nv Ny Reg Shs Trade Date 4/28/20 Sold Through J.P. Morgan Securities LLC Paid 3.00 USD Brokerage Paid 1.94 USD Sec Fee 300 Shares At 291.6545 USD 21880 00- -A -UC-UZ -001-04",0.00
05/01/20,Purchase,"Purchased 47,177.73 Units Of -47,177.73 47,177.73 First Am Govt Ob Fd Cl X Trade Date 5/1/20 First Am Govt Ob Fd Cl X Interest From 4/1/20 To 4/30/20",0.00
05/04/20,Sale,"Sold 29,145.75 Units Of 29,145.75 -29,145.75 First Am Govt Ob Fd Cl X Trade Date 5/4/20 Transfer From Another Account",0.00
05/05/20,Purchase,"Purchased 133,919.95 Units Of -133,919.95 133,919.95 First Am Govt Ob Fd Cl X Trade Date 5/5/20","-99,449.42"
05/05/20,Sale,"Sold 1,100 Units Of 1,100.00 -1,100.00 First Am Govt Ob Fd Cl X Trade Date 5/5/20 21880 00- -A -UC-UZ -001-04","-98,349.42"
05/05/20,Sale,"Sold 1,000 Shares Of 98,349.42 -152,755.26 Wirecard Ag Net Proceeds 98,349.42 USD Trade Date 4/30/20 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 49.20 USD Brokerage Book Value 128,439.44 EUR Local Proceeds 90,673.04 EUR Traded At 0.92194789 EUR To 1 USD Valued At 0.92194789 EUR For 98,349.42 USD 1,000 Shares At 90.7184 EUR Asml Holding Nv Ny Reg Shs 1.45773 USD/Share On 1,200 Shares Due 5/6/20 15.0000000% Foreign Taxes Withheld Non-USD Taxes Asml Holding Nv Ny Reg Shs",0.00
05/06/20,Purchase,"Purchased 87,921.21 Units Of -87,921.21 87,921.21 First Am Govt Ob Fd Cl X Trade Date 5/6/20","-93,547.42"
05/06/20,Purchase,"Purchased 1,486.89 Units Of -1,486.89 1,486.89 First Am Govt Ob Fd Cl X Trade Date 5/6/20","-95,034.31"
05/06/20,Sale,"Sold 1,000 Shares Of 95,034.31 -129,089.61 Wirecard Ag Net Proceeds 95,034.31 USD Trade Date 5/4/20 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 47.54 USD Brokerage Book Value 128,439.44 EUR Local Proceeds 86,974.39 EUR Traded At 0.91518937 EUR To 1 USD Valued At 0.91518937 EUR For 95,034.31 USD 1,000 Shares At 87.0179 EUR 21880 00- -A -UC-UZ -001-04",0.00
05/07/20,Sale,"Sold 1,736.00 Units Of 1,873.35 -1,873.35 Euro Trade Date 5/6/20 Value Date 5/7/20 Book Value 1,736.00 EUR Traded At 0.926681 EUR To 1 USD Valued At 0.926681 EUR For 1,873.35 USD Net Proceeds 1,873.35 USD Repatriating Ucb Sa Transfer To Income Ucb Sa Repatriating Ucb Sa Transfer From Principal Ucb Sa Repatriating Ucb Sa","3,746.70"
05/07/20,Purchase,"Purchased 1,873.35 Units Of -1,873.35 1,873.35 First Am Govt Ob Fd Cl X Trade Date 5/7/20","-71,544.26"
05/07/20,Sale,"Sold 73,417.61 Units Of 73,417.61 -73,417.61 First Am Govt Ob Fd Cl X Trade Date 5/7/20 1,736.00 Euro 99999EUR3","1,873.35"
05/08/20,Purchase,"Purchased 56,162.04 Units Of -56,162.04 56,162.04 First Am Govt Ob Fd Cl X Trade Date 5/8/20","-67,290.55"
05/08/20,Purchase,"Purchased 10,000 Shares Of -81,304.72 81,484.16 Raysearch Laboratories Ab Net Cost 81,304.72 USD Trade Date 5/6/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 40.63 USD Brokerage Book Value 801,217.41 SEK Traded At 9.8545 SEK To 1 USD Valued At 9.8328 SEK For 81,484.16 USD 10,000 Shares At 80.0817 SEK","-148,595.27"
05/08/20,Sale,"Sold 220 Shares Of 148,595.27 -71,869.60 Shopify Inc A Trade Date 5/6/20 Sold Through J.P. Morgan Securities LLC Paid 2.20 USD Brokerage Paid 3.29 USD Sec Fee 220 Shares At 675.458 USD 21880 00- -A -UC-UZ -001-04",0.00
05/11/20,Sale,"Sold 111,270.03 Units Of 111,270.03 -111,270.03 First Am Govt Ob Fd Cl X Trade Date 5/11/20",0.00
05/12/20,Sale,"Sold 14,027.49 Units Of 14,027.49 -14,027.49 First Am Govt Ob Fd Cl X Trade Date 5/12/20",0.00
05/13/20,Sale,Sold 294.55 Units Of 294.55 -294.55 First Am Govt Ob Fd Cl X Trade Date 5/13/20,0.00
05/14/20,Sale,"Sold 2,157.17 Units Of 2,157.17 -2,157.17 First Am Govt Ob Fd Cl X Trade Date 5/14/20 21880 00- -A -UC-UZ -001-04",0.00
05/15/20,Sale,"Sold 1,023.75 Units Of 1,049.60 -1,049.60 Swiss Franc Trade Date 5/14/20 Value Date 5/15/20 Book Value 1,023.75 CHF Traded At 0.975374 CHF To 1 USD Valued At 0.975374 CHF For 1,049.60 USD Net Proceeds 1,049.60 USD Repatriating Interroll Holding Ag Transfer To Income Interroll Holding Ag Repatriating Interroll Holding Ag Transfer From Principal Interroll Holding Ag Repatriating Interroll Holding Ag Capital Counties Properties Plc 0.01 GBP/Share On 50,000 Shares Due 5/14/20 Received 500.00 GBP Valued At 0.823259 GBP For 607.34 USD 21880 00- -A -UC-UZ -001-04","2,099.20"
05/15/20,Sale,Sold 500.00 Units Of 607.34 -607.34 British Pound Trade Date 5/14/20 Value Date 5/15/20 Book Value 500.00 GBP Traded At 0.823259 GBP To 1 USD Valued At 0.823259 GBP For 607.34 USD Net Proceeds 607.34 USD Repatriating Capital Counties Properties Plc Transfer To Income Capital Counties Properties Plc Repatriating Capital Counties Properties Plc Transfer From Principal Capital Counties Properties Plc Repatriating Capital Counties Properties Plc Transfer From Another Account,"3,313.88"
05/15/20,Sale,"Sold 414.77 Units Of 414.77 -414.77 First Am Govt Ob Fd Cl X Trade Date 5/15/20 1,023.75 Swiss Franc 99999CHF8 21880 00- -A -UC-UZ -001-04","3,313.88"
05/18/20,Purchase,"Purchased 12,415.15 Units Of -12,415.15 12,415.15 First Am Govt Ob Fd Cl X Trade Date 5/18/20 Transfer From Another Account",0.00
05/19/20,Purchase,"Purchased 1,578.12 Units Of -1,578.12 1,578.12 First Am Govt Ob Fd Cl X Trade Date 5/19/20 Transfer From Another Account",0.00
05/20/20,Sale,"Sold 288,046.25 Units Of 288,046.25 -288,046.25 First Am Govt Ob Fd Cl X Trade Date 5/20/20","297,466.44"
05/20/20,Purchase,"Purchased 2,000 Shares Of -210,332.40 210,332.40 Grupo Aeroportuario Sure Spon A D R Trade Date 5/18/20 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 105.1562 USD 21880 00- -A -UC-UZ -001-04","87,134.04"
05/20/20,Purchase,"Purchased 50,000 Shares Of -87,134.04 87,134.04 Capital Counties Properties Plc Net Cost 87,134.04 USD Trade Date 5/18/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 43.32 USD Brokerage Paid 434.71 USD Misc Fee1 Book Value 71,638.02 GBP Traded At 0.82215883 GBP To 1 USD Valued At 0.82215883 GBP For 87,134.04 USD 50,000 Shares At 1.4249 GBP Transfer From Another Account",0.00
05/21/20,Purchase,"Purchased 63,931.75 Units Of -63,931.75 63,931.75 First Am Govt Ob Fd Cl X Trade Date 5/21/20",0.00
05/21/20,Purchase,"Purchased 10,000 Shares Of -94,886.40 94,848.31 Rakuten Inc Net Cost 94,886.40 USD Trade Date 5/14/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 47.42 USD Brokerage Book Value 10,159,677 JPY Traded At 107.07200399 JPY To 1 USD Valued At 107.115 JPY For 94,848.31 USD 10,000 Shares At 1,015.46 JPY","-94,886.40"
05/22/20,Sale,"Sold 264,599.58 Units Of 264,599.58 -264,599.58 First Am Govt Ob Fd Cl X Trade Date 5/22/20","-345,415.68"
05/22/20,Sale,"Sold 94,886.4 Units Of 94,886.40 -94,886.40 First Am Govt Ob Fd Cl X Trade Date 5/21/20 21880 00- -A -UC-UZ -001-04","-250,529.28"
05/22/20,Sale,"Sold 3,113 Shares Of 25,517.25 -57,880.42 Ion Beam Applications Net Proceeds 25,517.25 USD Trade Date 5/20/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 12.76 USD Brokerage Book Value 48,801.55 EUR Local Proceeds 23,236.58 EUR Traded At 0.91062242 EUR To 1 USD Valued At 0.91062242 EUR For 25,517.25 USD 3,113 Shares At 7.4681 EUR Lumibird Rt 6/09/20 Valued At 1.00 EUR For 0.00 USD Market Value Of 1.20 USD Ca Rights Distribution 5336324 Exdt 5/25/20","-225,012.03"
05/26/20,Purchase,"Purchased 30,000 Shares Of -98,141.08 98,525.12 Tobii Ab Net Cost 98,141.08 USD Trade Date 5/22/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 49.05 USD Brokerage Book Value 949,230.38 SEK Traded At 9.6721004 SEK To 1 USD Valued At 9.6344 SEK For 98,525.12 USD 30,000 Shares At 31.6252 SEK 21880 00- -A -UC-UZ -001-04","-325,637.41"
05/26/20,Sale,"Sold 2,336 Shares Of 18,185.48 -39,252.42 Ion Beam Applications Net Proceeds 18,185.48 USD Trade Date 5/22/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 9.10 USD Brokerage Book Value 36,620.75 EUR Local Proceeds 16,670.93 EUR Traded At 0.91671652 EUR To 1 USD Valued At 0.913951 EUR For 18,240.51 USD 2,336 Shares At 7.14009846 EUR","-307,451.93"
05/26/20,Sale,"Sold 700 Shares Of 109,029.00 -113,354.86 Dassault Systemes Sa Net Proceeds 109,029.00 USD Trade Date 5/22/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 54.54 USD Brokerage Sold On The NYSE Euronext - Euronext Paris Book Value 89,531.37 EUR Local Proceeds 100,055.06 EUR Traded At 0.91769217 EUR To 1 USD Valued At 0.913951 EUR For 109,475.30 USD 700 Shares At 143.0073 EUR","-198,422.93"
05/27/20,Purchase,"Purchased 47,576.08 Units Of -47,576.08 47,576.08 First Am Govt Ob Fd Cl X Trade Date 5/27/20 21880 00- -A -UC-UZ -001-04","-263,312.86"
05/27/20,Sale,"Sold 5,000 Shares Of 171,300.17 -91,063.04 Asos Plc Net Proceeds 171,300.17 USD Trade Date 5/22/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 85.70 USD Brokerage Paid 1.22 USD Misc Fee1 Book Value 93,070.20 GBP Local Proceeds 140,581.67 GBP Traded At 0.82067443 GBP To 1 USD Valued At 0.818666 GBP For 171,720.42 USD 5,000 Shares At 28.1306 GBP","-92,012.69"
05/27/20,Sale,"Sold 3,000 Shares Of 92,012.69 -94,526.18 Askul Corp Npv Net Proceeds 92,012.69 USD Trade Date 5/25/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 46.02 USD Brokerage Book Value 10,438,508 JPY Local Proceeds 9,910,043 JPY Traded At 107.7030027 JPY To 1 USD Valued At 107.475 JPY For 92,207.89 USD 3,000 Shares At 3,305 JPY Transfer From Another Account",0.00
05/28/20,Purchase,"Purchased 200,185.11 Units Of -200,185.11 200,185.11 First Am Govt Ob Fd Cl X Trade Date 5/28/20",0.00
05/28/20,Sale,"Sold 2,614 Shares Of 20,963.66 -40,716.81 Ion Beam Applications Net Proceeds 20,963.66 USD Trade Date 5/21/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 10.49 USD Brokerage Book Value 40,978.88 EUR Local Proceeds 19,134.06 EUR Traded At 0.91272516 EUR To 1 USD Valued At 0.91272516 EUR For 20,963.66 USD 2,614 Shares At 7.3235 EUR 21880 00- -A -UC-UZ -001-04","20,963.66"
05/29/20,Purchase,"Purchased 215,917.73 Units Of -215,917.73 215,917.73 First Am Govt Ob Fd Cl X Trade Date 5/29/20","-206,309.68"
05/29/20,Sale,Sold 516.11 Units Of 516.11 -516.11 First Am Govt Ob Fd Cl X Trade Date 5/29/20,"-205,793.57"
05/29/20,Sale,"Sold 10,000 Shares Of 205,793.57 -230,315.14 Af Ab B Shs Net Proceeds 205,793.57 USD Trade Date 5/27/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 102.95 USD Brokerage Book Value 2,176,416.52 SEK Local Proceeds 1,985,578.71 SEK Traded At 9.64840014 SEK To 1 USD Valued At 9.62805 SEK For 206,228.54 USD 10,000 Shares At 198.6572 SEK",0.00
06/01/20,Purchase,"Purchased 163,624.04 Units Of -163,624.04 163,624.04 First Am Govt Ob Fd Cl X Trade Date 6/1/20","-163,624.04"
06/01/20,Sale,"Sold 2,000 Shares Of 163,624.04 -60,228.66 Lasertec Corp Net Proceeds 163,624.04 USD Trade Date 5/28/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 81.85 USD Brokerage Book Value 5,194,929 JPY Local Proceeds 17,629,181 JPY Traded At 107.74199805 JPY To 1 USD Valued At 107.74199805 JPY For 163,624.04 USD 2,000 Shares At 8,819 JPY 21880 00- -A -UC-UZ -001-04",0.00
06/02/20,Sale,"Sold 138,883.00 Units Of 1,289.18 -1,289.18 Yen Trade Date 6/2/20 Value Date 6/2/20 Book Value 138,883 JPY Traded At 107.73 JPY To 1 USD Valued At 107.73 JPY For 1,289.18 USD Net Proceeds 1,289.18 USD Repatriating Advantest Corp Ord(Jp) Transfer To Income Advantest Corp Ord(Jp) Repatriating Advantest Corp Ord(Jp) Transfer From Principal Advantest Corp Ord(Jp) Repatriating Advantest Corp Ord(Jp) Dassault Systemes Sa 0.70 EUR/Share On 1,300 Shares Due 6/2/20 Received 910.00 EUR Valued At 0.896553 EUR For 1,015.00 USD 21880 00- -A -UC-UZ -001-04","2,630.53"
06/02/20,Sale,Sold 655.20 Units Of 730.79 -730.80 Euro Trade Date 6/2/20 Value Date 6/2/20 Book Value 655.20 EUR Traded At 0.896553 EUR To 1 USD Valued At 0.896553 EUR For 730.79 USD Net Proceeds 730.79 USD Repatriating Dassault Systemes Sa Transfer To Income Dassault Systemes Sa Repatriating Dassault Systemes Sa Transfer From Principal Dassault Systemes Sa Repatriating Dassault Systemes Sa Transfer From Another Account,"4,092.12"
06/02/20,Purchase,"Purchased 707,831.44 Units Of -707,831.44 707,831.44 First Am Govt Ob Fd Cl X Trade Date 6/2/20 21880 00- -A -UC-UZ -001-04","-201,835.45"
06/02/20,Sale,"Sold 2,000 Shares Of 205,144.61 -245,139.17 Capgemini Net Proceeds 205,144.61 USD Trade Date 5/29/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 102.63 USD Brokerage Book Value 219,786.85 EUR Local Proceeds 184,419.54 EUR Traded At 0.89897336 EUR To 1 USD Valued At 0.904527 EUR For 203,885.06 USD 2,000 Shares At 92.2559 EUR 138,883 Yen 99999JPY3 655.20 Euro 99999EUR3 Transfer From Another Account","3,309.16"
06/03/20,Purchase,"Purchased 160,289.67 Units Of -160,289.67 160,289.67 First Am Govt Ob Fd Cl X Trade Date 6/3/20 Nidec Corp 60 JPY/Share On 2,600 Shares Due 6/1/20 Received 156,000 JPY Valued At 108.66 JPY For 1,435.67 USD Nidec Corp Non-USD Taxes 23,891 JPY Valued At 108.66 JPY For 219.87 USD 15.3150000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04",0.00
06/04/20,Sale,"Sold 132,109.00 Units Of 1,215.80 -1,215.80 Yen Trade Date 6/1/20 Value Date 6/4/20 Book Value 132,109 JPY Traded At 108.66 JPY To 1 USD Valued At 108.66 JPY For 1,215.80 USD Net Proceeds 1,215.80 USD Repatriating Nidec Corp Transfer To Income Nidec Corp Repatriating Nidec Corp Transfer From Principal Nidec Corp Repatriating Nidec Corp Transfer From Another Account","2,431.60"
06/04/20,Purchase,"Purchased 123,017.64 Units Of -123,017.64 123,017.64 First Am Govt Ob Fd Cl X Trade Date 6/4/20 21880 00- -A -UC-UZ -001-04","25,941.92"
06/04/20,Purchase,"Purchased 5,000 Shares Of -23,510.32 23,510.32 Accesso Technology Group Plc Net Cost 23,510.32 USD Trade Date 6/2/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 11.75 USD Brokerage Paid 1.25 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 18,760.39 GBP Traded At 0.79796362 GBP To 1 USD Valued At 0.79796362 GBP For 23,510.32 USD 5,000 Shares At 3.75000129 GBP 132,109 Yen 99999JPY3 Yahoo Japan Corporation 8.86 JPY/Share On 60,000 Shares Due 6/5/20 Received 531,600 JPY Valued At 109.11 JPY For 4,872.15 USD Yahoo Japan Corporation Non-USD Taxes 81,415 JPY Valued At 109.11 JPY For 746.18 USD 15.3150000% Foreign Taxes Withheld","2,431.60"
06/05/20,Sale,"Sold 450,185.00 Units Of 4,125.97 -4,125.97 Yen Trade Date 6/5/20 Value Date 6/5/20 Book Value 450,185 JPY Traded At 109.11 JPY To 1 USD Valued At 109.11 JPY For 4,125.97 USD Net Proceeds 4,125.97 USD Repatriating Yahoo Japan Corporation Transfer To Income Yahoo Japan Corporation Repatriating Yahoo Japan Corporation 21880 00- -A -UC-UZ -001-04","9,467.74"
06/05/20,Purchase,"Purchased 4,125.97 Units Of -4,125.97 4,125.97 First Am Govt Ob Fd Cl X Trade Date 6/5/20","-79,362.56"
06/05/20,Sale,"Sold 715,881.87 Units Of 715,881.87 -715,881.87 First Am Govt Ob Fd Cl X Trade Date 6/5/20","636,519.31"
06/05/20,Purchase,"Purchased 25,000 Shares Of -118,499.08 118,499.08 Accesso Technology Group Plc Net Cost 118,499.08 USD Trade Date 6/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 59.22 USD Brokerage Paid 1.26 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 94,248.10 GBP Traded At 0.79534879 GBP To 1 USD Valued At 0.79534879 GBP For 118,499.08 USD 25,000 Shares At 3.768 GBP","518,020.23"
06/05/20,Purchase,"Purchased 2,000 Shares Of -156,574.00 156,574.00 Ryanair Holdings Plc Sp A D R Trade Date 6/3/20 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 78.277 USD 21880 00- -A -UC-UZ -001-04","361,446.23"
06/05/20,Purchase,"Purchased 5,000 Shares Of -142,652.72 142,609.37 Thk Co Ltd Net Cost 142,652.72 USD Trade Date 6/3/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 71.28 USD Brokerage Book Value 15,485,238 JPY Traded At 108.55199956 JPY To 1 USD Valued At 108.585 JPY For 142,609.37 USD 5,000 Shares At 3,095.5 JPY","218,793.51"
06/05/20,Purchase,"Purchased 10,000 Shares Of -103,153.41 103,153.41 Slm Solutions Group Ag Net Cost 103,153.41 USD Trade Date 6/3/20 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 51.55 USD Brokerage Book Value 91,740.85 EUR Traded At 0.88936323 EUR To 1 USD Valued At 0.88936323 EUR For 103,153.41 USD 10,000 Shares At 9.1695 EUR","115,640.10"
06/05/20,Purchase,"Purchased 50,000 Shares Of -111,514.13 111,514.13 Capital Counties Properties Plc Net Cost 111,514.13 USD Trade Date 6/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 55.45 USD Brokerage Paid 556.05 USD Misc Fee1 Book Value 88,646.10 GBP Traded At 0.79493155 GBP To 1 USD Valued At 0.79493155 GBP For 111,514.13 USD 50,000 Shares At 1.7632 GBP 450,185 Yen 99999JPY3","4,125.97"
06/08/20,Sale,"Sold 83,037.04 Units Of 83,037.04 -83,037.04 First Am Govt Ob Fd Cl X Trade Date 6/8/20","170,429.29"
06/08/20,Purchase,"Purchased 80 Shares Of -170,429.29 170,429.29 Interroll Holding Ag Net Cost 170,429.29 USD Trade Date 6/4/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 85.18 USD Brokerage Book Value 163,414.42 CHF Traded At 0.95884 CHF To 1 USD Valued At 0.95884 CHF For 170,429.29 USD 80 Shares At 2,041.659375 CHF Transfer From Another Account",0.00
06/09/20,Sale,"Sold 348,718.84 Units Of 348,718.84 -348,718.84 First Am Govt Ob Fd Cl X Trade Date 6/9/20","378,648.70"
06/09/20,Purchase,"Purchased 299,030 Shares Of -172,638.00 172,638.00 Iqe Plc Net Cost 172,638.00 USD Trade Date 6/5/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 86.27 USD Brokerage Paid 1.27 USD Misc Fee1 Book Value 135,858.41 GBP Traded At 0.78695542 GBP To 1 USD Valued At 0.78695542 GBP For 172,638.00 USD 299,030 Shares At 0.4541 GBP","206,010.70"
06/09/20,Purchase,"Purchased 30,000 Shares Of -206,010.70 206,010.70 Autogrill S P A Net Cost 206,010.70 USD Trade Date 6/5/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 102.85 USD Brokerage Paid 205.70 USD Misc Fee1 Book Value 182,195.88 EUR Traded At 0.88440008 EUR To 1 USD Valued At 0.88440008 EUR For 206,010.70 USD 30,000 Shares At 6.0641 EUR Transfer From Another Account",0.00
06/10/20,Purchase,"Purchased 100,220.24 Units Of -100,220.24 100,220.24 First Am Govt Ob Fd Cl X Trade Date 6/10/20 Transfer From Another Account",0.00
06/11/20,Purchase,"Purchased 23,761.37 Units Of -23,761.37 23,761.37 First Am Govt Ob Fd Cl X Trade Date 6/11/20 21880 00- -A -UC-UZ -001-04",0.00
06/12/20,Purchase,"Purchased 1,366.67 Units Of -1,366.67 1,366.67 First Am Govt Ob Fd Cl X Trade Date 6/12/20 Keyence Corp 100 JPY/Share On 200 Shares Due 6/15/20 Received 20,000 JPY Valued At 107.47 JPY For 186.10 USD Keyence Corp Non-USD Taxes 3,063 JPY Valued At 107.47 JPY For 28.50 USD 15.3150000% Foreign Taxes Withheld",0.00
06/15/20,Sale,"Sold 16,937.00 Units Of 157.60 -157.60 Yen Trade Date 6/15/20 Value Date 6/15/20 Book Value 16,937 JPY Traded At 107.47 JPY To 1 USD Valued At 107.47 JPY For 157.60 USD Net Proceeds 157.60 USD Repatriating Keyence Corp Transfer To Income Keyence Corp Repatriating Keyence Corp Transfer From Principal Keyence Corp Repatriating Keyence Corp",315.20
06/15/20,Sale,"Sold 249,352.94 Units Of 249,352.94 -249,352.94 First Am Govt Ob Fd Cl X Trade Date 6/15/20","155,418.45"
06/15/20,Purchase,"Purchased 1,000 Shares Of -114,893.05 114,529.86 Orpea Net Cost 114,893.05 USD Trade Date 6/11/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 57.25 USD Brokerage Paid 342.39 USD Misc Fee1 Book Value 100,889.58 EUR Traded At 0.87811734 EUR To 1 USD Valued At 0.880902 EUR For 114,529.86 USD 1,000 Shares At 100.5377 EUR","40,525.40"
06/15/20,Purchase,"Purchased 10,000 Shares Of -40,210.20 40,210.20 Accesso Technology Group Plc Net Cost 40,210.20 USD Trade Date 6/11/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 20.10 USD Brokerage Paid 1.27 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 31,766.88 GBP Traded At 0.79002044 GBP To 1 USD Valued At 0.79002044 GBP For 40,210.20 USD 10,000 Shares At 3.175 GBP 16,937 Yen 99999JPY3 Keyence Corp 100 JPY/Share On 300 Shares Due 6/15/20 Received 30,000 JPY Valued At 107.4 JPY For 279.33 USD Keyence Corp Non-USD Taxes 4,595 JPY Valued At 107.4 JPY For 42.78 USD 15.3150000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04",315.20
06/16/20,Sale,"Sold 25,405.00 Units Of 236.55 -236.55 Yen Trade Date 6/15/20 Value Date 6/16/20 Book Value 25,405 JPY Traded At 107.4 JPY To 1 USD Valued At 107.4 JPY For 236.55 USD Net Proceeds 236.55 USD Repatriating Keyence Corp Transfer To Income Keyence Corp Repatriating Keyence Corp Transfer From Principal Keyence Corp Repatriating Keyence Corp",630.70
06/16/20,Sale,"Sold 13,155.65 Units Of 13,155.65 -13,155.65 First Am Govt Ob Fd Cl X Trade Date 6/16/20 21880 00- -A -UC-UZ -001-04",473.10
06/17/20,Sale,Sold 703.00 Units Of 789.52 -789.52 Euro Trade Date 6/17/20 Value Date 6/17/20 Book Value 703.00 EUR Traded At 0.890412 EUR To 1 USD Valued At 0.890412 EUR For 789.52 USD Net Proceeds 789.52 USD Repatriating Diasorin Spa Transfer To Income Diasorin Spa Repatriating Diasorin Spa Transfer From Principal Diasorin Spa Repatriating Diasorin Spa,"1,815.59"
06/17/20,Purchase,Purchased 789.52 Units Of -789.52 789.52 First Am Govt Ob Fd Cl X Trade Date 6/17/20 21880 00- -A -UC-UZ -001-04,"-1,074.81"
