Date Posted,Activity,Description,Principal Cash
09/06/22,Purchase,"Purchased 79,317.54 Units Of -79,317.54 79,317.54 First Am Govt Ob Fd Cl X Trade Date 9/6/22",0.00
09/06/22,Sale,"Sold 50,000 Shares Of 977,227.69 -793,057.12 Slm Solutions Group Ag Net Proceeds 983,522.50 EUR Trade Date 9/2/22 Sold Through Jeffus33 Jefferies Jersey City Paid 1,477.50 EUR Brokerage Book Value 792,786.07 EUR Valued At 1.0064415 EUR For 977,227.69 USD Fed Tax Cost Of Proceeds 50,000 Shares At 19.7 EUR 25233 00- -A -UC-UZ -365-04","977,227.69"
09/06/22,Purchase,"Purchased 5,000 Shares Of -204,804.15 204,804.15 Compagnie De Saint Gobain Net Cost 206,123.40 EUR Trade Date 9/2/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 307.80 EUR Brokerage Paid 615.60 EUR Misc Fee1 Book Value 206,123.40 EUR Valued At 1.0064415 EUR For 204,804.15 USD Fed Tax Cost Reduction 204,804.15- USD 5,000 Shares At 41.04 EUR 983,522.50 Euro 99999EUR3 -206,123.40 Euro 99999EUR3 Transfer From Another Account","772,423.54"
09/07/22,Purchase,"Purchased 206,123.40 Units Of -204,637.53 204,637.53 Euro Trade Date 9/6/22 Value Date 9/7/22 Book Value 206,123.40 EUR Traded At 1.00726098 EUR To 1 USD Valued At 1.00726098 EUR For 204,637.53 USD Net Cost 204,637.53 USD 206,123.4 Units At 1 EUR Fx7721964-Aset 25233 00- -A -UC-UZ -365-04","-202,682.89"
09/07/22,Sale,"Sold 983,522.50 Units Of 973,204.58 -977,061.07 Euro Trade Date 9/6/22 Value Date 9/7/22 Book Value 983,522.50 EUR Traded At 1.01060201 EUR To 1 USD Valued At 1.01060201 EUR For 973,204.58 USD Net Proceeds 973,204.58 USD Fed ST Currency Loss On EUR Of 3,856.49- USD Fx7722528-Aset Transfer From Another Account","770,521.69"
09/08/22,Purchase,"Purchased 783,968.75 Units Of -783,968.75 783,968.75 First Am Govt Ob Fd Cl X Trade Date 9/8/22 Monotaro Co Ltd First Section 6.5 JPY/Share On 26,100 Shares Due 9/9/22 Received 169,650 JPY Valued At 144.2 JPY For 1,176.49 USD Monotaro Co Ltd First Section Non-USD Taxes 25,982 JPY Valued At 144.2 JPY For 180.18 USD 15.3150000% Foreign Taxes Withheld",0.00
09/09/22,Sale,"Sold 143,668.00 Units Of 996.31 -996.31 Yen Trade Date 9/9/22 Value Date 9/9/22 Book Value 143,668 JPY Traded At 144.2 JPY To 1 USD Valued At 144.2 JPY For 996.31 USD Net Proceeds 996.31 USD Repatriating Monotaro Co Ltd First Section 25233 00- -A -UC-UZ -365-04","1,992.62"
09/09/22,Purchase,"Purchased 54,277.24 Units Of -54,277.24 54,277.24 First Am Govt Ob Fd Cl X Trade Date 9/9/22",996.31
09/09/22,Purchase,"Purchased 20,000 Shares Of -177,604.74 177,604.74 Watches Of Switzerland Group Net Cost 154,077.17 GBP Trade Date 9/2/22 Purchased Through Jeffgb2x Jefferies Intl London Paid 229.62 GBP Brokerage Paid 1.00 GBP Misc Fee1 Paid 766.55 GBP Misc Fee2 Purchased On The London Stock Exchange Book Value 154,077.17 GBP Valued At 0.8675285 GBP For 177,604.74 USD 20,000 Shares At 7.654 GBP 143,668 Yen 99999JPY3 -154,077.17 British Pound 99999GBP3 Aston Martin Lagonda Global Rt Valued At 1.00 GBP For 0.00 USD Market Value Of 0.00 USD Ca Rights Distribution Bn7cg23 Xdt9/12/22 25233 00- -A -UC-UZ -365-04","-176,608.43"
09/12/22,Purchase,"Purchased 2,563.02 Units Of -2,563.02 2,563.02 First Am Govt Ob Fd Cl X Trade Date 9/12/22",0.00
09/12/22,Sale,"Sold 178,800.24 Units Of 178,800.24 -178,800.24 First Am Govt Ob Fd Cl X Trade Date 9/12/22","178,800.24"
09/12/22,Purchase,"Purchased 154,077.17 Units Of -178,800.24 177,604.74 British Pound Trade Date 9/9/22 Value Date 9/12/22 Book Value 154,077.17 GBP Traded At 0.86172798 GBP To 1 USD Valued At 0.86172798 GBP For 178,800.24 USD Net Cost 178,800.24 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On GBP Of 1,195.50- USD 154,077.17 Units At 1 GBP Fx7728493-Aset",0.00
09/13/22,Sale,"Sold 263,857.53 Units Of 263,857.53 -263,857.53 First Am Govt Ob Fd Cl X Trade Date 9/13/22","263,440.00"
09/13/22,Purchase,"Purchased 25,000 Shares Of -263,440.00 263,440.00 Farfetch Ltd Class A Trade Date 9/9/22 Purchased Through Jefferies LLC Paid 1,000.00 USD Brokerage 25,000 Shares At 10.4976 USD 25233 00- -A -UC-UZ -365-04",0.00
09/14/22,Sale,"Sold 225,730.54 Units Of 225,730.54 -225,730.54 First Am Govt Ob Fd Cl X Trade Date 9/14/22","216,771.92"
09/14/22,Purchase,"Purchased 214,008.73 Units Of -216,771.92 216,771.92 Euro Trade Date 9/12/22 Value Date 9/14/22 Book Value 214,008.73 EUR Traded At 0.98725301 EUR To 1 USD Valued At 0.98725301 EUR For 216,771.92 USD Net Cost 216,771.92 USD 214,008.73 Units At 1 EUR Fx7731086-Aset",0.00
09/14/22,Purchase,"Purchased 5,000 Shares Of -214,918.26 214,918.26 Compagnie De Saint Gobain Net Cost 214,008.73 EUR Trade Date 9/12/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 319.58 EUR Brokerage Paid 639.15 EUR Misc Fee1 Book Value 214,008.73 EUR Valued At 0.995768 EUR For 214,918.26 USD Fed Tax Cost Reduction 216,771.92- USD Fed ST Currency Loss Of 1,853.66- USD 5,000 Shares At 42.61 EUR -214,008.73 Euro 99999EUR3","-214,918.26"
09/15/22,Sale,"Sold 170,403.29 Units Of 170,403.29 -170,403.29 First Am Govt Ob Fd Cl X Trade Date 9/15/22","153,265.04"
09/15/22,Purchase,"Purchased 153,081.28 Units Of -153,265.04 153,265.04 Euro Trade Date 9/14/22 Value Date 9/15/22 Book Value 153,081.28 EUR Traded At 0.99880103 EUR To 1 USD Valued At 0.99880103 EUR For 153,265.04 USD Net Cost 153,265.04 USD 153,081.28 Units At 1 EUR Fx7735088-Aset",0.00
09/15/22,Purchase,"Purchased 20,000 Shares Of -155,086.63 155,086.63 Onward Medical Nv Net Cost 153,081.28 EUR Trade Date 9/13/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 229.28 EUR Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 153,081.28 EUR Valued At 0.9870695 EUR For 155,086.63 USD Fed Tax Cost Reduction 153,265.04- USD Fed ST Currency Gain Of 1,821.59 USD 20,000 Shares At 7.6426 EUR -153,081.28 Euro 99999EUR3 25233 00- -A -UC-UZ -365-04","-155,086.63"
09/16/22,Sale,"Sold 19,354.53 Units Of 19,354.53 -19,354.53 First Am Govt Ob Fd Cl X Trade Date 9/16/22",0.00
09/19/22,Sale,"Sold 241,000.17 Units Of 241,000.17 -241,000.17 First Am Govt Ob Fd Cl X Trade Date 9/19/22","119,241.00"
09/19/22,Purchase,"Purchased 10,000 Shares Of -119,241.00 119,241.00 Materialise Nv A D R Trade Date 9/15/22 Purchased Through Jefferies LLC Paid 400.00 USD Brokerage Purchased On The OTC Bulletin Board 10,000 Shares At 11.8841 USD Transfer From Another Account 25233 00- -A -UC-UZ -365-04",0.00
09/20/22,Purchase,"Purchased 6,904.81 Units Of -6,904.81 6,904.81 First Am Govt Ob Fd Cl X Trade Date 9/20/22",0.00
09/21/22,Sale,"Sold 3,433.93 Units Of 3,433.93 -3,433.93 First Am Govt Ob Fd Cl X Trade Date 9/21/22 Transfer From Another Account",0.00
09/22/22,Sale,"Sold 107,367.57 Units Of 107,367.57 -107,367.57 First Am Govt Ob Fd Cl X Trade Date 9/22/22","110,301.94"
09/22/22,Sale,"Sold 10,000 Shares Of 16,058.61 -12,196.29 Zoo Digital Group Net Proceeds 14,077.85 GBP Trade Date 9/20/22 Sold Through Jeffgb2x Jefferies Intl London Paid 21.15 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 6,908.31 GBP Valued At 0.8766545 GBP For 16,058.61 USD Fed Tax Cost Of Proceeds 10,000 Shares At 1.41 GBP 25233 00- -A -UC-UZ -365-04","126,360.55"
09/22/22,Purchase,"Purchased 8,000 Shares Of -127,121.36 127,121.36 Future Plc Ord Net Cost 111,441.51 GBP Trade Date 9/20/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 166.08 GBP Brokerage Paid 1.00 GBP Misc Fee1 Paid 554.43 GBP Misc Fee2 Purchased On The London Stock Exchange Book Value 111,441.51 GBP Valued At 0.8766545 GBP For 127,121.36 USD 8,000 Shares At 13.84 GBP",-760.81
09/22/22,Sale,"Sold 14,077.85 Units Of 15,920.18 -15,920.18 British Pound Trade Date 9/21/22 Value Date 9/22/22 Book Value 14,077.85 GBP Traded At 0.88427706 GBP To 1 USD Valued At 0.88427706 GBP For 15,920.18 USD Net Proceeds 15,920.18 USD Fx7746287-Aset","15,159.37"
09/22/22,Purchase,"Purchased 111,441.51 Units Of -126,222.12 126,982.93 British Pound Trade Date 9/22/22 Value Date 9/22/22 Book Value 111,441.51 GBP Traded At 0.8829 GBP To 1 USD Valued At 0.8829 GBP For 126,222.12 USD Net Cost 126,222.12 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On GBP Of 760.81 USD 111,441.51 Units At 1 GBP Fx7747522-Aset 14,077.85 British Pound 99999GBP3 25233 00- -A -UC-UZ -365-04","-111,062.75"
09/23/22,Sale,"Reversal- 20,000 Shares Of 155,086.63 -155,086.63 Onward Medical Nv Net Proceeds 153,081.28 EUR Trade Date 9/13/22 Sold Through Jeffus33 Jefferies Jersey City Paid 229.28- EUR Brokerage Sold On The NYSE Euronext - Euronext Amste Book Value 153,081.28 EUR Valued At 0.9870695 EUR For 155,086.63 USD Fed Tax Cost Of Proceeds 20,000 Shares At 7.6426 EUR Rev Due To Change Of Settlement Location Entain Plc 0.085 GBP/Share On 24,000 Shares Due 9/22/22 Received 2,040.00 GBP Valued At 0.904083 GBP For 2,256.43 USD","155,086.63"
09/23/22,Sale,"Sold 2,040.00 Units Of 2,256.43 -2,256.43 British Pound Trade Date 9/22/22 Value Date 9/23/22 Book Value 2,040.00 GBP Traded At 0.904083 GBP To 1 USD Valued At 0.904083 GBP For 2,256.43 USD Net Proceeds 2,256.43 USD Repatriating Entain Plc Transfer To Income Entain Plc Repatriating Entain Plc Transfer From Principal Entain Plc Repatriating Entain Plc 25233 00- -A -UC-UZ -365-04","159,599.49"
09/23/22,Purchase,"Purchased 37,507.25 Units Of -37,507.25 37,507.25 First Am Govt Ob Fd Cl X Trade Date 9/23/22","109,778.52"
09/23/22,Sale,"Sold 30,000 Shares Of 48,205.54 -27,375.72 Zoo Digital Group Net Proceeds 42,235.55 GBP Trade Date 9/21/22 Sold Through Jeffgb2x Jefferies Intl London Paid 63.45 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 20,724.92 GBP Valued At 0.8761555 GBP For 48,205.54 USD Fed Tax Cost Of Proceeds 30,000 Shares At 1.41 GBP","157,984.06"
09/23/22,Sale,"Sold 42,235.55 Units Of 47,564.54 -48,205.54 British Pound Trade Date 9/21/22 Value Date 9/23/22 Book Value 42,235.55 GBP Traded At 0.88796297 GBP To 1 USD Valued At 0.88796297 GBP For 47,564.54 USD Net Proceeds 47,564.54 USD Fed ST Currency Loss On GBP Of 641.00- USD Fx7747203-Aset 153,081.28 Euro 99999EUR3 2,040.00 British Pound 99999GBP3 42,235.55 British Pound 99999GBP3 25233 00- -A -UC-UZ -365-04","205,548.60"
09/26/22,Purchase,"Purchased 110,578.24 Units Of -110,578.24 110,578.24 First Am Govt Ob Fd Cl X Trade Date 9/26/22","-55,423.24"
09/26/22,Sale,"Sold 35,000 Shares Of 55,835.94 -31,337.67 Zoo Digital Group Net Proceeds 49,274.97 GBP Trade Date 9/22/22 Sold Through Jeffgb2x Jefferies Intl London Paid 74.03 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 24,179.08 GBP Valued At 0.8824955 GBP For 55,835.94 USD Fed Tax Cost Of Proceeds 35,000 Shares At 1.41 GBP",412.70
09/26/22,Sale,"Sold 49,274.97 Units Of 55,423.24 -55,835.94 British Pound Trade Date 9/22/22 Value Date 9/26/22 Book Value 49,274.97 GBP Traded At 0.88906693 GBP To 1 USD Valued At 0.88906693 GBP For 55,423.24 USD Net Proceeds 55,423.24 USD Fed ST Currency Loss On GBP Of 412.70- USD Fx7748381-Aset 49,274.97 British Pound 99999GBP3 Transfer From Another Account","55,835.94"
09/27/22,Purchase,"Purchased 100,160.54 Units Of -100,160.54 100,160.54 First Am Govt Ob Fd Cl X Trade Date 9/27/22 25233 00- -A -UC-UZ -365-04",0.00
09/28/22,Purchase,"Purchased 197,760.00 Units Of -212,230.51 212,230.51 British Pound Trade Date 9/28/22 Value Date 9/28/22 Book Value 197,760.00 GBP Traded At 0.93181699 GBP To 1 USD Valued At 0.93181699 GBP For 212,230.51 USD Net Cost 212,230.51 USD 197,760 Units At 1 GBP Ca Rights Exercise Nxdt 9935374 Aston Martin Lagonda Global Rt Pay From Acct On Corp Action Valued At 1.00 GBP For 0.00 USD Market Value Of 83,193.60 USD Ca Rights Exercise Nxdt 9935374","-212,230.51"
09/28/22,Purchase,"Purchased 192,000 Shares Of -212,230.51 212,230.51 Aston Martin Lagon Ord Net Cost 197,760.00 GBP Trade Date 9/28/22 Purchased Through Global Corporate Actions Purchased On The London Stock Exchange Book Value 197,760.00 GBP Valued At 0.93181699 GBP For 212,230.51 USD Fed Tax Cost Reduction 212,230.51- USD 192,000 Shares At 1.03 GBP Ca Rights Exercise Nxdt 9935374","-424,461.02"
09/28/22,Sale,"Sold 978,388.12 Units Of 978,388.12 -978,388.12 First Am Govt Ob Fd Cl X Trade Date 9/28/22 -197,760.00 British Pound 99999GBP3 25233 00- -A -UC-UZ -365-04","-212,230.51"
09/29/22,Sale,"Sold 165,136.00 Units Of 1,144.84 -1,144.84 Yen Trade Date 9/29/22 Value Date 9/29/22 Book Value 165,136 JPY Traded At 144.2441 JPY To 1 USD Valued At 144.2441 JPY For 1,144.84 USD Net Proceeds 1,144.84 USD Repatriating Lasertec Corp Transfer To Income Lasertec Corp Repatriating Lasertec Corp Transfer From Principal Lasertec Corp Repatriating Lasertec Corp Aston Martin Lagon Ord Valued At 197,760.00 GBP Book Value 197,760.00 GBP Valued At 0.93181701 GBP For 212,230.51 USD Market Value Of 0.00 USD Ca Assimilation Bqb5f22 Rdt9/27/22 25233 00- -A -UC-UZ -365-04","2,289.68"
09/29/22,Sale,"Sold 8,138.94 Units Of 8,138.94 -8,138.94 First Am Govt Ob Fd Cl X Trade Date 9/29/22 165,136 Yen 99999JPY3 Transfer From Another Account","1,144.84"
09/30/22,Purchase,"Purchased 34,789.56 Units Of -34,789.56 34,789.56 First Am Govt Ob Fd Cl X Trade Date 9/30/22 Vitec Software Group Ab B Sh 0.50 SEK/Share On 12,000 Shares Due 9/30/22 Received 6,000.00 SEK Valued At 11.1830719 SEK For 536.53 USD Vitec Software Group Ab B Sh Non-USD Taxes 1,800.00 SEK Valued At 11.1830719 SEK For 160.96 USD 30.0000000% Foreign Taxes Withheld 25233 00- -A -UC-UZ -365-04",0.00
10/03/22,Sale,"Sold 4,200.00 Units Of 375.57 -375.57 Swedish Krona Trade Date 9/30/22 Value Date 10/3/22 Book Value 4,200.00 SEK Traded At 11.1830719 SEK To 1 USD Valued At 11.1830719 SEK For 375.57 USD Net Proceeds 375.57 USD Repatriating Vitec Software Group Ab B Sh Transfer To Income Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh Transfer From Principal Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh Transfer From Another Account",751.14
10/03/22,Purchase,"Purchased 416,936.57 Units Of -416,936.57 416,936.57 First Am Govt Ob Fd Cl X Trade Date 10/3/22 First Am Govt Ob Fd Cl X Interest From 9/1/22 To 9/30/22 4,200.00 Swedish Krona 99999SEK5 Transfer From Another Account",375.57
10/04/22,Purchase,"Purchased 111,044.69 Units Of -111,044.69 111,044.69 First Am Govt Ob Fd Cl X Trade Date 10/4/22 Transfer From Another Account",0.00
10/05/22,Sale,"Sold 169,898.24 Units Of 169,898.24 -169,898.24 First Am Govt Ob Fd Cl X Trade Date 10/5/22","194,953.35"
10/05/22,Purchase,"Purchased 195,364.21 Units Of -194,953.35 194,953.35 Euro Trade Date 10/4/22 Value Date 10/5/22 Book Value 195,364.21 EUR Traded At 1.00210748 EUR To 1 USD Valued At 1.00210748 EUR For 194,953.35 USD Net Cost 194,953.35 USD 195,364.21 Units At 1 EUR Fx7768903-Aset 25233 00- -A -UC-UZ -365-04",0.00
10/05/22,Purchase,"Purchased 4,000 Shares Of -191,388.59 191,388.59 Nemetschek SE Npv Net Cost 195,364.21 EUR Trade Date 10/3/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 292.61 EUR Brokerage Book Value 195,364.21 EUR Valued At 1.0207725 EUR For 191,388.59 USD Fed Tax Cost Reduction 197,280.64- USD Fed ST Currency Loss Of 5,892.05- USD 4,000 Shares At 48.7679 EUR -195,364.21 Euro 99999EUR3 Transfer From Another Account","-191,388.59"
10/06/22,Sale,"Sold 128,931.73 Units Of 128,931.73 -128,931.73 First Am Govt Ob Fd Cl X Trade Date 10/6/22","124,650.00"
10/06/22,Purchase,"Purchased 15,000 Shares Of -124,650.00 124,650.00 Farfetch Ltd Class A Trade Date 10/4/22 Purchased Through Jefferies LLC Paid 600.00 USD Brokerage 15,000 Shares At 8.27 USD",0.00
10/07/22,Sale,Sold 357.44 Units Of 357.44 -357.44 First Am Govt Ob Fd Cl X Trade Date 10/7/22 Transfer From Another Account,0.00
10/11/22,Purchase,"Purchased 19,785.02 Units Of -19,785.02 19,785.02 First Am Govt Ob Fd Cl X Trade Date 10/11/22 Transfer From Another Account",0.00
10/12/22,Purchase,"Purchased 15,637.73 Units Of -15,637.73 15,637.73 First Am Govt Ob Fd Cl X Trade Date 10/12/22 Transfer From Another Account",0.00
10/13/22,Purchase,"Purchased 1,312 Units Of -1,312.00 1,312.00 First Am Govt Ob Fd Cl X Trade Date 10/13/22 Nutrien Ltd 0.48 USD/Share On 7,000 Shares Due 10/14/22 15.0000000% Foreign Taxes Withheld Non-USD Taxes Nutrien Ltd 25233 00- -A -UC-UZ -365-04",0.00
10/14/22,Sale,Sold 211.13 Units Of 211.13 -211.13 First Am Govt Ob Fd Cl X Trade Date 10/14/22,"2,856.00"
10/14/22,Purchase,"Purchased 20,000 Shares Of -155,086.63 155,086.63 Onward Medical Nv Net Cost 153,081.28 EUR Trade Date 9/13/22 Purchased Through Eclr 90793 Jefferies and Co Paid 229.28 EUR Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 153,081.28 EUR Valued At 0.9870695 EUR For 155,086.63 USD Fed Tax Cost Reduction 152,759.34- USD Fed ST Currency Gain Of 2,327.29 USD 20,000 Shares At 7.6426 EUR -153,081.28 Euro 99999EUR3","-152,230.63"
10/17/22,Sale,"Sold 185,793.18 Units Of 185,793.18 -185,793.18 First Am Govt Ob Fd Cl X Trade Date 10/17/22",0.00
10/18/22,Sale,"Sold 201,593.62 Units Of 201,593.62 -201,593.62 First Am Govt Ob Fd Cl X Trade Date 10/18/22 25233 00- -A -UC-UZ -365-04","195,230.20"
10/18/22,Purchase,"Purchased 1,000 Shares Of -195,230.20 195,230.20 Solaredge Technologies Inc Trade Date 10/13/22 Purchased Through Jefferies LLC Paid 40.00 USD Brokerage Purchased On The OTC Bulletin Board 1,000 Shares At 195.1902 USD",0.00
10/19/22,Sale,"Sold 36,378.61 Units Of 36,378.61 -36,378.61 First Am Govt Ob Fd Cl X Trade Date 10/19/22 Transfer From Another Account",0.00
10/20/22,Sale,"Sold 29,035.09 Units Of 29,035.09 -29,035.09 First Am Govt Ob Fd Cl X Trade Date 10/20/22",0.00
10/21/22,Sale,"Sold 19,304.4 Units Of 19,304.40 -19,304.40 First Am Govt Ob Fd Cl X Trade Date 10/21/22",0.00
10/24/22,Sale,"Sold 5,437.72 Units Of 5,437.72 -5,437.72 First Am Govt Ob Fd Cl X Trade Date 10/24/22",0.00
10/25/22,Sale,"Sold 28,051.16 Units Of 28,051.16 -28,051.16 First Am Govt Ob Fd Cl X Trade Date 10/25/22 Asos Plc Valued At 0.872524 GBP For 1,966.50 USD Market Value Of 168.76 USD Cusip 00212V105 Adr Conv Fee To Gb0030927254 25233 00- -A -UC-UZ -365-04",300.00
10/26/22,Sale,"Sold 46,656.05 Units Of 46,656.05 -46,656.05 First Am Govt Ob Fd Cl X Trade Date 10/26/22",0.00
10/26/22,Sale,"Sold 25,660 Shares Of 159,488.61 -787,459.96 Asos Plc Net Proceeds 140,909.62 GBP Trade Date 10/19/22 Sold Through Jeffgb2x Jefferies Intl London Paid 211.68 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 768,972.22 GBP Valued At 0.883509 GBP For 159,488.61 USD Fed Tax Cost Of Proceeds 25,660 Shares At 5.49969992 GBP 140,909.62 British Pound 99999GBP3 Learning Technologies Group 0.0045 GBP/Share On 240,000 Shares Due 10/27/22 Received 1,080.00 GBP Valued At 0.8648704 GBP For 1,248.74 USD","159,488.61"
10/27/22,Sale,"Sold 1,080.00 Units Of 1,248.75 -1,248.74 British Pound Trade Date 10/27/22 Value Date 10/27/22 Book Value 1,080.00 GBP Traded At 0.8648704 GBP To 1 USD Valued At 0.8648704 GBP For 1,248.75 USD Net Proceeds 1,248.75 USD Repatriating Learning Technologies Group Transfer To Income Learning Technologies Group Repatriating Learning Technologies Group 25233 00- -A -UC-UZ -365-04","2,497.49"
10/27/22,Sale,"Sold 38,260.04 Units Of 38,260.04 -38,260.04 First Am Govt Ob Fd Cl X Trade Date 10/27/22","1,248.74"
10/27/22,Sale,"Sold 140,909.62 Units Of 163,488.78 -159,488.61 British Pound Trade Date 10/26/22 Value Date 10/27/22 Book Value 140,909.62 GBP Traded At 0.86189168 GBP To 1 USD Valued At 0.86189168 GBP For 163,488.78 USD Net Proceeds 163,488.78 USD Fed ST Currency Gain On GBP Of 4,000.17 USD Fx7804486-Aset","164,737.52"
10/27/22,Purchase,"Purchased 163,488.78 Units Of -163,488.78 163,488.78 First Am Govt Ob Fd Cl X Trade Date 10/27/22 1,080.00 British Pound 99999GBP3 Transfer From Another Account","1,248.74"
10/28/22,Purchase,"Purchased 61,043.28 Units Of -61,043.28 61,043.28 First Am Govt Ob Fd Cl X Trade Date 10/28/22 25233 00- -A -UC-UZ -365-04","-43,968.83"
10/28/22,Sale,"Sold 25,000 Shares Of 43,628.38 -22,085.25 Zoo Digital Group Net Proceeds 38,066.81 GBP Trade Date 10/26/22 Sold Through Parbfrpp Banque Paribas Fr Paid 57.19 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 17,270.77 GBP Valued At 0.872524 GBP For 43,628.38 USD Fed Tax Cost Of Proceeds 25,000 Shares At 1.525 GBP",-340.45
10/28/22,Sale,"Sold 38,066.81 Units Of 43,968.83 -43,628.38 British Pound Trade Date 10/27/22 Value Date 10/28/22 Book Value 38,066.81 GBP Traded At 0.86576809 GBP To 1 USD Valued At 0.86576809 GBP For 43,968.83 USD Net Proceeds 43,968.83 USD Fed ST Currency Gain On GBP Of 340.45 USD Fx7808081-Aset 38,066.81 British Pound 99999GBP3","43,628.38"
10/31/22,Sale,"Reversal- 4,000 Shares Of 199,113.80 -199,113.80 Nemetschek SE Npv Net Proceeds 198,152.78 EUR Trade Date 10/27/22 Sold Through Jeffus33 Jefferies Jersey City Paid 296.78- EUR Brokerage Book Value 198,152.78 EUR Valued At 0.9951735 EUR For 199,113.80 USD Fed Tax Cost Of Proceeds Reversal Of Trx 69345 Batch Zy002955 From 10/31/22 4,000 Shares At 49.464 EUR Rev Due To Partial Settlement 25233 00- -A -UC-UZ -365-04","199,113.80"
10/31/22,Purchase,"Purchased 2,786 Shares Of -138,682.76 138,682.76 Nemetschek SE Npv Net Cost 138,013.41 EUR Trade Date 10/27/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 206.71 EUR Brokerage Book Value 138,013.41 EUR Valued At 0.9951735 EUR For 138,682.76 USD Fed Tax Cost Reduction 138,682.76- USD 2,786 Shares At 49.464 EUR","60,431.04"
10/31/22,Sale,"Sold 104,068.1 Units Of 104,068.10 -104,068.10 First Am Govt Ob Fd Cl X Trade Date 10/31/22","60,431.04"
10/31/22,Purchase,"Purchased 198,152.78 Units Of -197,716.20 197,716.20 Euro Trade Date 10/27/22 Value Date 10/31/22 Book Value 198,152.78 EUR Traded At 1.00220811 EUR To 1 USD Valued At 1.00220811 EUR For 197,716.20 USD Net Cost 197,716.20 USD 198,152.78 Units At 1 EUR Fx7807952-Aset","-137,285.16"
10/31/22,Sale,"Sold 45,000 Shares Of 79,772.56 -39,470.02 Zoo Digital Group Net Proceeds 68,745.72 GBP Trade Date 10/27/22 Sold Through Plhcgb3l United Kingdom Paid 103.28 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 31,087.39 GBP Valued At 0.8617715 GBP For 79,772.56 USD Fed Tax Cost Of Proceeds 45,000 Shares At 1.53 GBP 25233 00- -A -UC-UZ -365-04","-57,512.60"
10/31/22,Purchase,"Purchased 4,000 Shares Of -199,113.80 199,113.80 Nemetschek SE Npv Net Cost 198,152.78 EUR Trade Date 10/27/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 296.78 EUR Brokerage Book Value 198,152.78 EUR Valued At 0.9951735 EUR For 199,113.80 USD Fed Tax Cost Reduction 197,716.20- USD Fed ST Currency Gain Of 1,397.60 USD 4,000 Shares At 49.464 EUR","-256,626.40"
10/31/22,Sale,"Sold 68,745.72 Units Of 79,452.39 -79,772.56 British Pound Trade Date 10/27/22 Value Date 10/31/22 Book Value 68,745.72 GBP Traded At 0.8652442 GBP To 1 USD Valued At 0.8652442 GBP For 79,452.39 USD Net Proceeds 79,452.39 USD Fed ST Currency Loss On GBP Of 320.17- USD Fx7807895-Aset","-177,174.01"
10/31/22,Sale,"Sold 118,263.81 Units Of 118,263.81 -118,263.81 First Am Govt Ob Fd Cl X Trade Date 10/31/22","-58,910.20"
10/31/22,Purchase,"Purchased 1,214 Shares Of -60,431.04 60,431.04 Nemetschek SE Npv Net Cost 60,139.37 EUR Trade Date 10/27/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 90.07 EUR Brokerage Book Value 60,139.37 EUR Valued At 0.9951735 EUR For 60,431.04 USD Fed Tax Cost Reduction 60,431.04- USD 1,214 Shares At 49.4640033 EUR 198,152.78 Euro 99999EUR3 25233 00- -A -UC-UZ -365-04","-119,341.24"
11/01/22,Sale,"Sold 12,240.00 Units Of 14,109.61 -14,109.61 British Pound Trade Date 11/1/22 Value Date 11/1/22 Book Value 12,240.00 GBP Traded At 0.8674937 GBP To 1 USD Valued At 0.8674937 GBP For 14,109.61 USD Net Proceeds 14,109.61 USD Repatriating Ds Smith Plc Transfer To Income Ds Smith Plc Repatriating Ds Smith Plc Transfer From Principal Ds Smith Plc Repatriating Ds Smith Plc 25233 00- -A -UC-UZ -365-04","28,219.22"
11/01/22,Purchase,"Purchased 37,693.23 Units Of -37,693.23 37,693.23 First Am Govt Ob Fd Cl X Trade Date 11/1/22 First Am Govt Ob Fd Cl X Interest From 10/1/22 To 10/31/22 12,240.00 British Pound 99999GBP3","14,109.61"
11/02/22,Sale,"Sold 3,605.11 Units Of 3,605.11 -3,605.11 First Am Govt Ob Fd Cl X Trade Date 11/2/22","1,108.46"
