Date Posted,Activity,Description,Principal Cash
10/18/21,Sale,"Sold 834,888.04 Units Of 834,888.04 -834,888.04 First Am Govt Ob Fd Cl X Trade Date 10/18/21 13523 00- -A -UC-UZ -001-04","849,067.20"
10/18/21,Purchase,"Purchased 2,726,419.50 Units Of -323,109.98 323,109.98 Norwegian Krone Trade Date 10/14/21 Value Date 10/18/21 Book Value 2,726,419.50 NOK Traded At 8.43805413 NOK To 1 USD Valued At 8.43805413 NOK For 323,109.98 USD Net Cost 323,109.98 USD 2,726,419.5 Units At 1 NOK Fx7223458-Aset","525,957.22"
10/18/21,Purchase,"Purchased 178,436.25 Units Of -207,192.98 207,192.98 Euro Trade Date 10/14/21 Value Date 10/18/21 Book Value 178,436.25 EUR Traded At 0.86120799 EUR To 1 USD Valued At 0.86120799 EUR For 207,192.98 USD Net Cost 207,192.98 USD 178,436.25 Units At 1 EUR Fx7223469-Aset","318,764.24"
10/18/21,Purchase,"Purchased 231,596.88 Units Of -318,764.24 318,764.24 British Pound Trade Date 10/15/21 Value Date 10/18/21 Book Value 231,596.88 GBP Traded At 0.72654599 GBP To 1 USD Valued At 0.72654599 GBP For 318,764.24 USD Net Cost 318,764.24 USD 231,596.88 Units At 1 GBP Fx7223760-Aset 13523 00- -A -UC-UZ -001-04",0.00
10/18/21,Purchase,"Purchased 125,000 Shares Of -315,747.55 315,747.55 Boku Inc Net Cost 231,596.88 GBP Trade Date 10/14/21 Purchased Through Crst 871 Paid 346.88 GBP Brokerage Purchased On The London Stock Exchange Book Value 231,596.88 GBP Valued At 0.7334875 GBP For 315,747.55 USD Fed Tax Cost Reduction 318,764.24- USD Fed ST Currency Loss Of 3,016.69- USD 125,000 Shares At 1.85 GBP","-315,747.55"
10/18/21,Purchase,"Purchased 10,000 Shares Of -319,627.14 319,627.14 Nordic Semiconductor Asa Net Cost 2,726,419.50 NOK Trade Date 10/14/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 4,083.50 NOK Brokerage Book Value 2,726,419.50 NOK Valued At 8.53 NOK For 319,627.14 USD Fed Tax Cost Reduction 323,109.98- USD Fed ST Currency Loss Of 3,482.84- USD 10,000 Shares At 272.2336 NOK","-635,374.69"
10/18/21,Purchase,"Purchased 10,000 Shares Of -206,531.09 206,531.09 Slm Solutions Group Ag Net Cost 178,436.25 EUR Trade Date 10/14/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 267.25 EUR Brokerage Book Value 178,436.25 EUR Valued At 0.863968 EUR For 206,531.09 USD Fed Tax Cost Reduction 207,192.98- USD Fed ST Currency Loss Of 661.89- USD 10,000 Shares At 17.8169 EUR -231,596.88 British Pound 99999GBP3 -2,726,419.50 Norwegian Krone 99999NOK5 13523 00- -A -UC-UZ -001-04","-841,905.78"
10/19/21,Purchase,"Purchased 42,937.2 Units Of -42,937.20 42,937.20 First Am Govt Ob Fd Cl X Trade Date 10/19/21",0.00
10/19/21,Purchase,"Purchased 10,000 Shares Of -705,981.00 705,981.00 Rio Tinto Plc A D R Trade Date 10/14/21 Purchased Through Jefferies LLC Paid 400.00 USD Brokerage 10,000 Shares At 70.5581 USD","-705,981.00"
10/19/21,Purchase,"Purchased 10,000 Shares Of -420,600.00 420,600.00 Stmicroelectronics N V Trade Date 10/14/21 Purchased Through Jefferies LLC Paid 400.00 USD Brokerage 10,000 Shares At 42.02 USD","-1,126,581.00"
10/19/21,Purchase,"Purchased 11,000 Shares Of -626,410.40 626,410.40 B H P Billiton Limited A D R Trade Date 10/14/21 Purchased Through Jefferies LLC Paid 440.00 USD Brokerage 11,000 Shares At 56.9064 USD","-1,752,991.40"
10/20/21,Sale,"Reversal- 800 Shares Of 341,836.76 -341,836.76 Alk Abello A S Net Proceeds 341,836.76 USD Trade Date 10/12/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 170.83- USD Brokerage Book Value 2,203,172.08 DKK Local Proceeds 2,203,172.08 DKK Traded At 6.44509994 DKK To 1 USD Valued At 6.44509994 DKK For 341,836.76 USD 800 Shares At 2,752.58880002 DKK Reversal It-2109348 13523 00- -A -UC-UZ -001-04","-1,411,154.64"
10/20/21,Purchase,"Purchased 2,010,031.5 Units Of -2,010,031.50 2,010,031.50 First Am Govt Ob Fd Cl X Trade Date 10/20/21","-1,411,154.64"
10/20/21,Purchase,"Purchased 341,836.76 Units Of -341,836.76 341,836.76 First Am Govt Ob Fd Cl X Trade Date 10/20/21","-1,752,991.40"
10/20/21,Sale,"Sold 1,752,991.4 Units Of 1,752,991.40 -1,752,991.40 First Am Govt Ob Fd Cl X Trade Date 10/19/21",0.00
10/20/21,Purchase,"Purchased 3,056 Shares Of -20,373.74 20,373.74 Raysearch Laboratories Ab Net Cost 177,606.00 SEK Trade Date 10/14/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 266.01 SEK Brokerage Book Value 177,606.00 SEK Valued At 8.7174 SEK For 20,373.74 USD Fed Tax Cost Reduction 20,373.74- USD 3,056 Shares At 58.03010144 SEK","-20,373.74"
10/20/21,Purchase,"Purchased 4,518 Shares Of -30,727.56 30,727.56 Raysearch Laboratories Ab Net Cost 265,619.79 SEK Trade Date 10/15/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 397.83 SEK Brokerage Book Value 265,619.79 SEK Valued At 8.64435 SEK For 30,727.56 USD Fed Tax Cost Reduction 30,727.56- USD 4,518 Shares At 58.70339973 SEK 13523 00- -A -UC-UZ -001-04","-51,101.30"
10/20/21,Purchase,"Purchased 1,191 Shares Of -8,082.89 8,082.89 Raysearch Laboratories Ab Net Cost 69,629.63 SEK Trade Date 10/18/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 104.29 SEK Brokerage Book Value 69,629.63 SEK Valued At 8.61445 SEK For 8,082.89 USD Fed Tax Cost Reduction 8,082.89- USD 1,191 Shares At 58.37560034 SEK -177,606.00 Swedish Krona 99999SEK5 -265,619.79 Swedish Krona 99999SEK5 -69,629.63 Swedish Krona 99999SEK5 Transfer From Another Account","-59,184.19"
10/21/21,Purchase,"Purchased 21,405.77 Units Of -21,405.77 21,405.77 First Am Govt Ob Fd Cl X Trade Date 10/21/21","20,705.28"
10/21/21,Purchase,"Purchased 177,606.00 Units Of -20,705.28 20,573.87 Swedish Krona Trade Date 10/20/21 Value Date 10/21/21 Book Value 177,606.00 SEK Traded At 8.57781204 SEK To 1 USD Valued At 8.57781204 SEK For 20,705.28 USD Net Cost 20,705.28 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 131.41- USD 177,606 Units At 1 SEK Fx7231315-Aset 13523 00- -A -UC-UZ -001-04",0.00
10/21/21,Purchase,"Purchased 3,891 Shares Of -26,283.35 26,283.35 Raysearch Laboratories Ab Net Cost 227,628.25 SEK Trade Date 10/19/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 340.93 SEK Brokerage Book Value 227,628.25 SEK Valued At 8.66055 SEK For 26,283.35 USD Fed Tax Cost Reduction 26,283.35- USD 3,891 Shares At 58.4136 SEK -227,628.25 Swedish Krona 99999SEK5 Transfer From Another Account","-26,283.35"
10/22/21,Sale,"Sold 836,272.12 Units Of 836,272.12 -836,272.12 First Am Govt Ob Fd Cl X Trade Date 10/22/21","887,283.86"
10/22/21,Purchase,"Purchased 321,928.73 Units Of -37,434.48 37,205.97 Swedish Krona Trade Date 10/21/21 Value Date 10/22/21 Book Value 321,928.73 SEK Traded At 8.59979169 SEK To 1 USD Valued At 8.59979169 SEK For 37,434.48 USD Net Cost 37,434.48 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 228.51- USD 321,928.73 Units At 1 SEK Fx7231790-Aset 13523 00- -A -UC-UZ -001-04","849,849.38"
10/22/21,Purchase,"Purchased 69,629.63 Units Of -8,102.12 8,035.13 Swedish Krona Trade Date 10/21/21 Value Date 10/22/21 Book Value 69,629.63 SEK Traded At 8.59400132 SEK To 1 USD Valued At 8.59400132 SEK For 8,102.12 USD Net Cost 8,102.12 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 66.99- USD 69,629.63 Units At 1 SEK Fx7231827-Aset","841,747.26"
10/22/21,Purchase,"Purchased 265,619.79 Units Of -30,908.31 30,625.65 Swedish Krona Trade Date 10/21/21 Value Date 10/22/21 Book Value 265,619.79 SEK Traded At 8.59379856 SEK To 1 USD Valued At 8.59379856 SEK For 30,908.31 USD Net Cost 30,908.31 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 282.66- USD 265,619.79 Units At 1 SEK Fx7231826-Aset","810,838.95"
10/22/21,Purchase,"Purchased 227,628.25 Units Of -26,518.95 26,518.95 Swedish Krona Trade Date 10/21/21 Value Date 10/22/21 Book Value 227,628.25 SEK Traded At 8.58360719 SEK To 1 USD Valued At 8.58360719 SEK For 26,518.95 USD Net Cost 26,518.95 USD 227,628.25 Units At 1 SEK Fx7232630-Aset 13523 00- -A -UC-UZ -001-04","784,320.00"
10/22/21,Purchase,"Purchased 3,000 Shares Of -435,120.00 435,120.00 Jazz Pharmaceuticals Plc Trade Date 10/20/21 Purchased Through Jefferies LLC Paid 120.00 USD Brokerage Purchased On The OTC Bulletin Board 3,000 Shares At 145.00 USD","349,200.00"
10/22/21,Purchase,"Purchased 15,000 Shares Of -349,200.00 349,200.00 Materialise Nv A D R Trade Date 10/20/21 Purchased Through Jefferies LLC Paid 600.00 USD Brokerage Purchased On The OTC Bulletin Board 15,000 Shares At 23.24 USD",0.00
10/22/21,Purchase,"Purchased 5,475 Shares Of -37,395.53 37,395.53 Raysearch Laboratories Ab Net Cost 321,928.73 SEK Trade Date 10/20/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 482.17 SEK Brokerage Book Value 321,928.73 SEK Valued At 8.60875 SEK For 37,395.53 USD Fed Tax Cost Reduction 37,492.03- USD Fed ST Currency Loss Of 96.50- USD 5,475 Shares At 58.71170046 SEK -321,928.73 Swedish Krona 99999SEK5 Transfer From Another Account","-37,395.53"
10/25/21,Sale,"Sold 500,597.19 Units Of 500,597.19 -500,597.19 First Am Govt Ob Fd Cl X Trade Date 10/25/21 13523 00- -A -UC-UZ -001-04","544,336.15"
10/25/21,Purchase,"Purchased 384,173.37 Units Of -44,690.58 44,690.58 Swedish Krona Trade Date 10/21/21 Value Date 10/25/21 Book Value 384,173.37 SEK Traded At 8.59629412 SEK To 1 USD Valued At 8.59629412 SEK For 44,690.58 USD Net Cost 44,690.58 USD 384,173.37 Units At 1 SEK Fx7233082-Aset","499,645.57"
10/25/21,Purchase,"Purchased 30,796,125.00 Units Of -271,690.56 271,690.56 Yen Trade Date 10/22/21 Value Date 10/25/21 Book Value 30,796,125 JPY Traded At 113.35000009 JPY To 1 USD Valued At 113.35000009 JPY For 271,690.56 USD Net Cost 271,690.56 USD 30,796,125 Units At 1 JPY Fx7234928-Aset","227,955.01"
10/25/21,Purchase,"Purchased 25,838,700.00 Units Of -227,955.01 227,955.01 Yen Trade Date 10/22/21 Value Date 10/25/21 Book Value 25,838,700 JPY Traded At 113.34999832 JPY To 1 USD Valued At 113.34999832 JPY For 227,955.01 USD Net Cost 227,955.01 USD 25,838,700 Units At 1 JPY Fx7234929-Aset 13523 00- -A -UC-UZ -001-04",0.00
10/25/21,Purchase,"Purchased 6,428 Shares Of -44,716.56 44,716.56 Raysearch Laboratories Ab Net Cost 384,173.37 SEK Trade Date 10/21/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 575.40 SEK Brokerage Book Value 384,173.37 SEK Valued At 8.5913 SEK For 44,716.56 USD Fed Tax Cost Reduction 44,690.58- USD Fed ST Currency Gain Of 25.98 USD 6,428 Shares At 59.6761 SEK","-44,716.56"
10/25/21,Purchase,"Purchased 1,000 Shares Of -269,397.06 269,397.06 Disco Corporation Net Cost 30,796,125 JPY Trade Date 10/21/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 46,125 JPY Brokerage Book Value 30,796,125 JPY Valued At 114.315 JPY For 269,397.06 USD Fed Tax Cost Reduction 271,690.56- USD Fed ST Currency Loss Of 2,293.50- USD 1,000 Shares At 30,750 JPY","-314,113.62"
10/25/21,Purchase,"Purchased 1,000 Shares Of -226,030.70 226,030.70 Lasertec Corp Net Cost 25,838,700 JPY Trade Date 10/21/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 38,700 JPY Brokerage Book Value 25,838,700 JPY Valued At 114.315 JPY For 226,030.70 USD Fed Tax Cost Reduction 227,955.01- USD Fed ST Currency Loss Of 1,924.31- USD 1,000 Shares At 25,800 JPY 13523 00- -A -UC-UZ -001-04","-540,144.32"
10/25/21,Purchase,"Purchased 100,000 Shares Of -292,443.21 292,443.21 Learning Technologies Group Net Cost 211,938.42 GBP Trade Date 10/20/21 Purchased Through Jeffgb2x Jefferies Intl London Paid 317.42 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 211,938.42 GBP Valued At 0.7247165 GBP For 292,443.21 USD Fed Tax Cost Reduction 292,443.21- USD 100,000 Shares At 2.1162 GBP","-832,587.53"
10/25/21,Purchase,"Purchased 10,000 Shares Of -548,352.01 548,352.01 Vitec Software Group Ab B Sh Net Cost 4,720,625.33 SEK Trade Date 10/20/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 7,070.33 SEK Brokerage Book Value 4,720,625.33 SEK Valued At 8.60875 SEK For 548,352.01 USD Fed Tax Cost Reduction 548,352.01- USD 10,000 Shares At 471.3555 SEK","-1,380,939.54"
10/25/21,Purchase,"Purchased 3,000 Shares Of -392,210.14 392,210.14 Eurofins Scientific Net Cost 336,820.07 EUR Trade Date 10/20/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 504.47 EUR Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 336,820.07 EUR Valued At 0.8587745 EUR For 392,210.14 USD Fed Tax Cost Reduction 392,210.14- USD 3,000 Shares At 112.1052 EUR 13523 00- -A -UC-UZ -001-04","-1,773,149.68"
10/25/21,Purchase,"Purchased 100,000 Shares Of -219,297.52 219,297.52 Capital Counties Properties Plc Net Cost 158,928.53 GBP Trade Date 10/20/21 Purchased Through Jeffgb2x Jefferies Intl London Paid 236.85 GBP Brokerage Paid 1.00 GBP Misc Fee1 Paid 790.68 GBP Misc Fee2 Purchased On The London Stock Exchange Book Value 158,928.53 GBP Valued At 0.7247165 GBP For 219,297.52 USD 100,000 Shares At 1.579 GBP -384,173.37 Swedish Krona 99999SEK5 -30,796,125 Yen 99999JPY3 -25,838,700 Yen 99999JPY3 -211,938.42 British Pound 99999GBP3 -4,720,625.33 Swedish Krona 99999SEK5 -336,820.07 Euro 99999EUR3 -158,928.53 British Pound 99999GBP3 Transfer From Another Account 13523 00- -A -UC-UZ -001-04","-1,992,447.20"
10/26/21,Sale,"Sold 1,440,288.13 Units Of 1,440,288.13 -1,440,288.13 First Am Govt Ob Fd Cl X Trade Date 10/26/21","1,490,350.37"
10/26/21,Purchase,"Purchased 328,835.10 Units Of -38,355.19 38,197.78 Swedish Krona Trade Date 10/22/21 Value Date 10/26/21 Book Value 328,835.10 SEK Traded At 8.57341862 SEK To 1 USD Valued At 8.57341862 SEK For 38,355.19 USD Net Cost 38,355.19 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 157.41- USD 328,835.1 Units At 1 SEK Fx7234861-Aset","1,451,995.18"
10/26/21,Purchase,"Purchased 336,820.07 Units Of -391,506.48 392,210.14 Euro Trade Date 10/25/21 Value Date 10/26/21 Book Value 336,820.07 EUR Traded At 0.860318 EUR To 1 USD Valued At 0.860318 EUR For 391,506.48 USD Net Cost 391,506.48 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On EUR Of 703.66 USD 336,820.07 Units At 1 EUR Fx7236949-Aset","1,060,488.70"
10/26/21,Purchase,"Purchased 4,720,625.33 Units Of -549,331.63 548,420.25 Swedish Krona Trade Date 10/25/21 Value Date 10/26/21 Book Value 4,720,625.33 SEK Traded At 8.593398 SEK To 1 USD Valued At 8.593398 SEK For 549,331.63 USD Net Cost 549,331.63 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 911.38- USD 4,720,625.33 Units At 1 SEK 13523 00- -A -UC-UZ -001-04","511,157.07"
10/26/21,Purchase,"Purchased 5,441 Shares Of -38,288.51 38,288.51 Raysearch Laboratories Ab Net Cost 328,835.10 SEK Trade Date 10/22/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 492.51 SEK Brokerage Book Value 328,835.10 SEK Valued At 8.58835 SEK For 38,288.51 USD Fed Tax Cost Reduction 38,266.02- USD Fed ST Currency Gain Of 22.49 USD 5,441 Shares At 60.34600074 SEK","472,868.56"
10/26/21,Purchase,"Purchased 211,938.42 Units Of -292,109.67 292,443.21 British Pound Trade Date 10/25/21 Value Date 10/26/21 Book Value 211,938.42 GBP Traded At 0.72554401 GBP To 1 USD Valued At 0.72554401 GBP For 292,109.67 USD Net Cost 292,109.67 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On GBP Of 333.54 USD 211,938.42 Units At 1 GBP Fx7237011-Aset","180,758.89"
10/26/21,Purchase,"Purchased 158,928.53 Units Of -219,047.40 219,297.52 British Pound Trade Date 10/25/21 Value Date 10/26/21 Book Value 158,928.53 GBP Traded At 0.72554401 GBP To 1 USD Valued At 0.72554401 GBP For 219,047.40 USD Net Cost 219,047.40 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On GBP Of 250.12 USD 158,928.53 Units At 1 GBP Fx7237012-Aset -328,835.10 Swedish Krona 99999SEK5 13523 00- -A -UC-UZ -001-04","-38,288.51"
10/27/21,Purchase,"Purchased 447,338.33 Units Of -447,338.33 447,338.33 First Am Govt Ob Fd Cl X Trade Date 10/27/21 Transfer From Another Account",0.00
10/28/21,Sale,"Sold 1,365,355.12 Units Of 1,365,355.12 -1,365,355.12 First Am Govt Ob Fd Cl X Trade Date 10/28/21","1,378,309.24"
10/28/21,Purchase,"Purchased 307,871.12 Units Of -357,518.25 357,518.25 Euro Trade Date 10/26/21 Value Date 10/28/21 Book Value 307,871.12 EUR Traded At 0.861134 EUR To 1 USD Valued At 0.861134 EUR For 357,518.25 USD Net Cost 357,518.25 USD 307,871.12 Units At 1 EUR Fx7238558-Aset","1,020,790.99"
10/28/21,Purchase,"Purchased 34,596,818.00 Units Of -303,374.41 303,374.41 Yen Trade Date 10/26/21 Value Date 10/28/21 Book Value 34,596,818 JPY Traded At 114.04000093 JPY To 1 USD Valued At 114.04000093 JPY For 303,374.41 USD Net Cost 303,374.41 USD 34,596,818 Units At 1 JPY Fx7238887-Aset 13523 00- -A -UC-UZ -001-04","717,416.58"
10/28/21,Purchase,"Purchased 199,439.71 Units Of -274,803.46 274,803.46 British Pound Trade Date 10/26/21 Value Date 10/28/21 Book Value 199,439.71 GBP Traded At 0.725754 GBP To 1 USD Valued At 0.725754 GBP For 274,803.46 USD Net Cost 274,803.46 USD 199,439.71 Units At 1 GBP Fx7238884-Aset","442,613.12"
10/28/21,Purchase,"Purchased 50,475,600.00 Units Of -442,613.12 442,613.12 Yen Trade Date 10/26/21 Value Date 10/28/21 Book Value 50,475,600 JPY Traded At 114.03999954 JPY To 1 USD Valued At 114.03999954 JPY For 442,613.12 USD Net Cost 442,613.12 USD 50,475,600 Units At 1 JPY Fx7238888-Aset",0.00
10/28/21,Purchase,"Purchased 50,000 Shares Of -304,455.65 304,455.65 Yahoo Japan Corporation Net Cost 34,596,818 JPY Trade Date 10/26/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 51,818 JPY Brokerage Book Value 34,596,818 JPY Valued At 113.635 JPY For 304,455.65 USD Fed Tax Cost Reduction 303,374.41- USD Fed ST Currency Gain Of 1,081.24 USD 50,000 Shares At 690.9 JPY 13523 00- -A -UC-UZ -001-04","-304,455.65"
10/28/21,Purchase,"Purchased 3,000 Shares Of -357,530.70 357,530.70 Eurofins Scientific Net Cost 307,871.12 EUR Trade Date 10/26/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 461.12 EUR Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 307,871.12 EUR Valued At 0.861104 EUR For 357,530.70 USD Fed Tax Cost Reduction 357,518.25- USD Fed ST Currency Gain Of 12.45 USD 3,000 Shares At 102.47 EUR","-661,986.35"
10/28/21,Purchase,"Purchased 4,000 Shares Of -444,190.61 444,190.61 Nidec Corp Net Cost 50,475,600 JPY Trade Date 10/26/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 75,600 JPY Brokerage Book Value 50,475,600 JPY Valued At 113.635 JPY For 444,190.61 USD Fed Tax Cost Reduction 442,613.12- USD Fed ST Currency Gain Of 1,577.49 USD 4,000 Shares At 12,600 JPY","-1,106,176.96"
10/28/21,Purchase,"Purchased 10,000 Shares Of -274,618.43 274,618.43 Gvc Holdings Plc Net Cost 199,439.71 GBP Trade Date 10/26/21 Purchased Through Crest 393 Paid 298.71 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 199,439.71 GBP Valued At 0.726243 GBP For 274,618.43 USD Fed Tax Cost Reduction 274,803.46- USD 10,000 Shares At 19.914 GBP -34,596,818 Yen 99999JPY3 13523 00- -A -UC-UZ -001-04","-1,380,795.39"
10/29/21,Sale,"Sold 900.00 Units Of 1,239.23 -1,239.23 British Pound Trade Date 10/29/21 Value Date 10/29/21 Book Value 900.00 GBP Traded At 0.726258 GBP To 1 USD Valued At 0.726258 GBP For 1,239.23 USD Net Proceeds 1,239.23 USD Repatriating Learning Technologies Group Transfer To Income Learning Technologies Group Repatriating Learning Technologies Group Transfer From Principal Learning Technologies Group Repatriating Learning Technologies Group Transfer From Another Account 13523 00- -A -UC-UZ -001-04","2,478.46"
10/29/21,Sale,"Sold 17,218.51 Units Of 17,218.51 -17,218.51 First Am Govt Ob Fd Cl X Trade Date 10/29/21","340,265.50"
10/29/21,Purchase,"Purchased 245,453.63 Units Of -337,787.04 337,787.04 British Pound Trade Date 10/28/21 Value Date 10/29/21 Book Value 245,453.63 GBP Traded At 0.72665201 GBP To 1 USD Valued At 0.72665201 GBP For 337,787.04 USD Net Cost 337,787.04 USD 245,453.63 Units At 1 GBP Fx7241746-Aset","2,478.46"
10/29/21,Purchase,"Purchased 10,000 Shares Of -338,505.14 338,505.14 Frontier Developments Plc Net Cost 245,453.63 GBP Trade Date 10/27/21 Purchased Through Jeffgb2x Jefferies Intl London Paid 367.63 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 245,453.63 GBP Valued At 0.7251105 GBP For 338,505.14 USD Fed Tax Cost Reduction 337,787.04- USD 10,000 Shares At 24.5085 GBP 900.00 British Pound 99999GBP3 -245,453.63 British Pound 99999GBP3 Ds Smith Plc 0.081 GBP/Share On 120,000 Shares Due 11/1/21 Received 9,720.00 GBP Valued At 0.732154 GBP For 13,275.90 USD 13523 00- -A -UC-UZ -001-04","-336,026.68"
11/01/21,Sale,"Sold 9,720.00 Units Of 13,275.90 -13,275.90 British Pound Trade Date 11/1/21 Value Date 11/1/21 Book Value 9,720.00 GBP Traded At 0.732154 GBP To 1 USD Valued At 0.732154 GBP For 13,275.90 USD Net Proceeds 13,275.90 USD Repatriating Ds Smith Plc Transfer To Income Ds Smith Plc Repatriating Ds Smith Plc Transfer From Principal Ds Smith Plc Repatriating Ds Smith Plc Transfer From Another Account","27,791.03"
11/01/21,Purchase,"Purchased 89,550.53 Units Of -89,550.53 89,550.53 First Am Govt Ob Fd Cl X Trade Date 11/1/21 First Am Govt Ob Fd Cl X Interest From 10/1/21 To 10/31/21 9,720.00 British Pound 99999GBP3 Transfer From Another Account","13,275.90"
11/02/21,Sale,"Sold 365,036.86 Units Of 365,036.86 -365,036.86 First Am Govt Ob Fd Cl X Trade Date 11/2/21","455,767.94"
11/02/21,Purchase,"Purchased 393,800.82 Units Of -455,767.94 455,767.94 Euro Trade Date 10/29/21 Value Date 11/2/21 Book Value 393,800.82 EUR Traded At 0.864038 EUR To 1 USD Valued At 0.864038 EUR For 455,767.94 USD Net Cost 455,767.94 USD 393,800.82 Units At 1 EUR Fx7246018-Aset 13523 00- -A -UC-UZ -001-04",0.00
11/02/21,Purchase,"Purchased 10,000 Shares Of -459,821.54 459,821.54 Pva Tepla Ag Net Cost 393,800.82 EUR Trade Date 10/29/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 589.82 EUR Brokerage Purchased On The Boerse Frankfurt - Regulierter Book Value 393,800.82 EUR Valued At 0.856421 EUR For 459,821.54 USD Fed Tax Cost Reduction 455,767.94- USD Fed ST Currency Gain Of 4,053.60 USD 10,000 Shares At 39.3211 EUR -393,800.82 Euro 99999EUR3 Transfer From Another Account","-459,821.54"
11/03/21,Purchase,"Purchased 50,671.2 Units Of -50,671.20 50,671.20 First Am Govt Ob Fd Cl X Trade Date 11/3/21 Transfer From Another Account",0.00
11/04/21,Purchase,"Purchased 28,658.39 Units Of -28,658.39 28,658.39 First Am Govt Ob Fd Cl X Trade Date 11/4/21 Transfer From Another Account",0.00
11/05/21,Purchase,"Purchased 33,389.12 Units Of -33,389.12 33,389.12 First Am Govt Ob Fd Cl X Trade Date 11/5/21 Transfer From Another Account 13523 00- -A -UC-UZ -001-04",0.00
11/08/21,Purchase,"Purchased 22,276.99 Units Of -22,276.99 22,276.99 First Am Govt Ob Fd Cl X Trade Date 11/8/21",0.00
11/08/21,Purchase,"Purchased 549,931.66 Units Of -635,585.74 635,585.74 Euro Trade Date 11/4/21 Value Date 11/8/21 Book Value 549,931.66 EUR Traded At 0.86523599 EUR To 1 USD Valued At 0.86523599 EUR For 635,585.74 USD Net Cost 635,585.74 USD 549,931.66 Units At 1 EUR Fx7252982-Aset","-635,585.74"
11/08/21,Purchase,"Purchased 35,453,100.00 Units Of -312,114.62 312,114.62 Yen Trade Date 11/4/21 Value Date 11/8/21 Book Value 35,453,100 JPY Traded At 113.59000101 JPY To 1 USD Valued At 113.59000101 JPY For 312,114.62 USD Net Cost 312,114.62 USD 35,453,100 Units At 1 JPY Fx7253287-Aset","-947,700.36"
11/08/21,Purchase,"Purchased 10,000 Shares Of -637,068.26 637,068.26 Hugo Boss Ag Net Cost 549,931.66 EUR Trade Date 11/4/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 823.66 EUR Brokerage Book Value 549,931.66 EUR Valued At 0.8632225 EUR For 637,068.26 USD Fed Tax Cost Reduction 635,585.74- USD Fed ST Currency Gain Of 1,482.52 USD 10,000 Shares At 54.9108 EUR 13523 00- -A -UC-UZ -001-04","-1,584,768.62"
11/08/21,Purchase,"Purchased 15,000 Shares Of -310,787.64 310,787.64 Monotaro Co Ltd First Section Net Cost 35,453,100 JPY Trade Date 11/4/21 Purchased Through Jeffus33 Jefferies Jersey City Paid 53,100 JPY Brokerage Book Value 35,453,100 JPY Valued At 114.075 JPY For 310,787.64 USD Fed Tax Cost Reduction 312,114.62- USD Fed ST Currency Loss Of 1,326.98- USD 15,000 Shares At 2,360 JPY -549,931.66 Euro 99999EUR3 -35,453,100 Yen 99999JPY3 Transfer From Another Account","-1,895,556.26"
11/09/21,Purchase,"Purchased 316,929.08 Units Of -366,387.34 366,387.34 Euro Trade Date 11/5/21 Value Date 11/9/21 Book Value 316,929.08 EUR Traded At 0.865011 EUR To 1 USD Valued At 0.865011 EUR For 366,387.34 USD Net Cost 366,387.34 USD 316,929.08 Units At 1 EUR Fx7254610-Aset 13523 00- -A -UC-UZ -001-04","-1,240,419.10"
