Date Posted,Activity,Description,Principal Cash
08/14/19,Sale,"Reversal- 1,000 Shares Of 21,904.06 -21,904.06 First Derivatives Plc Net Proceeds 21,904.06 USD Trade Date 8/12/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 10.94- USD Brokerage Paid 0.83- USD Misc Fee1 Sold On The London Stock Exchange Book Value 26,444.11 GBP Local Proceeds 26,444.11 GBP Traded At 1.20726979 GBP To 1 USD 1,000 Shares At 26.4299 GBP Reve Due To Wrong Amount USD","85,719.43"
08/14/19,Sale,"Reversal- 10,000 Shares Of 27,260.83 -27,260.83 Ds Smith Plc Net Proceeds 27,260.83 USD Trade Date 8/12/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 13.55- USD Brokerage Paid 136.45- USD Misc Fee1 Book Value 32,910.10 GBP Local Proceeds 32,910.10 GBP Traded At 1.20722993 GBP To 1 USD Valued At 1.20722993 GBP For 27,260.83 USD 10,000 Shares At 3.2729 GBP Rev Due To Wrong Amount USD 16664 00- -A -UC-UZ -001-04","112,980.26"
08/14/19,Sale,"Sold 232,677.55 Units Of 232,677.55 -232,677.55 First Am Govt Ob Fd Cl X Trade Date 8/14/19","345,016.23"
08/14/19,Purchase,"Purchased 3,000 Shares Of -41,877.27 41,877.27 Quantel Net Cost 41,877.27 USD Trade Date 8/12/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 20.93 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 46,995.09 EUR Traded At 1.12220997 EUR To 1 USD Valued At 1.12220997 EUR For 41,877.27 USD 3,000 Shares At 15.6572 EUR","303,138.96"
08/14/19,Purchase,"Purchased 10,000 Shares Of -27,260.83 27,260.83 Ds Smith Plc Net Cost 27,260.83 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 13.55 USD Brokerage Paid 136.45 USD Misc Fee1 Book Value 32,910.09 GBP Traded At 1.20722993 GBP To 1 USD Valued At 1.20722993 GBP For 27,260.83 USD 10,000 Shares At 3.2729 GBP 16664 00- -A -UC-UZ -001-04","275,878.13"
08/14/19,Purchase,"Purchased 1,000 Shares Of -21,904.06 21,904.06 First Derivatives Plc Net Cost 21,904.06 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 10.94 USD Brokerage Paid 0.83 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 26,444.11 GBP Traded At 1.20726979 GBP To 1 USD Valued At 1.20726979 GBP For 21,904.06 USD 1,000 Shares At 26.4299 GBP","253,974.07"
08/14/19,Purchase,"Purchased 3,000 Shares Of -22,790.97 22,790.97 Frontier Developments Plc Net Cost 22,790.97 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 11.39 USD Brokerage Paid 0.83 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 27,514.85 GBP Traded At 1.20726981 GBP To 1 USD Valued At 1.20726981 GBP For 22,790.97 USD 3,000 Shares At 9.1667 GBP","231,183.10"
08/14/19,Purchase,"Purchased 4,000 Shares Of -39,745.51 39,745.51 Ocado Group Plc Net Cost 39,745.51 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 19.76 USD Brokerage Paid 198.56 USD Misc Fee1 Book Value 47,981.97 GBP Traded At 1.20722995 GBP To 1 USD Valued At 1.20722995 GBP For 39,745.51 USD 4,000 Shares At 11.92960189 GBP 16664 00- -A -UC-UZ -001-04","191,437.59"
08/14/19,Purchase,"Purchased 5,000 Shares Of -42,176.40 42,241.31 Dustin Group Ab Net Cost 42,176.40 USD Trade Date 8/12/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 21.08 USD Brokerage Book Value 403,501.65 SEK Traded At 9.56700074 SEK To 1 USD Valued At 9.5523 SEK For 42,241.31 USD 5,000 Shares At 80.66000002 SEK","149,261.19"
08/14/19,Purchase,"Purchased 1,000 Shares Of -37,559.82 47,237.90 Zalando SE Net Cost 37,559.82 USD Trade Date 8/12/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 18.77 USD Brokerage Book Value 42,171.07 EUR Traded At 1.12277109 EUR To 1 USD Valued At 0.892738 EUR For 47,237.90 USD Reversed By Trx 1 Batch Dm000147 On 8/19/19 1,000 Shares At 42.15 EUR","111,701.37"
08/14/19,Purchase,"Purchased 3,000 Shares Of -33,217.85 33,217.85 Frontier Developments Plc Net Cost 33,217.85 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 16.60 USD Brokerage Paid 1.21 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 27,514.85 GBP Traded At 0.8283152 GBP To 1 USD Valued At 0.8283152 GBP For 33,217.85 USD 3,000 Shares At 9.1667 GBP 16664 00- -A -UC-UZ -001-04","78,483.52"
08/14/19,Purchase,"Purchased 1,000 Shares Of -31,925.18 31,925.18 First Derivatives Plc Net Cost 31,925.18 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 15.95 USD Brokerage Paid 1.21 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 26,444.11 GBP Traded At 0.82831514 GBP To 1 USD Valued At 0.82831514 GBP For 31,925.18 USD 1,000 Shares At 26.4299 GBP","46,558.34"
08/14/19,Purchase,"Purchased 10,000 Shares Of -39,730.05 39,730.05 Ds Smith Plc Net Cost 39,730.05 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 19.75 USD Brokerage Paid 198.87 USD Misc Fee1 Book Value 32,910.09 GBP Traded At 0.82834253 GBP To 1 USD Valued At 0.82834253 GBP For 39,730.05 USD 10,000 Shares At 3.2729 GBP","6,828.29"
08/14/19,Purchase,"Purchased 4,000 Shares Of -57,925.27 57,925.27 Ocado Group Plc Net Cost 57,925.27 USD Trade Date 8/12/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 28.80 USD Brokerage Paid 289.39 USD Misc Fee1 Book Value 47,981.97 GBP Traded At 0.82834262 GBP To 1 USD Valued At 0.82834262 GBP For 57,925.27 USD 4,000 Shares At 11.9296 GBP","-51,096.98"
08/15/19,Sale,"Sold 54,886.92 Units Of 54,886.92 -54,886.92 First Am Govt Ob Fd Cl X Trade Date 8/15/19","147,680.42"
08/15/19,Sale,Sold 400 Units Of 400.00 -400.00 First Am Govt Ob Fd Cl X Trade Date 8/15/19,"148,080.42"
08/15/19,Purchase,"Purchased 1,500 Shares Of -56,864.42 56,864.42 Comture Corp Net Cost 56,864.42 USD Trade Date 8/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 28.41 USD Brokerage Purchased On The Jasdaq Securities Exchange Book Value 5,980,488 JPY Traded At 105.17100148 JPY To 1 USD Valued At 105.17100148 JPY For 56,864.42 USD 1,500 Shares At 3,985 JPY","91,216.00"
08/15/19,Purchase,"Purchased 1,000 Shares Of -42,142.94 42,142.94 Cyberagent Inc Npv Net Cost 42,142.94 USD Trade Date 8/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 21.06 USD Brokerage Book Value 4,432,215 JPY Traded At 105.17099661 JPY To 1 USD Valued At 105.17099661 JPY For 42,142.94 USD 1,000 Shares At 4,430 JPY","49,073.06"
08/15/19,Purchase,"Purchased 400 Shares Of -51,846.28 51,846.28 Nidec Corp Net Cost 51,846.28 USD Trade Date 8/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 25.91 USD Brokerage Book Value 5,452,725 JPY Traded At 105.1709978 JPY To 1 USD Valued At 105.1709978 JPY For 51,846.28 USD 400 Shares At 13,625 JPY 16664 00- -A -UC-UZ -001-04","-2,773.22"
08/15/19,Purchase,"Purchased 5,000 Shares Of -49,372.88 49,372.88 Rakuten Inc Net Cost 49,372.88 USD Trade Date 8/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 24.67 USD Brokerage Book Value 5,192,595 JPY Traded At 105.1709967 JPY To 1 USD Valued At 105.1709967 JPY For 49,372.88 USD 5,000 Shares At 1,038 JPY","-52,146.10"
08/15/19,Sale,"Sold 3,000 Shares Of 52,146.10 -73,971.71 Ut Group Co Ltd Net Proceeds 52,146.10 USD Trade Date 8/13/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 26.08 USD Brokerage Book Value 8,083,139 JPY Local Proceeds 5,484,257 JPY Traded At 105.17099073 JPY To 1 USD Valued At 105.17099073 JPY For 52,146.10 USD 3,000 Shares At 1,829 JPY",0.00
08/16/19,Sale,"Sold 8,809.81 Units Of 8,809.81 -8,809.81 First Am Govt Ob Fd Cl X Trade Date 8/16/19",0.00
08/19/19,Sale,"Reversal- 3,000 Shares Of 41,877.27 -41,877.27 Quantel Net Proceeds 41,877.27 USD Trade Date 8/12/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 20.93- USD Brokerage Sold On The NYSE Euronext - Euronext Paris Book Value 46,995.09 EUR Local Proceeds 46,995.09 EUR Traded At 1.12220997 EUR To 1 USD Valued At 1.12220997 EUR For 41,877.27 USD 3,000 Shares At 15.6572 EUR 16664 00- -A -UC-UZ -001-04","41,877.27"
08/19/19,Sale,"Reversal- 1,000 Shares Of 37,559.82 -47,237.90 Zalando SE Net Proceeds 37,559.82 USD Trade Date 8/12/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 18.77- USD Brokerage Book Value 42,171.08 EUR Local Proceeds 42,171.08 EUR Traded At 1.12277109 EUR To 1 USD Valued At 0.892738 EUR For 47,237.91 USD 1,000 Shares At 42.15 EUR Rev Due To Wrong Amount USD","79,437.09"
08/19/19,Sale,"Sold 208,840.98 Units Of 208,840.98 -208,840.98 First Am Govt Ob Fd Cl X Trade Date 8/19/19","288,278.07"
08/19/19,Purchase,"Purchased 500 Shares Of -59,458.12 59,458.12 Orpea Net Cost 59,458.12 USD Trade Date 8/15/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 29.62 USD Brokerage Paid 177.75 USD Misc Fee1 Book Value 53,512.85 EUR Traded At 0.90000895 EUR To 1 USD Valued At 0.90000895 EUR For 59,458.12 USD 500 Shares At 106.65241028 EUR","228,819.95"
08/19/19,Purchase,"Purchased 5,000 Shares Of -65,886.51 65,886.51 Raysearch Laboratories Ab Net Cost 65,886.51 USD Trade Date 8/15/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.93 USD Brokerage Book Value 635,567.63 SEK Traded At 9.6464 SEK To 1 USD Valued At 9.6464 SEK For 65,886.51 USD 5,000 Shares At 127.05 SEK 16664 00- -A -UC-UZ -001-04","162,933.44"
08/19/19,Purchase,"Purchased 1,500 Shares Of -48,077.55 48,077.55 Line Corp A D R Trade Date 8/15/19 Purchased Through J.P. Morgan Securities LLC Paid 15.00 USD Brokerage 1,500 Shares At 32.0417 USD","114,855.89"
08/19/19,Purchase,"Purchased 2,000 Shares Of -35,418.80 35,418.80 Materialise Nv A D R Trade Date 8/15/19 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 17.6994 USD Transfer From Another Account","79,437.09"
08/20/19,Purchase,"Purchased 205,897.52 Units Of -205,897.52 205,897.52 First Am Govt Ob Fd Cl X Trade Date 8/20/19",0.00
08/20/19,Sale,"Sold 100,063.17 Units Of 100,063.17 -100,063.17 First Am Govt Ob Fd Cl X Trade Date 8/20/19","100,063.17"
08/20/19,Purchase,"Purchased 3,000 Shares Of -52,738.36 52,738.36 Quantel Net Cost 52,738.36 USD Trade Date 8/12/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 26.36 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 46,995.09 EUR Traded At 0.89109881 EUR To 1 USD Valued At 0.89109881 EUR For 52,738.36 USD 3,000 Shares At 15.6572 EUR 16664 00- -A -UC-UZ -001-04","47,324.81"
08/20/19,Purchase,"Purchased 1,000 Shares Of -47,324.81 47,324.81 Zalando SE Net Cost 47,324.81 USD Trade Date 8/12/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 23.66 USD Brokerage Book Value 42,171.08 EUR Traded At 0.89109877 EUR To 1 USD Valued At 0.89109877 EUR For 47,324.81 USD 1,000 Shares At 42.15 EUR Transfer From Another Account",0.00
08/22/19,Sale,"Sold 83,891.64 Units Of 83,891.64 -83,891.64 First Am Govt Ob Fd Cl X Trade Date 8/22/19","304,249.24"
08/22/19,Purchase,"Purchased 2,000 Shares Of -46,665.29 46,665.29 Fancl Corp Net Cost 46,665.29 USD Trade Date 8/20/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 23.32 USD Brokerage Book Value 4,962,480 JPY Traded At 106.34199423 JPY To 1 USD Valued At 106.34199423 JPY For 46,665.29 USD 2,000 Shares At 2,480 JPY","257,583.95"
08/22/19,Purchase,"Purchased 400 Shares Of -72,481.73 72,481.73 Disco Corporation Net Cost 72,481.73 USD Trade Date 8/20/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 36.22 USD Brokerage Book Value 7,707,852 JPY Traded At 106.34199818 JPY To 1 USD Valued At 106.34199818 JPY For 72,481.73 USD 400 Shares At 19,260 JPY 16664 00- -A -UC-UZ -001-04","185,102.22"
08/22/19,Purchase,"Purchased 150 Shares Of -64,851.50 64,851.50 Eurofins Scientific Net Cost 64,851.50 USD Trade Date 8/20/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.41 USD Brokerage Book Value 58,509.64 EUR Traded At 0.90220951 EUR To 1 USD Valued At 0.90220951 EUR For 64,851.50 USD 150 Shares At 389.8693 EUR","120,250.72"
08/22/19,Purchase,"Purchased 4,500 Shares Of -53,134.17 53,134.17 Adevinta Asa B Net Cost 53,134.17 USD Trade Date 8/20/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 26.55 USD Brokerage Purchased On The Oslo Bors Asa Book Value 478,133.10 NOK Traded At 8.99859921 NOK To 1 USD Valued At 8.99859921 NOK For 53,134.17 USD 4,500 Shares At 106.1987 NOK","67,116.55"
08/22/19,Purchase,"Purchased 1,750 Shares Of -67,116.55 67,116.55 Moncler Spa Net Cost 67,116.55 USD Trade Date 8/20/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 33.51 USD Brokerage Paid 67.01 USD Misc Fee1 Book Value 60,553.19 EUR Traded At 0.90220951 EUR To 1 USD Valued At 0.90220951 EUR For 67,116.55 USD 1,750 Shares At 34.55 EUR",0.00
08/23/19,Sale,"Sold 147,485.67 Units Of 147,485.67 -147,485.67 First Am Govt Ob Fd Cl X Trade Date 8/23/19","147,485.67"
08/23/19,Sale,Sold 328.1 Units Of 328.10 -328.10 First Am Govt Ob Fd Cl X Trade Date 8/23/19 16664 00- -A -UC-UZ -001-04,"147,813.77"
08/23/19,Purchase,"Purchased 10,000 Shares Of -9,106.85 9,106.85 Zoo Digital Group Net Cost 9,106.85 USD Trade Date 8/21/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 4.55 USD Brokerage Book Value 7,503.75 GBP Traded At 0.82396767 GBP To 1 USD Valued At 0.82396767 GBP For 9,106.85 USD 10,000 Shares At 0.75 GBP","138,706.92"
08/23/19,Purchase,"Purchased 5,000 Shares Of -68,173.84 68,173.84 Vitec Software Group Ab B Sh Net Cost 68,173.84 USD Trade Date 8/21/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 34.07 USD Brokerage Book Value 656,330.00 SEK Traded At 9.62729986 SEK To 1 USD Valued At 9.62729986 SEK For 68,173.84 USD 5,000 Shares At 131.2004 SEK","70,533.08"
08/23/19,Purchase,"Purchased 1,500 Shares Of -70,204.98 70,204.98 Zalando SE Net Cost 70,204.98 USD Trade Date 8/21/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 35.08 USD Brokerage Book Value 63,258.56 EUR Traded At 0.90105517 EUR To 1 USD Valued At 0.90105517 EUR For 70,204.98 USD 1,500 Shares At 42.1513 EUR",328.10
08/26/19,Sale,"Sold 111,558.79 Units Of 111,558.79 -111,558.79 First Am Govt Ob Fd Cl X Trade Date 8/26/19 16664 00- -A -UC-UZ -001-04","111,558.79"
08/26/19,Purchase,"Purchased 6,000 Shares Of -111,558.79 111,558.79 Ion Beam Applications Net Cost 111,558.79 USD Trade Date 8/22/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 55.75 USD Brokerage Book Value 100,597.67 EUR Traded At 0.9017458 EUR To 1 USD Valued At 0.9017458 EUR For 111,558.79 USD 6,000 Shares At 16.7579 EUR Umicore 0.375 EUR/Share On 1,700 Shares Due 8/27/19 Received 637.50 EUR Valued At 0.901072 EUR For 707.49 USD Umicore Non-USD Taxes 191.25 EUR Valued At 0.901072 EUR For 212.25 USD 30.0000000% Foreign Taxes Withheld",0.00
08/27/19,Sale,Sold 446.25 Units Of 495.24 -495.24 Euro Trade Date 8/27/19 Value Date 8/27/19 Book Value 446.25 EUR Traded At 0.901072 EUR To 1 USD Valued At 0.901072 EUR For 495.24 USD Net Proceeds 495.24 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore Transfer From Principal Umicore Repatriating Umicore 16664 00- -A -UC-UZ -001-04,990.48
08/27/19,Sale,Sold 341.25 Units Of 378.72 -378.72 Euro Trade Date 8/27/19 Value Date 8/27/19 Book Value 341.25 EUR Traded At 0.901072 EUR To 1 USD Valued At 0.901072 EUR For 378.72 USD Net Proceeds 378.72 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore Transfer From Principal Umicore Repatriating Umicore Transfer From Another Account,"1,747.92"
08/27/19,Purchase,"Purchased 146,723.77 Units Of -146,723.77 146,723.77 First Am Govt Ob Fd Cl X Trade Date 8/27/19","-109,617.38"
08/27/19,Sale,"Sold 1,142.49 Units Of 1,142.49 -1,142.49 First Am Govt Ob Fd Cl X Trade Date 8/27/19 16664 00- -A -UC-UZ -001-04","-108,474.89"
08/27/19,Sale,"Sold 146,723.77 Units Of 146,723.77 -146,723.77 First Am Govt Ob Fd Cl X Trade Date 8/27/19","38,248.88"
08/27/19,Purchase,"Purchased 40,000 Shares Of -36,500.96 36,500.96 Zoo Digital Group Net Cost 36,500.96 USD Trade Date 8/22/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 18.24 USD Brokerage Paid 1.22 USD Misc Fee1 Book Value 30,016.00 GBP Traded At 0.82233454 GBP To 1 USD Valued At 0.82233454 GBP For 36,500.96 USD 40,000 Shares At 0.75 GBP 446.25 Euro 99999EUR3 341.25 Euro 99999EUR3","1,747.92"
08/28/19,Purchase,"Purchased 138,203.15 Units Of -138,203.15 138,203.15 First Am Govt Ob Fd Cl X Trade Date 8/28/19","-146,723.77"
08/28/19,Sale,"Sold 20,000 Shares Of 146,723.77 -98,022.52 Entertainment One Ltd Net Proceeds 146,723.77 USD Trade Date 8/23/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 73.40 USD Brokerage Sold On The London Stock Exchange Book Value 73,026.88 GBP Local Proceeds 119,840.05 GBP Traded At 0.81677325 GBP To 1 USD Valued At 0.816193 GBP For 146,828.08 USD 20,000 Shares At 5.995 GBP 16664 00- -A -UC-UZ -001-04",0.00
08/29/19,Sale,"Sold 120,997.84 Units Of 120,997.84 -120,997.84 First Am Govt Ob Fd Cl X Trade Date 8/29/19","90,817.93"
08/29/19,Purchase,"Purchased 8,000 Shares Of -90,817.93 90,817.93 Biocartis Nv Net Cost 90,817.93 USD Trade Date 8/27/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 45.38 USD Brokerage Book Value 81,868.11 EUR Traded At 0.90145316 EUR To 1 USD Valued At 0.90145316 EUR For 90,817.93 USD 8,000 Shares At 10.2284 EUR Comture Corp 14.5 JPY/Share On 1,500 Shares Due 8/30/19 Received 21,750 JPY Valued At 106.66 JPY For 203.92 USD Comture Corp Non-USD Taxes 3,331 JPY Valued At 106.66 JPY For 31.23 USD 15.3150000% Foreign Taxes Withheld",0.00
08/30/19,Sale,"Sold 18,419.00 Units Of 172.69 -172.69 Yen Trade Date 8/30/19 Value Date 8/30/19 Book Value 18,419 JPY Traded At 106.66 JPY To 1 USD Valued At 106.66 JPY For 172.69 USD Net Proceeds 172.69 USD Repatriating Comture Corp 16664 00- -A -UC-UZ -001-04",345.38
08/30/19,Purchase,"Purchased 12,722.22 Units Of -12,722.22 12,722.22 First Am Govt Ob Fd Cl X Trade Date 8/30/19 18,419 Yen 99999JPY3",345.38
09/03/19,Purchase,Purchased 500.79 Units Of -500.79 500.79 First Am Govt Ob Fd Cl X Trade Date 9/3/19,0.00
09/03/19,Purchase,"Purchased 4,000 Shares Of -58,882.17 58,882.17 Slm Solutions Group Ag Net Cost 58,882.17 USD Trade Date 8/30/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 29.43 USD Brokerage Book Value 53,584.78 EUR Traded At 0.91003406 EUR To 1 USD Valued At 0.91003406 EUR For 58,882.17 USD 4,000 Shares At 13.3895 EUR First Am Govt Ob Fd Cl X Interest From 8/1/19 To 8/31/19 16664 00- -A -UC-UZ -001-04","-58,882.17"
09/04/19,Sale,"Sold 57,777.21 Units Of 57,777.21 -57,777.21 First Am Govt Ob Fd Cl X Trade Date 9/3/19 Transfer From Another Account",0.00
09/05/19,Purchase,"Purchased 128,666.7 Units Of -128,666.70 128,666.70 First Am Govt Ob Fd Cl X Trade Date 9/5/19","85,575.23"
09/05/19,Purchase,"Purchased 120 Shares Of -85,575.23 85,575.23 Adyen Bv Net Cost 85,575.23 USD Trade Date 9/3/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 42.77 USD Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 78,039.00 EUR Traded At 0.91193445 EUR To 1 USD Valued At 0.91193445 EUR For 85,575.23 USD 120 Shares At 650 EUR",0.00
09/06/19,Sale,"Sold 64,619.11 Units Of 64,619.11 -64,619.11 First Am Govt Ob Fd Cl X Trade Date 9/6/19","64,619.11"
09/06/19,Purchase,"Purchased 5,000 Shares Of -64,619.11 64,619.11 Frontier Developments Plc Net Cost 64,619.11 USD Trade Date 9/4/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 32.30 USD Brokerage Paid 1.22 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 53,019.50 GBP Traded At 0.82049258 GBP To 1 USD Valued At 0.82049258 GBP For 64,619.11 USD 5,000 Shares At 10.5984 GBP 16664 00- -A -UC-UZ -001-04",0.00
09/09/19,Sale,"Sold 50,811.00 Units Of 475.31 -475.31 Yen Trade Date 9/9/19 Value Date 9/9/19 Book Value 50,811 JPY Traded At 106.9 JPY To 1 USD Valued At 106.9 JPY For 475.31 USD Net Proceeds 475.31 USD Repatriating Thk Co Ltd Transfer To Income Thk Co Ltd Repatriating Thk Co Ltd Transfer From Principal Thk Co Ltd Repatriating Thk Co Ltd Transfer From Another Account",950.62
09/09/19,Sale,"Sold 93,568.12 Units Of 93,568.12 -93,568.12 First Am Govt Ob Fd Cl X Trade Date 9/9/19 16664 00- -A -UC-UZ -001-04","112,800.70"
09/09/19,Purchase,"Purchased 6,000 Shares Of -111,850.08 111,850.08 Infineon Technologies A G Net Cost 111,850.08 USD Trade Date 9/5/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 55.89 USD Brokerage Book Value 101,215.38 EUR Traded At 0.90492005 EUR To 1 USD Valued At 0.90492005 EUR For 111,850.08 USD 6,000 Shares At 16.8608 EUR 50,811 Yen 99999JPY3 Monotaro Co Ltd First Section 7.5 JPY/Share On 4,500 Shares Due 9/10/19 Received 33,750 JPY Valued At 107.25 JPY For 314.69 USD Monotaro Co Ltd First Section Non-USD Taxes 5,169 JPY Valued At 107.25 JPY For 48.20 USD 15.3150000% Foreign Taxes Withheld",950.62
09/10/19,Sale,"Sold 28,581.00 Units Of 266.49 -266.49 Yen Trade Date 9/10/19 Value Date 9/10/19 Book Value 28,581 JPY Traded At 107.25 JPY To 1 USD Valued At 107.25 JPY For 266.49 USD Net Proceeds 266.49 USD Repatriating Monotaro Co Ltd First Section Transfer To Income Monotaro Co Ltd First Section Repatriating Monotaro Co Ltd First Section 16664 00- -A -UC-UZ -001-04","1,008.29"
09/10/19,Sale,Sold 337.50 Units Of 416.40 -416.40 British Pound Trade Date 9/9/19 Value Date 9/10/19 Book Value 337.50 GBP Traded At 0.810527 GBP To 1 USD Valued At 0.810527 GBP For 416.40 USD Net Proceeds 416.40 USD Repatriating Entertainment One Ltd Transfer To Income Entertainment One Ltd Repatriating Entertainment One Ltd Transfer From Principal Entertainment One Ltd Repatriating Entertainment One Ltd,"1,841.09"
09/10/19,Purchase,Purchased 682.89 Units Of -682.89 682.89 First Am Govt Ob Fd Cl X Trade Date 9/10/19,"-3,831.88"
09/10/19,Sale,"Sold 6,514.77 Units Of 6,514.77 -6,514.77 First Am Govt Ob Fd Cl X Trade Date 9/10/19 28,581 Yen 99999JPY3 337.50 British Pound 99999GBP3","2,682.89"
09/12/19,Purchase,"Purchased 92,548.83 Units Of -92,548.83 92,548.83 First Am Govt Ob Fd Cl X Trade Date 9/12/19 Transfer From Another Account",0.00
09/17/19,Purchase,"Purchased 183,222.12 Units Of -183,222.12 183,222.12 First Am Govt Ob Fd Cl X Trade Date 9/17/19 16664 00- -A -UC-UZ -001-04",0.00
09/18/19,Sale,"Sold 123,435.98 Units Of 123,435.98 -123,435.98 First Am Govt Ob Fd Cl X Trade Date 9/18/19","122,440.23"
09/18/19,Purchase,"Purchased 100 Shares Of -62,211.57 62,211.57 Keyence Corp Net Cost 62,211.57 USD Trade Date 9/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 31.09 USD Brokerage Book Value 6,717,357 JPY Traded At 107.97600832 JPY To 1 USD Valued At 107.97600832 JPY For 62,211.57 USD 100 Shares At 67,140.00000015 JPY 16664 00- -A -UC-UZ -001-04","60,228.66"
09/18/19,Purchase,"Purchased 1,000 Shares Of -60,228.66 60,228.66 Lasertec Corp Net Cost 60,228.66 USD Trade Date 9/13/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 30.10 USD Brokerage Book Value 6,503,250 JPY Traded At 107.97600345 JPY To 1 USD Valued At 107.97600345 JPY For 60,228.66 USD 1,000 Shares At 6,500 JPY Transfer From Another Account",0.00
09/20/19,Purchase,"Purchased 154,870.16 Units Of -154,870.16 154,870.16 First Am Govt Ob Fd Cl X Trade Date 9/20/19","103,290.18"
09/20/19,Purchase,"Purchased 18,500 Shares Of -103,290.18 103,290.18 Nordic Semiconductor Asa Net Cost 103,290.18 USD Trade Date 9/18/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 51.62 USD Brokerage Book Value 923,496.82 NOK Traded At 8.94079979 NOK To 1 USD Valued At 8.94079979 NOK For 103,290.18 USD 18,500 Shares At 49.8938 NOK Moncler Spa 0.40 EUR/Share On 2,250 Shares Due 5/22/19 Received 900.00 EUR Valued At 0.911326 EUR For 987.57 USD Moncler Spa Non-USD Taxes 234.00 EUR Valued At 0.911326 EUR For 256.77 USD 26.0000000% Foreign Taxes Withheld 16664 00- -A -UC-UZ -001-04",0.00
09/23/19,Sale,"Sold 666.00 Units Of 730.81 -730.80 Euro Trade Date 9/23/19 Value Date 9/23/19 Book Value 666.00 EUR Traded At 0.911326 EUR To 1 USD Valued At 0.911326 EUR For 730.81 USD Net Proceeds 730.81 USD Repatriating Moncler Spa Transfer To Income Moncler Spa Repatriating Moncler Spa Transfer From Principal Moncler Spa Repatriating Moncler Spa Amplifon Spa 0.14 EUR/Share On 5,000 Shares Due 5/22/19 Received 700.00 EUR Valued At 0.911326 EUR For 768.11 USD Amplifon Spa Non-USD Taxes 182.00 EUR Valued At 0.911326 EUR For 199.71 USD 26.0000000% Foreign Taxes Withheld","1,461.61"
