Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
05/11/22,Purchase,"2,361",Shares,"Slm Solutions Group Ag Net Cost 24,231.34 EUR",5/9/22,Parbfrpp Banque Paribas Fr,10.24779896 EUR,"11,958.54"
05/11/22,Purchase,"184,741.92",Units,First Am Govt Ob Fd Cl X,5/11/22,,,"-178,647.74"
05/11/22,Purchase,"35,531.10",Units,Euro,5/9/22,,1 EUR,"-216,206.09"
05/11/22,Sale,"5,050",Shares,"228,348.35 -358,970.26 Jeol Ltd Net Proceeds 29,777,766 JPY",5/9/22,Jeffus33 Jefferies Jersey City,"5,905.44534653 JPY","12,142.26"
05/11/22,Purchase,"3,462",Shares,"Slm Solutions Group Ag Net Cost 35,531.10 EUR",5/9/22,Parbfrpp Banque Paribas Fr,10.24779896 EUR,"-25,460.31"
05/11/22,Sale,"29,777,766.00",Units,"228,164.63 -228,348.35 Yen",5/9/22,,130.51000061 JPY,"202,704.32"
05/11/22,Purchase,"1,101",Shares,"Slm Solutions Group Ag Net Cost 11,299.76 EUR",5/9/22,Parbfrpp Banque Paribas Fr,10.2478 EUR,"190,745.78"
05/12/22,Purchase,"9,937.91",Units,First Am Govt Ob Fd Cl X,5/12/22,,,"2,319.28"
05/13/22,Sale,"228,103.02",Units,"228,103.02 -228,103.02 First Am Govt Ob Fd Cl X",5/13/22,,,"183,008.50"
05/13/22,Purchase,"78,524.61",Units,Euro,5/11/22,,1 EUR,"100,270.80"
05/13/22,Purchase,140,Shares,Mercadolibre Inc,5/11/22,Jefferies LLC,716.18 USD,0.00
05/13/22,Purchase,"14,000",Shares,"Mister Spex SE Npv Net Cost 78,524.61 EUR",5/11/22,Jeffus33 Jefferies Jersey City,5.6005 EUR,"-82,788.46"
05/16/22,Purchase,"636,583.22",Units,First Am Govt Ob Fd Cl X,5/16/22,,,"-988,252.50"
05/16/22,Sale,"2,360",Shares,"567,930.64 -551,913.01 Disco Corporation Net Proceeds 73,992,844 JPY",5/12/22,Jeffus33 Jefferies Jersey City,"31,400 JPY","-420,321.86"
05/16/22,Sale,"3,000",Shares,"186,602.28 -252,827.05 Nidec Corp Net Proceeds 24,311,478 JPY",5/12/22,Jeffus33 Jefferies Jersey City,"8,116 JPY","-233,719.58"
05/16/22,Sale,"30,500",Shares,"100,536.31 -185,760.90 Z Holdings Corp Net Proceeds 13,098,373 JPY",5/12/22,Jeffus33 Jefferies Jersey City,430.1 JPY,"-133,183.27"
05/16/22,Sale,"6,080",Shares,"126,981.68 -163,801.44 Comture Corp Net Proceeds 16,543,808 JPY",5/12/22,Jeffus33 Jefferies Jersey City,"2,725.10855263 JPY","-6,201.59"
05/16/22,Sale,"73,992,844.00",Units,"571,814.87 -567,930.65 Yen",5/13/22,,129.39999969 JPY,"565,613.28"
05/16/22,Sale,"16,543,808.00",Units,"127,692.25 -126,981.68 Yen",5/13/22,,129.5600007 JPY,"693,305.53"
05/16/22,Sale,"24,311,478.00",Units,"187,646.48 -186,602.27 Yen",5/13/22,,129.56000027 JPY,"880,952.01"
05/16/22,Sale,"13,098,373.00",Units,"101,098.90 -100,536.31 Yen",5/13/22,,129.55999521 JPY,"982,050.91"
05/17/22,Sale,"11,882.41",Units,"11,882.41 -11,882.41 First Am Govt Ob Fd Cl X",5/17/22,,,"23,801.81"
05/17/22,Purchase,"239,915.33",Units,Swedish Krona,5/13/22,,1 SEK,0.00
05/17/22,Purchase,"4,000",Shares,"Raysearch Laboratories Ab Net Cost 239,915.33 SEK",5/13/22,Parbfrpp Banque Paribas Fr,59.889 SEK,"-23,758.23"
05/18/22,Sale,"202,093.86",Units,"202,093.86 -202,093.86 First Am Govt Ob Fd Cl X",5/18/22,,,"231,721.67"
05/18/22,Sale,78,Units,78.00 -78.00 First Am Govt Ob Fd Cl X,5/18/22,,,"231,799.67"
05/18/22,Purchase,"64,904,990.00",Units,Yen,5/16/22,,1 JPY,"-271,652.01"
05/18/22,Sale,"4,000",Shares,"271,404.46 -82,584.26 Advantest Corp Ord(Jp) Net Proceeds 35,112,952 JPY",5/16/22,Jeffus33 Jefferies Jersey City,"8,791.425 JPY",-247.55
05/18/22,Purchase,"30,000",Shares,"Subaru Corporation Net Cost 64,904,990 JPY",5/16/22,Jeffus33 Jefferies Jersey City,"2,160.2593 JPY","-501,928.63"
05/18/22,Sale,"35,112,952.00",Units,"271,730.01 -271,404.46 Yen",5/16/22,,129.2200004 JPY,"-230,198.62"
05/19/22,Sale,"44,382.43",Units,"44,382.43 -44,382.43 First Am Govt Ob Fd Cl X",5/19/22,,,78.00
05/20/22,Sale,,,"110,932.21 -110,932.21 Raysearch Laboratories Ab Net Proceeds 1,101,817.55 SEK",5/18/22,Jeffus33 Jefferies Jersey City,68.51209989 SEK,"111,010.21"
05/20/22,Purchase,"13,278",Shares,"Raysearch Laboratories Ab Net Cost 911,068.21 SEK",5/18/22,Jeffus33 Jefferies Jersey City,68.51209971 SEK,"19,282.85"
05/20/22,Purchase,"382,606.31",Units,First Am Govt Ob Fd Cl X,5/20/22,,,"-332,321.76"
05/20/22,Purchase,"1,101,817.55",Units,Swedish Krona,5/19/22,,1 SEK,"-443,577.28"
05/20/22,Sale,"17,600",Shares,"460,870.71 -1,244,124.55 Orpea Net Proceeds 437,445.57 EUR",5/18/22,Jeffus33 Jefferies Jersey City,24.8922 EUR,"17,293.43"
05/20/22,Purchase,"16,058",Shares,"Raysearch Laboratories Ab Net Cost 1,101,817.55 SEK",5/18/22,Jeffus33 Jefferies Jersey City,68.51209989 SEK,"-93,638.78"
05/20/22,Sale,"437,445.57",Units,"462,704.13 -460,870.71 Euro",5/19/22,,0.94541099 EUR,"369,065.35"
05/20/22,Purchase,"10,747",Shares,"Raysearch Laboratories Ab Net Cost 741,037.62 SEK",5/17/22,Jeffus33 Jefferies Jersey City,68.84970038 SEK,"295,512.86"
05/20/22,Purchase,"2,780",Shares,"Raysearch Laboratories Ab Net Cost 190,749.33 SEK",5/18/22,Jeffus33 Jefferies Jersey City,68.51209989 SEK,"276,308.01"
05/23/22,Sale,"56,757.23",Units,"56,757.23 -56,757.23 First Am Govt Ob Fd Cl X",5/23/22,,,"90,724.26"
05/23/22,Purchase,"898,912.47",Units,Swedish Krona,5/19/22,,1 SEK,0.00
05/23/22,Purchase,"13,195",Shares,"Raysearch Laboratories Ab Net Cost 898,912.47 SEK",5/19/22,Jeffus33 Jefferies Jersey City,0.940084 EUR,"-90,200.18"
05/25/22,Sale,"2,308.80",Units,"2,455.95 -2,455.95 Euro",5/25/22,,0.940084 EUR,"4,911.90"
05/25/22,Sale,"151,278.72",Units,"151,278.72 -151,278.72 First Am Govt Ob Fd Cl X",5/25/22,,,"191,294.32"
05/25/22,Purchase,240,Shares,Mercadolibre Inc,5/23/22,Jefferies LLC,776.5534 USD,"4,911.90"
05/25/22,Purchase,"10,000",Shares,"Watches Of Switzerland Group Net Cost 91,609.28 GBP",5/20/22,Jeffgb2x Jefferies Intl London,9.1016 GBP,"-109,517.24"
05/26/22,Sale,"312,807.66",Units,"312,807.66 -312,807.66 First Am Govt Ob Fd Cl X",5/26/22,,,"316,040.69"
05/26/22,Purchase,"91,553.93",Units,British Pound,5/24/22,,1 GBP,"201,135.64"
05/26/22,Purchase,"91,609.28",Units,British Pound,5/25/22,,1 GBP,"85,812.60"
05/26/22,Purchase,120,Shares,Mercadolibre Inc,5/24/22,Jefferies LLC,715.065 USD,0.00
05/26/22,Purchase,"10,000",Shares,"Watches Of Switzerland Group Net Cost 91,553.93 GBP",5/24/22,Parbfrpp Banque Paribas Fr,9.0961 GBP,"-115,110.70"
05/27/22,Purchase,"40,701.64",Units,First Am Govt Ob Fd Cl X,5/27/22,,0.934816 EUR,0.00
05/31/22,Sale,"6,184.50",Units,"6,615.74 -6,615.74 Euro",5/30/22,,0.934816 EUR,"13,231.48"
05/31/22,Sale,"167,853.93",Units,"167,853.93 -167,853.93 First Am Govt Ob Fd Cl X",5/31/22,,,"234,419.77"
05/31/22,Purchase,"6,291,723.00",Units,Yen,5/27/22,,1 JPY,"184,823.97"
05/31/22,Purchase,"95,518.56",Units,British Pound,5/27/22,,1 GBP,"64,254.59"
05/31/22,Purchase,"500,612.19",Units,Swedish Krona,5/27/22,,1 SEK,"13,231.48"
05/31/22,Purchase,"5,000",Shares,"Uuum Inc Net Cost 6,291,723 JPY",5/26/22,Jeffus33 Jefferies Jersey City,"1,256.46 JPY","-36,171.55"
05/31/22,Purchase,"10,000",Shares,"Watches Of Switzerland Group Net Cost 95,518.56 GBP",5/27/22,Parbfrpp Banque Paribas Fr,9.49 GBP,"-156,276.64"
05/31/22,Purchase,"24,000",Shares,"Tobii Ab Net Cost 500,612.19 SEK",5/27/22,Jeffus33 Jefferies Jersey City,128.9 JPY,"-206,992.09"
06/01/22,Sale,"184,952.00",Units,"1,434.85 -1,434.85 Yen",6/1/22,,128.9 JPY,"9,485.44"
06/01/22,Sale,"34,790.37",Units,"34,790.37 -34,790.37 First Am Govt Ob Fd Cl X",6/1/22,,,"78,783.79"
06/01/22,Purchase,"741,037.61",Units,Swedish Krona,5/31/22,,1 SEK,"2,869.70"
06/02/22,Purchase,"49,820.31",Units,First Am Govt Ob Fd Cl X,6/2/22,,130 JPY,0.00
06/03/22,Sale,"642,086.00",Units,"4,939.12 -4,939.12 Yen",6/3/22,,130 JPY,"9,878.24"
06/03/22,Sale,"474,236.00",Units,"3,647.97 -3,647.97 Yen",6/3/22,,130 JPY,"17,174.18"
06/03/22,Purchase,"11,883.9",Units,First Am Govt Ob Fd Cl X,6/3/22,,,"8,587.09"
06/06/22,Purchase,"15,734.58",Units,First Am Govt Ob Fd Cl X,6/6/22,,,0.00
06/07/22,Purchase,"50,959.83",Units,First Am Govt Ob Fd Cl X,6/7/22,,,0.00
06/08/22,Purchase,"46,668.81",Units,First Am Govt Ob Fd Cl X,6/8/22,,,0.00
06/09/22,Purchase,"3,268.78",Units,First Am Govt Ob Fd Cl X,6/9/22,,,0.00
06/10/22,Purchase,"24,910.36",Units,First Am Govt Ob Fd Cl X,6/10/22,,,0.00
06/13/22,Sale,"1,912.4",Units,"1,912.40 -1,912.40 First Am Govt Ob Fd Cl X",6/13/22,,,0.00
06/14/22,Purchase,"26,607.56",Units,First Am Govt Ob Fd Cl X,6/14/22,,,"19,287.58"
06/15/22,Sale,"34,087.86",Units,"34,087.86 -34,087.86 First Am Govt Ob Fd Cl X",6/15/22,,,"62,300.00"
06/15/22,Purchase,100,Shares,Mercadolibre Inc,6/13/22,Jefferies LLC,622.96 USD,0.00
06/16/22,Purchase,"162,797.36",Units,First Am Govt Ob Fd Cl X,6/16/22,,,"-154,165.89"
06/16/22,Sale,293.09,Units,293.09 -293.09 First Am Govt Ob Fd Cl X,6/16/22,,,"-153,872.80"
06/16/22,Sale,"16,000",Shares,"155,010.64 -256,289.38 Cyberagent Inc Npv Net Proceeds 20,752,824 JPY",6/14/22,Jeffus33 Jefferies Jersey City,"1,299 JPY","1,137.84"
06/16/22,Sale,"20,752,824.00",Units,"153,872.80 -155,010.64 Yen",6/14/22,,134.86999652 JPY,"155,010.64"
06/17/22,Sale,"9,567.28",Units,"9,567.28 -9,567.28 First Am Govt Ob Fd Cl X",6/17/22,,135.18 JPY,0.00
06/21/22,Sale,"248,466.00",Units,"1,838.04 -1,838.04 Yen",6/20/22,,135.18 JPY,"3,676.08"
06/21/22,Sale,"7,164.75",Units,"7,164.75 -7,164.75 First Am Govt Ob Fd Cl X",6/21/22,,,"3,676.08"
06/22/22,Purchase,"9,757.48",Units,First Am Govt Ob Fd Cl X,6/22/22,,0.952881 EUR,0.00
06/23/22,Sale,"18,000.00",Units,"18,890.08 -18,890.08 Euro",6/23/22,,0.952881 EUR,"37,780.16"
06/23/22,Purchase,"36,545.08",Units,First Am Govt Ob Fd Cl X,6/23/22,,134.69 JPY,"18,890.08"
06/24/22,Sale,"367,533.00",Units,"2,728.73 -2,728.73 Yen",6/24/22,,134.69 JPY,"5,457.46"
06/24/22,Sale,"17,130.99",Units,"17,130.99 -17,130.99 First Am Govt Ob Fd Cl X",6/24/22,,,"5,457.46"
06/27/22,Sale,"792,075.76",Units,"792,075.76 -792,075.76 First Am Govt Ob Fd Cl X",6/27/22,,136.38 JPY,"-45,692.74"
06/29/22,Sale,"458,823.00",Units,"3,364.30 -3,364.30 Yen",6/29/22,,136.38 JPY,"-48,013.58"
06/29/22,Purchase,"218,687.94",Units,First Am Govt Ob Fd Cl X,6/29/22,,,"-256,365.52"
06/29/22,Sale,"3,000",Shares,"133,325.62 -192,873.52 Fnac Darty Net Proceeds 126,440.95 EUR",6/27/22,Parbfrpp Banque Paribas Fr,42.2103 EUR,"-123,039.90"
06/29/22,Sale,"1,450",Shares,"126,089.11 -94,241.57 Taiwan Semiconductor A D R",6/27/22,Jefferies LLC,87.00 USD,"3,049.21"
06/29/22,Sale,"126,440.95",Units,"133,640.71 -133,325.62 Euro",6/27/22,,136.55 JPY,"136,689.92"
06/30/22,Sale,"1,217,127.00",Units,"8,913.42 -8,913.42 Yen",6/30/22,,0.963613 EUR,"17,826.84"
06/30/22,Sale,"4,617.00",Units,"4,791.34 -4,791.34 Euro",6/30/22,,0.963613 EUR,"27,409.52"
06/30/22,Purchase,"149,681.94",Units,First Am Govt Ob Fd Cl X,6/30/22,,,"-87,938.52"
06/30/22,Sale,"10,000",Shares,"102,511.64 -106,418.45 Uuum Inc Net Proceeds 13,859,061 JPY",6/28/22,Jeffus33 Jefferies Jersey City,"1,387.988 JPY","14,573.12"
06/30/22,Sale,"13,859,061.00",Units,"101,643.28 -102,511.64 Yen",6/28/22,,10.239629 SEK,"116,216.40"
07/01/22,Sale,"4,200.00",Units,410.17 -410.17 Swedish Krona,6/30/22,,10.239629 SEK,820.34
07/01/22,Purchase,"6,123.62",Units,First Am Govt Ob Fd Cl X,7/1/22,,,820.34
07/05/22,Purchase,"7,938.76",Units,First Am Govt Ob Fd Cl X,7/5/22,,,0.00
07/06/22,Sale,"73,507.61",Units,"73,507.61 -73,507.61 First Am Govt Ob Fd Cl X",7/6/22,,,750.00
07/07/22,Sale,"18,225.77",Units,"18,225.77 -18,225.77 First Am Govt Ob Fd Cl X",7/7/22,,,-750.00
07/07/22,Sale,750,Units,750.00 -750.00 First Am Govt Ob Fd Cl X,7/7/22,,,0.00
07/08/22,Sale,,,"9,177.26 -9,177.26 Raysearch Laboratories Ab Net Proceeds 96,692.09 SEK",7/6/22,Parbfrpp Banque Paribas Fr,60.8747 SEK,"9,177.26"
07/08/22,Purchase,"1,026",Shares,"Raysearch Laboratories Ab Net Cost 62,551.13 SEK",7/6/22,Parbfrpp Banque Paribas Fr,60.87469786 SEK,"3,240.39"
07/08/22,Purchase,"225,492.95",Units,First Am Govt Ob Fd Cl X,7/8/22,,,"-170,940.79"
07/08/22,Purchase,"96,692.09",Units,Swedish Krona,7/7/22,,1 SEK,"-180,112.83"
07/08/22,Sale,"2,000",Shares,"103,245.91 -127,413.65 Hugo Boss Ag Npv Regd Net Proceeds 100,806.36 EUR",7/6/22,Parbfrpp Banque Paribas Fr,50.4789 EUR,"-76,866.92"
07/08/22,Sale,"5,000",Shares,"81,564.11 -89,929.16 Ebro Foods Sa Net Proceeds 79,636.87 EUR",7/6/22,Parbfrpp Banque Paribas Fr,15.9513 EUR,"4,697.19"
07/08/22,Purchase,"1,586",Shares,"Raysearch Laboratories Ab Net Cost 96,692.09 SEK",7/6/22,Parbfrpp Banque Paribas Fr,60.8747 SEK,"-4,480.07"
07/08/22,Sale,"100,806.36",Units,"102,578.72 -103,245.91 Euro",7/7/22,,0.98272195 EUR,"98,098.65"
07/08/22,Sale,"79,636.87",Units,"80,774.50 -81,564.11 Euro",7/7/22,,0.98591598 EUR,"178,873.15"
07/08/22,Purchase,560,Shares,"Raysearch Laboratories Ab Net Cost 34,140.96 SEK",7/6/22,Parbfrpp Banque Paribas Fr,60.8747 SEK,"175,632.76"
07/11/22,Sale,"121,592.9",Units,"121,592.90 -121,592.90 First Am Govt Ob Fd Cl X",7/11/22,,,"64,442.84"
07/11/22,Purchase,"246,936.97",Units,Swedish Krona,7/7/22,,1 SEK,"40,996.17"
07/11/22,Sale,"6,000",Shares,"116,959.11 -128,474.58 Lumibird Net Proceeds 114,727.65 EUR",7/7/22,Jeffus33 Jefferies Jersey City,19.15 EUR,"157,955.28"
07/11/22,Purchase,"2,000",Shares,Taiwan Semiconductor A D R,7/7/22,Jefferies LLC,78.67 USD,535.28
07/11/22,Purchase,"3,922",Shares,"Raysearch Laboratories Ab Net Cost 246,936.97 SEK",7/7/22,Parbfrpp Banque Paribas Fr,62.86770015 SEK,"-22,918.42"
07/11/22,Sale,"114,727.65",Units,"116,423.83 -116,959.11 Euro",7/7/22,,0.84544 GBP,"93,505.41"
07/12/22,Sale,"7,500.00",Units,"8,871.12 -8,871.12 British Pound",7/12/22,,0.84544 GBP,"17,742.24"
07/12/22,Sale,"21,405.95",Units,"21,405.95 -21,405.95 First Am Govt Ob Fd Cl X",7/12/22,,,"38,348.87"
07/12/22,Purchase,"310,184.54",Units,Swedish Krona,7/8/22,,1 SEK,"8,871.12"
07/12/22,Purchase,"4,771",Shares,"Raysearch Laboratories Ab Net Cost 310,184.54 SEK",7/8/22,Parbfrpp Banque Paribas Fr,64.91719975 SEK,"-20,564.16"
07/13/22,Sale,"206,862.43",Units,"206,862.43 -206,862.43 First Am Govt Ob Fd Cl X",7/13/22,,,"216,475.06"
07/13/22,Purchase,"152,414.42",Units,British Pound,7/11/22,,1 GBP,"34,905.25"
07/13/22,Purchase,"370,783.38",Units,Swedish Krona,7/11/22,,1 SEK,0.00
07/13/22,Purchase,"20,000",Shares,"Watches Of Switzerland Group Net Cost 152,414.42 GBP",7/11/22,Crest 393,7.5714 GBP,"-183,293.62"
07/13/22,Purchase,"5,719",Shares,"Raysearch Laboratories Ab Net Cost 370,783.38 SEK",7/11/22,Parbfrpp Banque Paribas Fr,64.73649939 SEK,"-218,523.62"
07/14/22,Sale,"16,937.14",Units,"16,937.14 -16,937.14 First Am Govt Ob Fd Cl X",7/14/22,,,"26,629.88"
07/14/22,Purchase,"256,050.47",Units,Swedish Krona,7/12/22,,1 SEK,"2,351.97"
07/14/22,Purchase,"4,002",Shares,"Raysearch Laboratories Ab Net Cost 256,050.47 SEK",7/12/22,Parbfrpp Banque Paribas Fr,63.8848001 SEK,"-21,797.01"
07/15/22,Purchase,"231,853.39",Units,First Am Govt Ob Fd Cl X,7/15/22,,,"-195,680.63"
07/15/22,Sale,"12,799",Shares,"199,320.44 -228,939.75 Ebro Foods Sa Net Proceeds 198,338.69 EUR",7/13/22,Parbfrpp Banque Paribas Fr,15.51969998 EUR,"3,639.81"
07/15/22,Sale,"198,338.69",Units,"198,536.63 -199,320.44 Euro",7/14/22,,0.99900301 EUR,"202,176.44"
07/18/22,Purchase,"204,998.79",Units,First Am Govt Ob Fd Cl X,7/18/22,,,"-187,606.84"
07/18/22,Sale,"12,201",Shares,"189,528.77 -217,364.45 Ebro Foods Sa Net Proceeds 187,475.89 EUR",7/14/22,Parbfrpp Banque Paribas Fr,15.38870011 EUR,"1,921.93"
07/18/22,Sale,"187,475.89",Units,"187,606.84 -189,528.77 Euro",7/14/22,,0.999302 EUR,"189,528.77"
07/19/22,Sale,"200,997.29",Units,"200,997.29 -200,997.29 First Am Govt Ob Fd Cl X",7/19/22,,,"210,344.59"
07/19/22,Purchase,"29,193,725.00",Units,Yen,7/14/22,,1 JPY,0.00
07/19/22,Purchase,"11,000",Shares,"Olympus Corp Net Cost 29,193,725 JPY",7/14/22,Jeffus33 Jefferies Jersey City,"2,650 JPY","-212,805.52"
07/20/22,Sale,"3,379.05",Units,"3,379.05 -3,379.05 First Am Govt Ob Fd Cl X",7/20/22,,0.838079 GBP,0.00
07/21/22,Sale,"1,680.00",Units,"2,004.59 -2,004.58 British Pound",7/21/22,,0.838079 GBP,"4,009.17"
07/21/22,Purchase,"11,101.59",Units,First Am Govt Ob Fd Cl X,7/21/22,,,"2,004.58"
07/22/22,Purchase,317.25,Units,First Am Govt Ob Fd Cl X,7/22/22,,,0.00
07/25/22,Purchase,"16,924.11",Units,First Am Govt Ob Fd Cl X,7/25/22,,,0.00
07/26/22,Purchase,"13,950.04",Units,First Am Govt Ob Fd Cl X,7/26/22,,,0.00
07/27/22,Purchase,"11,759.14",Units,First Am Govt Ob Fd Cl X,7/27/22,,,0.00
07/28/22,Purchase,"24,227.51",Units,First Am Govt Ob Fd Cl X,7/28/22,,,0.00
07/29/22,Sale,"16,793.65",Units,"16,793.65 -16,793.65 First Am Govt Ob Fd Cl X",7/29/22,,,0.00
08/01/22,Purchase,"16,239.8",Units,First Am Govt Ob Fd Cl X,8/1/22,,,0.00
08/02/22,Purchase,"20,722.9",Units,First Am Govt Ob Fd Cl X,8/2/22,,,0.00
08/03/22,Purchase,"40,594.91",Units,First Am Govt Ob Fd Cl X,8/3/22,,,0.00
08/04/22,Purchase,"186,692.55",Units,First Am Govt Ob Fd Cl X,8/4/22,,,"-214,709.45"
08/04/22,Sale,"12,000",Shares,"218,862.60 -607,196.88 Mercari Inc Net Proceeds 28,852,656 JPY",8/2/22,Jeffus33 Jefferies Jersey City,"2,408 JPY","4,153.15"
08/04/22,Sale,"28,852,656.00",Units,"214,709.45 -218,862.60 Yen",8/3/22,,134.38000051 JPY,"218,862.60"
08/05/22,Purchase,"33,370.5",Units,First Am Govt Ob Fd Cl X,8/5/22,,,-11.21
08/05/22,Sale,11.21,Units,11.21 -11.21 First Am Govt Ob Fd Cl X,8/5/22,,,0.00
08/08/22,Purchase,"1,796.04",Units,First Am Govt Ob Fd Cl X,8/8/22,,,0.00
08/09/22,Sale,"2,475",Units,"2,475.00 -2,475.00 First Am Govt Ob Fd Cl X",8/9/22,,,"2,275.40"
08/10/22,Purchase,"3,502.62",Units,First Am Govt Ob Fd Cl X,8/10/22,,,"2,275.40"
08/11/22,Sale,"3,824.34",Units,"3,824.34 -3,824.34 First Am Govt Ob Fd Cl X",8/11/22,,,"2,275.40"
08/12/22,Purchase,830.58,Units,First Am Govt Ob Fd Cl X,8/12/22,,,"-7,186.27"
08/12/22,Sale,"256,116.73",Units,"256,116.73 -256,116.73 First Am Govt Ob Fd Cl X",8/12/22,,,"248,930.46"
08/12/22,Purchase,"32,963,371.00",Units,Yen,8/10/22,,1 JPY,0.00
08/12/22,Purchase,"7,000",Shares,"Suzuki Motor Corp Ord Net Cost 32,963,371 JPY",8/9/22,Jeffus33 Jefferies Jersey City,"4,702 JPY","-244,671.52"
08/15/22,Purchase,"288,881.4",Units,First Am Govt Ob Fd Cl X,8/15/22,,,"-261,226.83"
08/15/22,Sale,"12,000",Shares,"264,128.22 -482,246.79 Pva Tepla Ag Net Proceeds 255,060.83 EUR",8/11/22,Jeffus33 Jefferies Jersey City,21.287 EUR,"2,901.39"
08/15/22,Sale,"255,060.83",Units,"261,226.83 -264,128.22 Euro",8/12/22,,0.97639599 EUR,"264,128.22"
08/16/22,Sale,"233,476.84",Units,"233,476.84 -233,476.84 First Am Govt Ob Fd Cl X",8/16/22,,,"234,641.63"
08/16/22,Purchase,"230,466.18",Units,Euro,8/15/22,,1 EUR,0.00
08/16/22,Purchase,"5,000",Shares,"Stroeer SE and Co Kgaa Net Cost 230,466.18 EUR",8/12/22,Jeffus33 Jefferies Jersey City,46.0242 EUR,"-238,428.75"
08/17/22,Purchase,"230,465.61",Units,First Am Govt Ob Fd Cl X,8/17/22,,,0.00
08/18/22,Purchase,"637,437.54",Units,First Am Govt Ob Fd Cl X,8/18/22,,,"-637,877.10"
08/18/22,Sale,"2,000",Shares,"117,511.64 -127,413.65 Hugo Boss Ag Npv Regd Net Proceeds 115,269.64 EUR",8/16/22,Jeffus33 Jefferies Jersey City,57.7214 EUR,"-520,365.46"
08/18/22,Sale,100,Shares,"189,375.23 -201,415.39 Adyen Bv Net Proceeds 185,762.14 EUR",8/16/22,Jeffus33 Jefferies Jersey City,"1,860.412 EUR","-330,990.23"
08/18/22,Sale,"14,400",Shares,"316,743.11 -396,990.80 Pva Tepla Ag Net Proceeds 310,699.97 EUR",8/16/22,Jeffus33 Jefferies Jersey City,21.6088 EUR,"-14,247.12"
08/18/22,Sale,"10,000",Shares,"16,885.42 -15,267.35 Zoo Digital Group Net Proceeds 13,978.00 GBP",8/16/22,Jeffgb2x Jefferies Intl London,1.4 GBP,"2,638.30"
08/18/22,Sale,"115,269.64",Units,"117,019.91 -117,511.64 Euro",8/16/22,,0.98504297 EUR,"119,658.21"
08/18/22,Sale,"185,762.14",Units,"188,601.34 -189,375.23 Euro",8/16/22,,0.98494602 EUR,"308,259.55"
08/18/22,Sale,"310,699.97",Units,"315,448.74 -316,743.11 Euro",8/16/22,,0.98494599 EUR,"623,708.29"
08/18/22,Sale,"13,978.00",Units,"16,807.11 -16,885.42 British Pound",8/17/22,,0.83167183 GBP,"640,515.40"
08/19/22,Purchase,"6,029.32",Units,First Am Govt Ob Fd Cl X,8/19/22,,,0.00
08/22/22,Purchase,"9,677.16",Units,First Am Govt Ob Fd Cl X,8/22/22,,0.98814229 EUR,0.00
08/23/22,Sale,"2,860.00",Units,"2,894.32 -2,894.32 Euro",8/18/22,,0.98814229 EUR,"5,788.64"
08/23/22,Purchase,"4,752.92",Units,First Am Govt Ob Fd Cl X,8/23/22,,,"5,788.64"
08/24/22,Purchase,"630,203.85",Units,First Am Govt Ob Fd Cl X,8/24/22,,,"-596,736.32"
08/24/22,Sale,"7,000",Shares,"596,736.32 -364,133.66 Taiwan Semiconductor A D R",8/22/22,Jefferies LLC,85.29 USD,0.00
08/25/22,Purchase,211.68,Units,First Am Govt Ob Fd Cl X,8/25/22,,,0.00
08/26/22,Sale,"1,437,123.42",Units,"1,437,123.42 -1,437,123.42 First Am Govt Ob Fd Cl X",8/26/22,,,"97,800.60"
08/26/22,Purchase,"14,661",Shares,Cresud S A Spon A D R,8/24/22,Jefferies LLC,6.6308 USD,0.00
08/29/22,Purchase,"19,299.41",Units,First Am Govt Ob Fd Cl X,8/29/22,,,0.00
08/29/22,Sale,"176,123.79",Units,"176,123.79 -176,123.79 First Am Govt Ob Fd Cl X",8/29/22,,,"176,123.79"
08/29/22,Purchase,"25,339",Shares,Cresud S A Spon A D R,8/25/22,Jefferies LLC,6.91070011 USD,0.00
08/30/22,Purchase,"38,293.28",Units,First Am Govt Ob Fd Cl X,8/30/22,,139.05 JPY,0.00
08/31/22,Sale,"186,307.00",Units,"1,339.86 -1,339.86 Yen",8/31/22,,139.05 JPY,"2,679.72"
08/31/22,Purchase,"976,212.7",Units,First Am Govt Ob Fd Cl X,8/31/22,,,"1,339.86"
09/01/22,Purchase,"1,536.13",Units,First Am Govt Ob Fd Cl X,9/1/22,,,0.00
09/02/22,Sale,"83,644",Units,"83,644.00 -83,644.00 First Am Govt Ob Fd Cl X",9/2/22,,,0.00
09/06/22,Purchase,"79,317.54",Units,First Am Govt Ob Fd Cl X,9/6/22,,,0.00
09/06/22,Sale,"50,000",Shares,"977,227.69 -793,057.12 Slm Solutions Group Ag Net Proceeds 983,522.50 EUR",9/2/22,Jeffus33 Jefferies Jersey City,19.7 EUR,"977,227.69"
09/06/22,Purchase,"5,000",Shares,"Compagnie De Saint Gobain Net Cost 206,123.40 EUR",9/2/22,Jeffus33 Jefferies Jersey City,41.04 EUR,"772,423.54"
09/07/22,Purchase,"206,123.40",Units,Euro,9/6/22,,1 EUR,"-202,682.89"
09/07/22,Sale,"983,522.50",Units,"973,204.58 -977,061.07 Euro",9/6/22,,1.01060201 EUR,"770,521.69"
09/08/22,Purchase,"783,968.75",Units,First Am Govt Ob Fd Cl X,9/8/22,,144.2 JPY,0.00
