Month,Ticker,Shares
2022-10,7733.T,11000.0
2022-10,7269.T,7000.0
2022-10,SGO.PA,10000.0
2022-10,FTCH,40000.0
2022-10,ONWD.BR,40000.0
2022-10,NEM.DE,12000.0
2022-11,BB,48950.0
2022-11,ASML,30.0
2022-11,RAY.ST,116194.0
2022-11,UMI.BR,2570.0
2022-11,BOOZT.ST,39800.0
2022-11,MTLS,43000.0
2022-11,NOD.OL,29500.0
2022-11,AM3D.DE,9950.0
2022-11,ASC.L,9925.0
2022-11,SEDG,1000.0
2022-11,ZAL.DE,13960.0
2022-11,ACSO.L,50000.0
2022-11,SAX.DE,5000.0
2022-11,OCDO.L,43900.0
2022-11,4751.T,15000.0
2022-11,6951.T,14950.0
2022-11,AMP.MI,12000.0
2022-11,MONC.MI,5000.0
2022-11,SCHA,2050.0
2022-11,ADYEN.AS,216.0
2022-11,FDP.L,1000.0
2022-11,SMDS.L,100000.0
2022-11,ZOO.L,244000.0
2022-11,IQE.L,28000.0
2022-11,3064.T,17500.0
2022-11,6594.T,600.0
2022-11,3990.T,40000.0
2022-11,3844.T,15920.0
2022-11,LTG.L,390000.0
2022-11,6920.T,1000.0
2022-11,ADE.OL,66580.0
2022-11,LBIRD.PA,23492.0
2022-11,FDEV.L,43800.0
2022-11,AML.L,807000.0
2022-11,VITB.ST,11900.0
2022-11,TOBII.ST,120000.0
2022-11,4755.T,58700.0
2022-11,IFX.DE,4940.0
2022-11,4689.T,99500.0
2022-11,FUTR.L,39970.0
2022-11,BOSS.DE,8000.0
2022-11,DSY.PA,1000.0
2022-11,DIA.MI,990.0
2022-11,RYAAY,15000.0
2022-11,ASR,2800.0
2022-11,GVC.L,65000.0
2022-11,WOSG.L,120000.0
2022-11,PETS.L,100000.0
2022-11,6929.T,2000.0
2022-11,6840.T,3000.0
2022-11,KAHOT.OL,200000.0
2022-11,BOKU.L,312000.0
2022-11,MUSTI.HE,37950.0
2022-11,MRX.DE,76111.0
2022-11,MELI,1440.0
2022-11,NTR,7000.0
2022-11,CRESY,120000.0
2022-11,7270.T,30000.0
2022-11,7733.T,11000.0
2022-11,7269.T,7000.0
2022-11,SGO.PA,10000.0
2022-11,FTCH,40000.0
2022-11,ONWD.BR,40000.0
2022-11,NEM.DE,12000.0
2022-12,BB,48950.0
2022-12,ASML,30.0
2022-12,RAY.ST,116194.0
2022-12,UMI.BR,2570.0
2022-12,BOOZT.ST,39800.0
2022-12,MTLS,43000.0
2022-12,NOD.OL,29500.0
2022-12,AM3D.DE,9950.0
2022-12,ASC.L,9925.0
2022-12,SEDG,1000.0
2022-12,ZAL.DE,13960.0
2022-12,ACSO.L,40000.0
2022-12,SAX.DE,5000.0
2022-12,OCDO.L,43900.0
2022-12,4751.T,15000.0
2022-12,6951.T,14950.0
2022-12,AMP.MI,12000.0
2022-12,MONC.MI,5000.0
2022-12,SCHA,2050.0
2022-12,ADYEN.AS,216.0
2022-12,FDP.L,1000.0
2022-12,SMDS.L,100000.0
2022-12,ZOO.L,244000.0
2022-12,IQE.L,28000.0
2022-12,3064.T,17500.0
2022-12,6594.T,600.0
2022-12,3990.T,40000.0
2022-12,3844.T,15920.0
2022-12,LTG.L,390000.0
2022-12,6920.T,1000.0
2022-12,ADE.OL,66580.0
2022-12,LBIRD.PA,18492.0
2022-12,FDEV.L,53800.0
2022-12,AML.L,667000.0
2022-12,VITB.ST,11900.0
2022-12,TOBII.ST,120000.0
2022-12,4755.T,58700.0
2022-12,IFX.DE,4940.0
2022-12,4689.T,99500.0
2022-12,FUTR.L,49970.0
2022-12,BOSS.DE,8000.0
2022-12,DSY.PA,1000.0
2022-12,DIA.MI,990.0
2022-12,RYAAY,15000.0
2022-12,ASR,2000.0
2022-12,GVC.L,65000.0
2022-12,WOSG.L,120000.0
2022-12,PETS.L,100000.0
2022-12,6929.T,2000.0
2022-12,6840.T,3000.0
2022-12,KAHOT.OL,200000.0
2022-12,BOKU.L,312000.0
2022-12,MUSTI.HE,37950.0
2022-12,MRX.DE,76111.0
2022-12,MELI,1440.0
2022-12,NTR,7000.0
2022-12,CRESY,120000.0
2022-12,7270.T,30000.0
2022-12,7733.T,11000.0
2022-12,7269.T,7000.0
2022-12,SGO.PA,10000.0
2022-12,FTCH,55000.0
2022-12,ONWD.BR,40000.0
2022-12,NEM.DE,12000.0
