Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
07/06/18,Purchase,440,Shares,"Disco Corporation Net Cost 74,313.35 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"18,696.50558667 JPY","363,221.72"
07/06/18,Purchase,"2,400",Shares,"Askul Corp Npv Net Cost 76,136.58 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"3,511.78886086 JPY","287,085.14"
07/06/18,Purchase,"8,000",Shares,"Jeol Ltd Net Cost 82,966.92 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"1,148.05122066 JPY","204,118.22"
07/06/18,Purchase,"1,200",Shares,"Thk Co Ltd Net Cost 35,127.45 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"3,240.49703573 JPY","168,990.77"
07/06/18,Purchase,"3,200",Shares,"Advantest Corp Ord(Jp) Net Cost 65,368.86 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"2,261.34707931 JPY","103,621.91"
07/06/18,Purchase,"2,912",Shares,Materialise Nv A D R,7/3/18,"J.P. Morgan Securities LLC 2,912 Shares At 12.7556 USD",12.7556 USD,"66,477.60"
07/06/18,Purchase,120,Shares,"Keyence Corp Net Cost 66,477.60 USD",7/2/18,Eclr 41555,553.97 JPY,0.00
07/09/18,Sale,"12,715.99",Units,"12,715.99 -12,715.99 First Am Govt Ob Fd Cl X",7/9/18,,,0.00
07/11/18,Purchase,"38,432.77",Units,First Am Govt Ob Fd Cl X,7/11/18,,,0.00
07/12/18,Sale,"2,446.26",Units,"2,446.26 -2,446.26 First Am Govt Ob Fd Cl X",7/12/18,,,0.00
07/16/18,Sale,90,Units,90.00 -90.00 First Am Govt Ob Fd Cl X,7/16/18,,,0.00
07/17/18,Sale,"70,106.2",Units,"70,106.20 -70,106.20 First Am Govt Ob Fd Cl X",7/17/18,,,"68,382.61"
07/17/18,Purchase,40,Shares,"Interroll Holding Ag Net Cost 68,382.61 USD",7/13/18,Jpmsgb2l Jp Morgan Sec London,"1,719.1 CHF",0.00
07/18/18,Purchase,"1,120",Units,First Am Govt Ob Fd Cl X,7/18/18,,,0.00
07/20/18,Purchase,"4,557.12",Units,First Am Govt Ob Fd Cl X,7/20/18,,,0.00
07/23/18,Sale,"97,150.5",Units,"97,150.50 -97,150.50 First Am Govt Ob Fd Cl X",7/23/18,,,"97,150.50"
07/23/18,Purchase,"1,000",Shares,Line Corp A D R,7/19/18,J.P. Morgan Securities LLC,45.295 USD,"51,845.50"
07/23/18,Purchase,"5,000",Shares,Blackberry Ltd,7/19/18,J.P. Morgan Securities LLC,10.3591 USD,0.00
07/25/18,Purchase,500,Units,First Am Govt Ob Fd Cl X,7/25/18,,,0.00
07/27/18,Purchase,"3,807.01",Units,First Am Govt Ob Fd Cl X,7/27/18,,,0.00
07/30/18,Sale,"6,211.75",Units,"6,211.75 -6,211.75 First Am Govt Ob Fd Cl X",7/30/18,,,0.00
07/31/18,Sale,"5,352.55",Units,"5,352.55 -5,352.55 First Am Govt Ob Fd Cl X",7/31/18,,,0.00
08/01/18,Sale,744.06,Units,744.06 -744.06 First Am Govt Ob Fd Cl X,8/1/18,,,0.00
08/02/18,Purchase,671.72,Units,First Am Govt Ob Fd Cl X,8/2/18,,111.86399217 JPY,0.00
08/03/18,Sale,"4,573.00",Units,40.88 -40.88 Yen,8/3/18,,111.86399217 JPY,81.76
08/06/18,Purchase,"71,653.19",Units,First Am Govt Ob Fd Cl X,8/6/18,,,0.00
08/08/18,Sale,"4,992.89",Units,"4,992.89 -4,992.89 First Am Govt Ob Fd Cl X",8/8/18,,,0.00
08/09/18,Purchase,"30,372.95",Units,First Am Govt Ob Fd Cl X,8/9/18,,,"-30,372.95"
08/09/18,Purchase,"10,000",Shares,Rakuten Inc A D R,8/7/18,J.P. Morgan Securities LLC,7.454 USD,"-105,012.95"
08/09/18,Sale,"4,000",Shares,"105,012.95 -93,908.30 Intrum Justitia Ab Net Proceeds 105,012.95 USD",8/7/18,Jpmsgb2l Jp Morgan Sec London,234.1069 SEK,0.00
08/13/18,Sale,"12,818.43",Units,"12,818.43 -12,818.43 First Am Govt Ob Fd Cl X",8/13/18,,,0.00
08/16/18,Sale,"21,045",Units,"21,045.00 -21,045.00 First Am Govt Ob Fd Cl X",8/16/18,,,"21,045.00"
08/16/18,Purchase,500,Shares,Line Corp A D R,8/14/18,J.P. Morgan Securities LLC,42.08 USD,0.00
08/17/18,Purchase,"88,775.08",Units,First Am Govt Ob Fd Cl X,8/17/18,,,0.00
08/20/18,Purchase,"83,214.59",Units,First Am Govt Ob Fd Cl X,8/20/18,,,0.00
08/21/18,Purchase,"10,482.01",Units,First Am Govt Ob Fd Cl X,8/21/18,,,0.00
08/22/18,Sale,"6,010.92",Units,"6,010.92 -6,010.92 First Am Govt Ob Fd Cl X",8/22/18,,,0.00
08/23/18,Sale,"117,456.7",Units,"117,456.70 -117,456.70 First Am Govt Ob Fd Cl X",8/23/18,,,"116,153.53"
08/23/18,Purchase,"2,000",Shares,"Biocartis Nv Net Cost 27,579.28 USD",8/21/18,Jpmsgb2l Jp Morgan Sec London,11.98 EUR,"88,574.25"
08/23/18,Purchase,"1,000",Shares,"Basware Oyj Npv Net Cost 35,185.25 USD",8/21/18,Jpmsgb2l Jp Morgan Sec London,30.5649 EUR,"53,389.00"
08/23/18,Purchase,"10,000",Shares,Nokia Corp Spon A D R,8/21/18,J.P. Morgan Securities LLC,5.3289 USD,0.00
08/27/18,Purchase,"156,172.77",Units,First Am Govt Ob Fd Cl X,8/27/18,,,"-156,172.77"
08/27/18,Sale,"1,100",Shares,"156,172.77 -94,228.50 Sodastream International Ltd",8/23/18,J.P. Morgan Securities LLC,141.9871 USD,0.00
08/28/18,Sale,"47,687.5",Units,"47,687.50 -47,687.50 First Am Govt Ob Fd Cl X",8/28/18,,,"47,687.50"
08/28/18,Purchase,"1,000",Shares,Solaredge Technologies Inc,8/24/18,J.P. Morgan Securities LLC,47.6775 USD,0.00
08/29/18,Sale,"1,260",Units,"1,260.00 -1,260.00 First Am Govt Ob Fd Cl X",8/29/18,,0.857384 EUR,0.00
08/30/18,Sale,416.50,Units,485.78 -485.78 Euro,8/28/18,,0.857384 EUR,971.56
08/30/18,Sale,"1,005",Units,"1,005.00 -1,005.00 First Am Govt Ob Fd Cl X",8/30/18,,,971.56
08/31/18,Sale,314.22,Units,314.22 -314.22 First Am Govt Ob Fd Cl X,8/31/18,,,758.66
09/04/18,Sale,"38,656.94",Units,"38,656.94 -38,656.94 First Am Govt Ob Fd Cl X",9/4/18,,,"39,415.60"
09/04/18,Purchase,"7,000",Shares,Nokia Corp Spon A D R,8/30/18,J.P. Morgan Securities LLC,5.6208 USD,0.00
09/05/18,Purchase,"1,274.75",Units,First Am Govt Ob Fd Cl X,9/5/18,,,0.00
09/07/18,Sale,198.95,Units,198.95 -198.95 First Am Govt Ob Fd Cl X,9/7/18,,,0.00
09/12/18,Sale,"4,866.32",Units,"4,866.32 -4,866.32 First Am Govt Ob Fd Cl X",9/12/18,,,0.00
09/13/18,Sale,"1,147.1",Units,"1,147.10 -1,147.10 First Am Govt Ob Fd Cl X",9/13/18,,,0.00
09/13/18,Sale,"70,294.17",Units,"70,294.17 -70,294.17 First Am Govt Ob Fd Cl X",9/13/18,,,"70,294.17"
09/13/18,Purchase,100,Shares,"Adyen Bv Net Cost 70,294.17 USD",8/31/18,Jpmsgb2l Jp Morgan Sec London,603.6 EUR,0.00
09/14/18,Sale,"43,583",Units,"43,583.00 -43,583.00 First Am Govt Ob Fd Cl X",9/14/18,,,"43,583.00"
09/14/18,Purchase,250,Shares,Asml Holding Nv Ny Reg Shs,9/12/18,J.P. Morgan Securities LLC,174.322 USD,0.00
09/17/18,Sale,"23,186.73",Units,"23,186.73 -23,186.73 First Am Govt Ob Fd Cl X",9/17/18,,,"28,301.21"
09/17/18,Purchase,180,Shares,"Adyen Bv Net Cost 135,527.26 USD",9/13/18,Jpmsgb2l Jp Morgan Sec London,644.83897615 EUR,"-107,226.05"
09/17/18,Sale,140,Shares,"107,226.05 -105,000.03 Adyen Bv Net Proceeds 107,226.05 USD",9/13/18,Jpmsgb2l Jp Morgan Sec London,656.60430303 EUR,0.00
09/18/18,Sale,"18,452.95",Units,"18,452.95 -18,452.95 First Am Govt Ob Fd Cl X",9/18/18,,,-275.53
09/18/18,Sale,210.00,Units,275.53 -275.53 British Pound,9/17/18,,111.30686055 JPY,0.00
09/19/18,Sale,"11,941.00",Units,107.28 -107.28 Yen,9/10/18,,111.30686055 JPY,214.56
09/19/18,Sale,"27,287.02",Units,"27,287.02 -27,287.02 First Am Govt Ob Fd Cl X",9/19/18,,,214.56
09/20/18,Sale,"68,737.46",Units,"68,737.46 -68,737.46 First Am Govt Ob Fd Cl X",9/20/18,,,"-43,231.44"
09/24/18,Purchase,,,British Pound,9/17/18,,0.76216746 GBP,"-43,506.97"
09/24/18,Sale,210.00,Units,275.53 -275.53 British Pound,9/17/18,,0.76216746 GBP,"-42,955.91"
09/24/18,Purchase,"14,246.65",Units,First Am Govt Ob Fd Cl X,9/24/18,,,275.53
09/24/18,Sale,275.53,Units,275.53 -275.53 First Am Govt Ob Fd Cl X,9/24/18,,,551.06
09/25/18,Purchase,"66,272.69",Units,First Am Govt Ob Fd Cl X,9/25/18,,,"-64,976.57"
09/25/18,Sale,"1,500",Shares,"67,234.07 -71,669.85 Hsbc Holdings Plc Spons A D R",9/21/18,J.P. Morgan Securities LLC,44.8333 USD,"2,257.50"
09/26/18,Purchase,"1,822.5",Units,First Am Govt Ob Fd Cl X,9/26/18,,,0.00
09/27/18,Purchase,"79,823.41",Units,First Am Govt Ob Fd Cl X,9/27/18,,,"-80,279.76"
09/27/18,Sale,"6,750",Shares,"80,279.76 -89,918.46 Aixtron SE Net Proceeds 80,279.76 USD",9/25/18,Jpmsgb2leql Jp Morgan Eq Lndn,10.1002 EUR,0.00
09/28/18,Purchase,"320,683.77",Units,First Am Govt Ob Fd Cl X,9/28/18,,,0.00
10/01/18,Sale,0.4389,Shares,19.41 -20.39 Hsbc Holdings Plc Spons A D R,10/1/18,Cash In Lieu Of Fractions(Cil),,19.41
10/02/18,Sale,"140,286.09",Units,"140,286.09 -140,286.09 First Am Govt Ob Fd Cl X",10/2/18,,,"160,847.53"
10/02/18,Purchase,"23,000",Shares,"Capital Counties Properties Plc Net Cost 80,293.23 USD",9/28/18,Crst 784 Jpmorgan Secs Ltd,2.6614 GBP,"80,554.30"
10/02/18,Purchase,"1,500",Shares,"First Derivatives Plc Net Cost 80,554.30 USD",9/28/18,Crst 784 Jpmorgan Secs Ltd,41.1531 GBP,0.00
10/03/18,Sale,"153,191.57",Units,"153,191.57 -153,191.57 First Am Govt Ob Fd Cl X",10/3/18,,,"158,567.81"
10/03/18,Purchase,"5,000",Shares,"Boozt Ab Net Cost 42,477.39 USD",10/1/18,Jpmsgb2l Jp Morgan Sec London,75.7299 SEK,"116,090.42"
10/03/18,Purchase,30,Shares,"Interroll Holding Ag Net Cost 59,369.05 USD",10/1/18,Jpmsgb2l Jp Morgan Sec London,"1,945.6 CHF","56,721.37"
10/03/18,Purchase,100,Shares,"Eurofins Scientific Net Cost 56,721.37 USD",10/1/18,Jpmsgb2l Jp Morgan Sec London,488.674 EUR,0.00
10/05/18,Purchase,"5,850.05",Units,First Am Govt Ob Fd Cl X,10/5/18,,,0.00
10/09/18,Sale,"17,920.59",Units,"17,920.59 -17,920.59 First Am Govt Ob Fd Cl X",10/9/18,,,"24,608.17"
10/09/18,Purchase,500,Shares,"First Derivatives Plc Net Cost 24,608.17 USD",10/4/18,Crst 784 Jpmorgan Secs Ltd,37.8 GBP,0.00
10/10/18,Purchase,"29,592.93",Units,First Am Govt Ob Fd Cl X,10/10/18,,,-445.00
10/11/18,Sale,"53,870.46",Units,"53,870.46 -53,870.46 First Am Govt Ob Fd Cl X",10/11/18,,,"51,029.54"
10/11/18,Purchase,"5,000",Shares,"Ocado Group Plc Net Cost 51,029.54 USD",10/9/18,Crst 784 Jpmorgan Secs Ltd,7.76020015 GBP,0.00
10/12/18,Sale,201.84,Units,201.84 -201.84 First Am Govt Ob Fd Cl X,10/12/18,,,0.00
10/15/18,Purchase,"25,539.37",Units,First Am Govt Ob Fd Cl X,10/15/18,,,0.00
10/15/18,Sale,"46,628",Units,"46,628.00 -46,628.00 First Am Govt Ob Fd Cl X",10/15/18,,,"46,628.00"
10/15/18,Purchase,400,Shares,Ferrari Nv,10/11/18,J.P. Morgan Securities LLC,116.56 USD,0.00
10/16/18,Sale,"8,263.83",Units,"8,263.83 -8,263.83 First Am Govt Ob Fd Cl X",10/16/18,,,0.00
10/18/18,Purchase,"1,676.42",Units,First Am Govt Ob Fd Cl X,10/18/18,,8.99805 SEK,0.00
10/19/18,Sale,"31,291.48",Units,"31,291.48 -31,291.48 First Am Govt Ob Fd Cl X",10/19/18,,,"31,291.48"
10/19/18,Purchase,"1,000",Shares,"Basware Oyj Npv Net Cost 31,291.48 USD",10/17/18,Jpmsgb2l Jp Morgan Sec London,27.1 EUR,0.00
10/23/18,Purchase,"57,075.05",Units,First Am Govt Ob Fd Cl X,10/23/18,,,0.00
10/24/18,Sale,"2,576.53",Units,"2,576.53 -2,576.53 First Am Govt Ob Fd Cl X",10/24/18,,,0.00
10/26/18,Sale,"13,274.73",Units,"13,274.73 -13,274.73 First Am Govt Ob Fd Cl X",10/26/18,,,0.00
10/29/18,Sale,"16,774.35",Units,"16,774.35 -16,774.35 First Am Govt Ob Fd Cl X",10/29/18,,,0.00
10/31/18,Sale,"22,817.52",Units,"22,817.52 -22,817.52 First Am Govt Ob Fd Cl X",10/31/18,,,"49,013.71"
10/31/18,Purchase,"10,000",Shares,"Ds Smith Plc Net Cost 49,013.71 USD",10/29/18,Crst 784 Jpmorgan Secs Ltd,3.80219949 GBP,0.00
11/02/18,Sale,"57,685.65",Units,"57,685.65 -57,685.65 First Am Govt Ob Fd Cl X",11/2/18,,,"57,970.50"
11/02/18,Purchase,"1,500",Shares,Taiwan Semiconductor A D R,10/31/18,J.P. Morgan Securities LLC,38.637 USD,0.00
11/05/18,Sale,"36,514.98",Units,"36,514.98 -36,514.98 First Am Govt Ob Fd Cl X",11/5/18,,,"31,577.48"
11/05/18,Purchase,750,Shares,Baozun Inc Spon A D R,11/1/18,J.P. Morgan Securities LLC,42.0933 USD,0.00
11/07/18,Sale,475.09,Units,475.09 -475.09 First Am Govt Ob Fd Cl X,11/7/18,,,0.00
11/08/18,Purchase,"47,783.45",Units,First Am Govt Ob Fd Cl X,11/8/18,,,"-47,783.45"
11/08/18,Sale,"2,000",Shares,"47,783.45 -100,514.90 G5 Entertainment Ab Net Proceeds 47,783.45 USD",11/6/18,Jpmsgb2l Jp Morgan Sec London,216.4 SEK,0.00
11/09/18,Purchase,"1,428",Shares,"Dustin Group Ab Net Cost 89,964.00 SEK",11/9/18,Global Corporate Actions,63 SEK,"-10,028.03"
11/09/18,Purchase,"89,964.00",Units,Swedish Krona,11/9/18,"Bny-Mellon Foreign Exchange Book Value 89,964.00 SEK Traded At 9.04325309 SEK To 1 USD Valued At 9.04325309 SEK For 9,948.19 USD Net Cost 9,948.19 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On SEK Of 79.84 USD 89,964 Units At 1 SEK Ca Rights Exercise Sedol Bghx727 Dustin Group Ab Rt 11/07/18 Pay From Acct On Corp Action Valued At 8.97125 SEK For 0.00 USD Market Value Of 1,952.12 USD Ca Rights Exercise Sedol Bghx727",9.0492 SEK,"-19,976.22"
11/13/18,Sale,"14,070.49",Units,"14,070.49 -14,070.49 First Am Govt Ob Fd Cl X",11/13/18,,8.97125358 SEK,0.00
11/15/18,Sale,"6,508.65",Units,"6,508.65 -6,508.65 First Am Govt Ob Fd Cl X",11/15/18,,,0.00
11/16/18,Sale,239.5,Units,239.50 -239.50 First Am Govt Ob Fd Cl X,11/16/18,,,0.00
11/19/18,Sale,467.62,Units,467.62 -467.62 First Am Govt Ob Fd Cl X,11/19/18,,,0.00
11/23/18,Purchase,766.5,Units,First Am Govt Ob Fd Cl X,11/23/18,,112.95 JPY,0.00
11/26/18,Sale,"12,703.00",Units,112.47 -112.47 Yen,11/22/18,,112.95 JPY,224.94
11/26/18,Purchase,"7,518.43",Units,First Am Govt Ob Fd Cl X,11/26/18,,,224.94
11/27/18,Sale,182.61,Units,182.61 -182.61 First Am Govt Ob Fd Cl X,11/27/18,,,0.00
11/28/18,Sale,"4,314.92",Units,"4,314.92 -4,314.92 First Am Govt Ob Fd Cl X",11/28/18,,,0.00
11/30/18,Purchase,"2,139",Units,First Am Govt Ob Fd Cl X,11/30/18,,,0.00
12/03/18,Sale,781.09,Units,781.09 -781.09 First Am Govt Ob Fd Cl X,12/3/18,,,0.00
12/04/18,Sale,"9,333.48",Units,"9,333.48 -9,333.48 First Am Govt Ob Fd Cl X",12/4/18,,,0.00
12/06/18,Sale,"1,662.49",Units,"1,662.49 -1,662.49 First Am Govt Ob Fd Cl X",12/6/18,,,0.00
12/07/18,Sale,"21,181.13",Units,"21,181.13 -21,181.13 First Am Govt Ob Fd Cl X",12/7/18,,112.78 JPY,"-51,491.85"
12/10/18,Sale,"53,097.00",Units,470.80 -470.80 Yen,12/10/18,,112.7 JPY,"-50,550.25"
12/10/18,Sale,"38,108.00",Units,337.33 -338.14 Yen,12/10/18,,113.66351252 JPY,"-50,212.92"
12/11/18,Sale,"169,370.00",Units,"1,490.10 -1,490.10 Yen",12/3/18,,0.78627591 GBP,"-82,108.21"
12/11/18,Sale,154.00,Units,195.86 -195.86 British Pound,12/6/18,,0.78627591 GBP,"-81,716.49"
12/11/18,Sale,"3,250",Shares,"41,844.83 -59,329.50 Pandora A S Sponsored A D R",12/7/18,J.P. Morgan Securities LLC,12.8855 USD,"-39,871.66"
12/12/18,Purchase,"79,960.07",Units,First Am Govt Ob Fd Cl X,12/12/18,,,"-121,479.28"
12/12/18,Sale,"5,000",Shares,"52,292.46 -42,312.43 Air France Klm Net Proceeds 52,292.46 USD",12/10/18,Jpmsgb2l Jp Morgan Sec London,9.1705 EUR,"-69,186.82"
12/12/18,Sale,"23,000",Shares,"71,116.73 -80,732.03 Capital Counties Properties Plc Net Proceeds 71,116.73 USD",12/10/18,Crst 784 Jpmorgan Secs Ltd,2.44919982 GBP,"1,929.91"
12/13/18,Purchase,"1,929.91",Units,First Am Govt Ob Fd Cl X,12/13/18,,,0.00
12/14/18,Purchase,"20,647.44",Units,First Am Govt Ob Fd Cl X,12/14/18,,113.54 JPY,0.00
12/17/18,Sale,"54,198.00",Units,477.35 -477.35 Yen,12/17/18,,9.050541 SEK,"3,037.57"
12/18/18,Sale,"21,678.92",Units,"2,395.32 -2,395.32 Swedish Krona",12/18/18,,9.050541 SEK,"7,675.30"
12/18/18,Purchase,"29,935.22",Units,First Am Govt Ob Fd Cl X,12/18/18,,,"5,145.08"
12/19/18,Purchase,"2,749.76",Units,First Am Govt Ob Fd Cl X,12/19/18,,,0.00
12/20/18,Sale,"21,472.07",Units,"21,472.07 -21,472.07 First Am Govt Ob Fd Cl X",12/20/18,,,"45,885.61"
12/20/18,Purchase,"30,000",Shares,"Zoo Digital Group Net Cost 45,885.61 USD",12/18/18,Crst 784 Jpmorgan Secs Ltd,1.21 GBP,0.00
12/21/18,Purchase,"6,748.54",Units,First Am Govt Ob Fd Cl X,12/21/18,,,"-13,497.08"
12/21/18,Sale,"13,497.08",Units,"13,497.08 -13,497.08 First Am Govt Ob Fd Cl X",12/21/18,,,0.00
12/24/18,Sale,"11,213.19",Units,"11,213.19 -11,213.19 First Am Govt Ob Fd Cl X",12/24/18,,,0.00
12/26/18,Sale,"22,241.87",Units,"22,241.87 -22,241.87 First Am Govt Ob Fd Cl X",12/26/18,,,0.00
12/27/18,Sale,"64,798.38",Units,"64,798.38 -64,798.38 First Am Govt Ob Fd Cl X",12/27/18,,,"64,798.38"
12/27/18,Purchase,"1,000",Shares,"Ams Ag Net Cost 23,277.96 USD",12/21/18,Jpmsgb2l Jp Morgan Sec London,23.11277222 CHF,"41,520.42"
12/27/18,Purchase,"50,000",Shares,"Iqe Plc Net Cost 41,520.42 USD",12/21/18,Crst 784 Jpmorgan Secs Ltd,0.65695328 GBP,0.00
12/28/18,Purchase,"49,981.19",Units,First Am Govt Ob Fd Cl X,12/28/18,,,178.50
12/31/18,Purchase,"73,818.14",Units,First Am Govt Ob Fd Cl X,12/31/18,,,"-59,909.22"
12/31/18,Sale,"3,000",Shares,"59,909.22 -38,264.01 Materialise Nv A D R",12/27/18,J.P. Morgan Securities LLC,55.10 USD,0.00
