Date Posted,Activity,Description,Principal Cash
06/11/18,Purchase,"Purchased 153,720.2 Units Of -153,720.20 153,720.20 First Am Govt Ob Fd Cl X Trade Date 6/11/18",0.00
06/13/18,Sale,"Sold 34,617.42 Units Of 34,617.42 -34,617.42 First Am Govt Ob Fd Cl X Trade Date 6/13/18","34,617.42"
06/13/18,Sale,"Sold 6,170.1 Units Of 6,170.10 -6,170.10 First Am Govt Ob Fd Cl X Trade Date 6/13/18","40,787.52"
06/13/18,Purchase,"Purchased 100 Shares Of -4,584.22 4,567.49 Basware Oyj Npv Net Cost 4,584.22 USD Trade Date 6/11/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 2.29 USD Brokerage Book Value 3,881.94 EUR Traded At 0.84680491 EUR To 1 USD Valued At 0.849907 EUR For 4,567.49 USD 100 Shares At 38.8 EUR","36,203.30"
06/13/18,Purchase,"Purchased 50 Shares Of -5,089.77 5,071.19 Fnac Darty Eur1 Net Cost 5,089.77 USD Trade Date 6/11/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 2.54 USD Brokerage Paid 15.17 USD Misc Fee1 Book Value 4,310.04 EUR Traded At 0.84680447 EUR To 1 USD Valued At 0.849907 EUR For 5,071.19 USD 50 Shares At 85.9 EUR","31,113.53"
06/13/18,Purchase,"Purchased 10 Shares Of -4,985.93 4,967.73 Eurofins Scientific Net Cost 4,985.93 USD Trade Date 6/11/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 2.49 USD Brokerage Book Value 4,222.11 EUR Traded At 0.84680491 EUR To 1 USD Valued At 0.849907 EUR For 4,967.73 USD 10 Shares At 422 EUR","26,127.60"
06/13/18,Purchase,"Purchased 50 Shares Of -7,841.50 7,841.50 Gw Pharmaceuticals A D R Trade Date 6/11/18 Purchased Through J.P. Morgan Securities LLC Paid 0.50 USD Brokerage 50 Shares At 156.82 USD","18,286.10"
06/13/18,Purchase,"Purchased 80 Shares Of -3,796.00 3,796.00 Nintendo Co Ltd Unspons A D R Trade Date 6/11/18 Purchased Through J.P. Morgan Securities LLC Paid 0.80 USD Brokerage 80 Shares At 47.44 USD","14,490.10"
06/13/18,Purchase,"Purchased 400 Shares Of -8,320.00 8,320.00 Fanuc Corporation A D R Trade Date 6/11/18 Purchased Through J.P. Morgan Securities LLC Paid 4.00 USD Brokerage 400 Shares At 20.79 USD","6,170.10"
06/13/18,Purchase,"Purchased 10 Shares Of -6,170.10 6,170.10 Keyence Corp Net Cost 6,170.10 USD Trade Date 6/11/18 Purchased Through Eclr 20411 Jpmsl Equities Lndn Paid 0.10 USD Brokerage Book Value 674,731 JPY Traded At 109.355 JPY To 1 USD Valued At 109.355 JPY For 6,170.10 USD 10 Shares At 67,472.035 JPY",0.00
06/14/18,Sale,"Sold 71,010.7 Units Of 71,010.70 -71,010.70 First Am Govt Ob Fd Cl X Trade Date 6/14/18","71,010.70"
06/14/18,Purchase,"Purchased 400 Shares Of -10,264.04 10,209.37 Intrum Justitia Ab Net Cost 10,264.04 USD Trade Date 6/12/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 5.13 USD Brokerage Book Value 88,364.16 SEK Traded At 8.60910129 SEK To 1 USD Valued At 8.6552 SEK For 10,209.37 USD 400 Shares At 220.8 SEK","60,746.66"
06/14/18,Purchase,"Purchased 800 Shares Of -10,580.48 10,524.12 Raysearch Laboratories Ab Net Cost 10,580.48 USD Trade Date 6/12/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 5.29 USD Brokerage Book Value 91,088.40 SEK Traded At 8.60909902 SEK To 1 USD Valued At 8.6552 SEK For 10,524.12 USD 800 Shares At 113.8036 SEK","50,166.18"
06/14/18,Purchase,"Purchased 1,500 Shares Of -4,979.27 4,987.63 Ovs Spa Net Cost 4,979.27 USD Trade Date 6/12/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 2.49 USD Brokerage Paid 4.98 USD Misc Fee1 Book Value 4,224.48 EUR Traded At 0.84841352 EUR To 1 USD Valued At 0.846991 EUR For 4,987.63 USD 1,500 Shares At 2.8121 EUR","45,186.91"
06/14/18,Purchase,"Purchased 160 Shares Of -10,518.99 10,536.66 Stroeer SE and Co Kgaa Net Cost 10,518.99 USD Trade Date 6/12/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 5.26 USD Brokerage Book Value 8,924.46 EUR Traded At 0.84841415 EUR To 1 USD Valued At 0.846991 EUR For 10,536.66 USD 160 Shares At 55.75 EUR","34,667.92"
06/14/18,Purchase,"Purchased 650 Shares Of -9,868.92 9,885.50 Aixtron SE Net Cost 9,868.92 USD Trade Date 6/12/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 4.93 USD Brokerage Book Value 8,372.93 EUR Traded At 0.84841401 EUR To 1 USD Valued At 0.846991 EUR For 9,885.50 USD 650 Shares At 12.875 EUR","24,799.00"
06/14/18,Purchase,"Purchased 150 Shares Of -9,801.50 9,801.50 Baozun Inc Spon A D R Trade Date 6/12/18 Purchased Through J.P. Morgan Securities LLC Paid 1.50 USD Brokerage 150 Shares At 65.3333 USD","14,997.50"
06/14/18,Purchase,"Purchased 200 Shares Of -9,895.00 9,895.00 Hsbc Holdings Plc Spons A D R Trade Date 6/12/18 Purchased Through J.P. Morgan Securities LLC Paid 2.00 USD Brokerage 200 Shares At 49.465 USD","5,102.50"
06/14/18,Purchase,"Purchased 250 Shares Of -5,102.50 5,102.50 Pandora A S Sponsored A D R Trade Date 6/12/18 Purchased Through J.P. Morgan Securities LLC Paid 2.50 USD Brokerage 250 Shares At 20.40 USD Nokia Corp Spon A D R 0.223287 USD/Share On 2,600 Shares Due 6/18/18 15.0000000% Foreign Taxes Withheld Non-USD Taxes Nokia Corp Spon A D R Adr Paying Agent Fee Nokia Corp Spon A D R Adr Fee Of 0.005 Per Share Due 06/18/18 Euro Currency Received In Acct For Corp Act Valued At 0.86306968 EUR For 57.35 USD Market Value Of 57.49 USD Ca Cap Dist Sedol Bpf0548 Exdt 6/12/18",0.00
06/19/18,Sale,Sold 49.50 Units Of 57.35 -57.35 Euro Trade Date 6/19/18 Value Date 6/19/18 Sold Through Bny-Mellon Foreign Exchange Book Value 49.50 EUR Traded At 0.86312119 EUR To 1 USD Valued At 0.86312119 EUR For 57.35 USD Net Proceeds 57.35 USD Ca Cap Dist Sedol Bpf0548 Exdt 6/12/18,537.82
06/19/18,Purchase,Purchased 480.47 Units Of -480.47 480.47 First Am Govt Ob Fd Cl X Trade Date 6/19/18,57.35
06/20/18,Sale,"Sold 2,620.78 Units Of 2,620.78 -2,620.78 First Am Govt Ob Fd Cl X Trade Date 6/20/18",0.00
06/21/18,Sale,"Sold 8,565.86 Units Of 8,565.86 -8,565.86 First Am Govt Ob Fd Cl X Trade Date 6/21/18","8,144.00"
06/21/18,Purchase,"Purchased 200 Shares Of -8,144.00 8,144.00 Nintendo Co Ltd Unspons A D R Trade Date 6/19/18 Purchased Through J.P. Morgan Securities LLC Paid 2.00 USD Brokerage 200 Shares At 40.71 USD",0.00
06/22/18,Sale,"Sold 2,997.06 Units Of 2,997.06 -2,997.06 First Am Govt Ob Fd Cl X Trade Date 6/22/18","2,997.06"
06/22/18,Purchase,"Purchased 100 Shares Of -2,997.06 2,978.99 Thk Co Ltd Net Cost 2,997.06 USD Trade Date 6/19/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 1.49 USD Brokerage Book Value 329,164 JPY Traded At 109.82896571 JPY To 1 USD Valued At 110.495 JPY For 2,978.99 USD 100 Shares At 3,289.99999955 JPY",0.00
06/25/18,Sale,"Sold 6,043.8 Units Of 6,043.80 -6,043.80 First Am Govt Ob Fd Cl X Trade Date 6/25/18","6,043.80"
06/25/18,Purchase,"Purchased 200 Shares Of -6,043.80 6,056.73 Thk Co Ltd Net Cost 6,043.80 USD Trade Date 6/20/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 3.02 USD Brokerage Book Value 665,332 JPY Traded At 110.08504583 JPY To 1 USD Valued At 109.85 JPY For 6,056.73 USD 200 Shares At 3,325 JPY Stmicroelectronics N V 0.06 USD/Share On 700 Shares Due 6/26/18 15.0000000% Foreign Taxes Withheld Non-USD Taxes Stmicroelectronics N V Transfer From Another Account",0.00
06/26/18,Purchase,"Purchased 16,122.98 Units Of -16,122.98 16,122.98 First Am Govt Ob Fd Cl X Trade Date 6/26/18",35.70
06/27/18,Sale,"Sold 19,320.69 Units Of 19,320.69 -19,320.69 First Am Govt Ob Fd Cl X Trade Date 6/27/18","19,356.39"
06/27/18,Sale,"Sold 15,779.28 Units Of 15,779.28 -15,779.28 First Am Govt Ob Fd Cl X Trade Date 6/27/18","35,135.67"
06/27/18,Purchase,"Purchased 200 Shares Of -10,292.97 10,296.39 G5 Entertainment Ab Net Cost 10,292.97 USD Trade Date 6/25/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 5.14 USD Brokerage Book Value 91,285.22 SEK Traded At 8.86869582 SEK To 1 USD Valued At 8.86575 SEK For 10,296.39 USD 200 Shares At 456.198 SEK","24,842.70"
06/27/18,Purchase,"Purchased 1,000 Shares Of -9,063.42 9,066.44 Fagerhult Ab Net Cost 9,063.42 USD Trade Date 6/25/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 4.53 USD Brokerage Book Value 80,380.76 SEK Traded At 8.8687 SEK To 1 USD Valued At 8.86575 SEK For 9,066.44 USD 1,000 Shares At 80.3406 SEK","15,779.28"
06/27/18,Purchase,"Purchased 600 Shares Of -6,009.78 6,009.78 Blackberry Ltd Trade Date 6/25/18 Purchased Through J.P. Morgan Securities LLC Paid 6.00 USD Brokerage 600 Shares At 10.0063 USD","9,769.50"
06/27/18,Purchase,"Purchased 200 Shares Of -9,769.50 9,769.50 Solaredge Technologies Inc Trade Date 6/25/18 Purchased Through J.P. Morgan Securities LLC Paid 2.00 USD Brokerage 200 Shares At 48.8375 USD",0.00
06/28/18,Sale,"Sold 1,930.5 Units Of 1,930.50 -1,930.50 First Am Govt Ob Fd Cl X Trade Date 6/28/18",0.00
06/29/18,Sale,"Sold 27,040.38 Units Of 27,040.38 -27,040.38 First Am Govt Ob Fd Cl X Trade Date 6/29/18","27,040.38"
06/29/18,Purchase,"Purchased 150 Shares Of -12,113.16 12,142.40 Ams Ag Net Cost 12,113.16 USD Trade Date 6/27/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 6.05 USD Brokerage Book Value 12,024.01 CHF Traded At 0.99264024 CHF To 1 USD Valued At 0.99025 CHF For 12,142.40 USD 150 Shares At 80.12 CHF","14,927.22"
06/29/18,Purchase,"Purchased 660 Shares Of -14,927.22 15,066.07 Af Ab B Shs Net Cost 14,927.22 USD Trade Date 6/27/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 7.46 USD Brokerage Book Value 133,386.66 SEK Traded At 8.9358005 SEK To 1 USD Valued At 8.85345 SEK For 15,066.07 USD 660 Shares At 202 SEK",0.00
07/02/18,Sale,"Sold 7,408.44 Units Of 7,408.44 -7,408.44 First Am Govt Ob Fd Cl X Trade Date 7/2/18","7,408.44"
07/02/18,Sale,"Sold 14,293.72 Units Of 14,293.72 -14,293.72 First Am Govt Ob Fd Cl X Trade Date 7/2/18","21,702.16"
07/02/18,Purchase,"Purchased 100 Shares Of -7,408.44 7,432.12 Ams Ag Net Cost 7,408.44 USD Trade Date 6/28/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 3.71 USD Brokerage Book Value 7,395.70 CHF Traded At 0.99828034 CHF To 1 USD Valued At 0.9951 CHF For 7,432.12 USD 100 Shares At 73.92 CHF","14,293.72"
07/02/18,Purchase,"Purchased 160 Shares Of -4,668.92 4,771.06 Norwegian Air Shut Net Cost 4,668.92 USD Trade Date 6/13/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 2.33 USD Brokerage Book Value 38,243.11 NOK Traded At 8.19099706 NOK To 1 USD Valued At 8.01565 NOK For 4,771.06 USD 160 Shares At 238.9 NOK","9,624.80"
07/02/18,Purchase,"Purchased 70 Shares Of -9,624.80 9,624.80 Gw Pharmaceuticals A D R Trade Date 6/28/18 Purchased Through J.P. Morgan Securities LLC Paid 0.70 USD Brokerage 70 Shares At 137.4871 USD First Am Govt Ob Fd Cl X Interest From 6/1/18 To 6/30/18 Eurofins Scientific 2.40 EUR/Share On 30 Shares Due 7/2/18 Received 72.00 EUR Valued At 0.86257928 EUR For 83.47 USD",0.00
07/03/18,Sale,Sold 61.20 Units Of 70.95 -70.95 Euro Trade Date 7/2/18 Value Date 7/3/18 Book Value 61.20 EUR Traded At 0.86257928 EUR To 1 USD Valued At 0.86257928 EUR For 70.95 USD Net Proceeds 70.95 USD Repatriating Eurofins Scientific Transfer To Income Eurofins Scientific Repatriating Eurofins Scientific Transfer From Principal Eurofins Scientific Repatriating Eurofins Scientific Transfer From Another Account,339.88
07/03/18,Purchase,"Purchased 4,194,035.91 Units Of -4,194,035.91 4,194,035.91 First Am Govt Ob Fd Cl X Trade Date 7/3/18","11,402.43"
07/03/18,Purchase,"Purchased 250 Shares Of -11,260.53 11,204.02 Moncler Spa Net Cost 11,260.53 USD Trade Date 6/29/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 5.62 USD Brokerage Paid 11.18 USD Misc Fee1 Book Value 9,676.99 EUR Traded At 0.85937252 EUR To 1 USD Valued At 0.863707 EUR For 11,204.02 USD 250 Shares At 38.65 EUR 61.20 Euro 99999EUR3 Hsbc Holdings Plc Spons A D R 0.50 USD/Share On 250 Shares Due 7/5/18 Cash Election On Optional Dividend",141.90
07/05/18,Sale,"Sold 3,575,662.93 Units Of 3,575,662.93 -3,575,662.93 First Am Govt Ob Fd Cl X Trade Date 7/5/18","3,557,007.14"
07/05/18,Purchase,"Purchased 10,000 Shares Of -87,970.10 87,970.10 Fagerhult Ab Net Cost 87,970.10 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 43.96 USD Brokerage Book Value 791,585.75 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 87,970.10 USD 10,000 Shares At 79.11901819 SEK","3,469,037.04"
07/05/18,Purchase,"Purchased 2,640 Shares Of -59,785.26 59,785.26 Af Ab B Shs Net Cost 59,785.26 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 29.88 USD Brokerage Book Value 537,968.69 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 59,785.26 USD 2,640 Shares At 203.67417889 SEK","3,409,251.78"
07/05/18,Purchase,"Purchased 8,000 Shares Of -64,345.70 64,345.70 Boozt Ab Net Cost 64,345.70 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.16 USD Brokerage Book Value 579,005.13 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 64,345.70 USD 8,000 Shares At 72.33946333 SEK","3,344,906.08"
07/05/18,Purchase,"Purchased 8,000 Shares Of -72,421.13 72,421.13 Dustin Group Ab Net Cost 72,421.13 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 36.19 USD Brokerage Book Value 651,670.67 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 72,421.13 USD 8,000 Shares At 81.41813261 SEK","3,272,484.95"
07/05/18,Purchase,"Purchased 1,600 Shares Of -80,538.05 80,538.05 G5 Entertainment Ab Net Cost 80,538.05 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 40.25 USD Brokerage Book Value 724,709.56 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 80,538.05 USD 1,600 Shares At 452.71712064 SEK","3,191,946.90"
07/05/18,Purchase,"Purchased 3,200 Shares Of -73,355.75 73,355.75 Intrum Justitia Ab Net Cost 73,355.75 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 36.66 USD Brokerage Book Value 660,080.71 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 73,355.75 USD 3,200 Shares At 206.17213884 SEK","3,118,591.15"
07/05/18,Purchase,"Purchased 6,400 Shares Of -73,886.58 73,886.58 Raysearch Laboratories Ab Net Cost 73,886.58 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 36.92 USD Brokerage Book Value 664,857.31 SEK Traded At 8.99835 SEK To 1 USD Valued At 8.99835 SEK For 73,886.58 USD 6,400 Shares At 103.83205063 SEK","3,044,704.57"
07/05/18,Purchase,"Purchased 440 Shares Of -73,228.67 73,228.67 Alk Abello A S Net Cost 73,228.67 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 36.60 USD Brokerage Book Value 470,102.43 DKK Traded At 6.41965 DKK To 1 USD Valued At 6.41965 DKK For 73,228.67 USD 440 Shares At 1,067.88066585 DKK","2,971,475.90"
07/05/18,Purchase,"Purchased 1,000 Shares Of -82,873.50 82,873.50 Asos Plc Net Cost 82,873.50 USD Trade Date 7/3/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 41.41 USD Brokerage Paid 1.33 USD Misc Fee1 Book Value 63,139.34 GBP Traded At 0.761876 GBP To 1 USD Valued At 0.761876 GBP For 82,873.50 USD 1,000 Shares At 63.10677801 GBP","2,888,602.40"
07/05/18,Purchase,"Purchased 16,000 Shares Of -75,934.25 75,934.25 Entertainment One Ltd Net Cost 75,934.25 USD Trade Date 7/3/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 37.94 USD Brokerage Book Value 57,852.49 GBP Traded At 0.761876 GBP To 1 USD Valued At 0.761876 GBP For 75,934.25 USD 16,000 Shares At 3.61397348 GBP","2,812,668.15"
07/05/18,Purchase,"Purchased 4,800 Shares Of -66,450.49 66,450.49 Ocado Group Plc Net Cost 66,450.49 USD Trade Date 7/3/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 33.04 USD Brokerage Paid 331.90 USD Misc Fee1 Book Value 50,627.03 GBP Traded At 0.761876 GBP To 1 USD Valued At 0.761876 GBP For 66,450.49 USD 4,800 Shares At 10.48937163 GBP","2,746,217.66"
07/05/18,Purchase,"Purchased 1,600 Shares Of -50,650.89 50,650.89 Accesso Technology Group Plc Net Cost 50,650.89 USD Trade Date 7/3/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 25.31 USD Brokerage Paid 1.33 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 38,589.70 GBP Traded At 0.761876 GBP To 1 USD Valued At 0.761876 GBP For 50,650.89 USD 1,600 Shares At 24.10588006 GBP","2,695,566.77"
07/05/18,Purchase,"Purchased 8,000 Shares Of -65,140.88 65,140.88 Air France Klm Net Cost 65,140.88 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.46 USD Brokerage Paid 194.75 USD Misc Fee1 Book Value 56,124.48 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 65,140.88 USD 8,000 Shares At 6.99108974 EUR","2,630,425.89"
07/05/18,Purchase,"Purchased 120 Shares Of -63,964.02 63,964.02 Eurofins Scientific Net Cost 63,964.02 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 31.97 USD Brokerage Book Value 55,110.50 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 63,964.02 USD 120 Shares At 459.02465308 EUR","2,566,461.87"
07/05/18,Purchase,"Purchased 640 Shares Of -60,463.14 60,463.14 Fnac Darty Eur1 Net Cost 60,463.14 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 30.13 USD Brokerage Paid 180.75 USD Misc Fee1 Book Value 52,094.19 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 60,463.14 USD 640 Shares At 81.11328593 EUR","2,505,998.73"
07/05/18,Purchase,"Purchased 5,400 Shares Of -69,020.81 69,020.81 Aixtron SE Net Cost 69,020.81 USD Trade Date 7/3/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 34.49 USD Brokerage Book Value 59,467.37 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 69,020.81 USD 5,400 Shares At 11.00697224 EUR","2,436,977.92"
07/05/18,Purchase,"Purchased 1,600 Shares Of -59,967.58 59,967.58 Slm Solutions Group Ag Net Cost 59,967.58 USD Trade Date 7/3/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 29.97 USD Brokerage Book Value 51,667.23 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 59,967.58 USD 1,600 Shares At 32.2758809 EUR","2,377,010.34"
07/05/18,Purchase,"Purchased 1,560 Shares Of -94,002.02 94,002.02 Stroeer SE and Co Kgaa Net Cost 94,002.02 USD Trade Date 7/3/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 46.98 USD Brokerage Book Value 80,990.83 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 94,002.02 USD 1,560 Shares At 51.8912463 EUR","2,283,008.32"
07/05/18,Purchase,"Purchased 1,240 Shares Of -71,045.96 71,045.96 Zalando SE Net Cost 71,045.96 USD Trade Date 7/3/18 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 35.50 USD Brokerage Book Value 61,212.21 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 71,045.96 USD 1,240 Shares At 49.34001283 EUR","2,211,962.36"
07/05/18,Purchase,"Purchased 4,000 Shares Of -83,623.85 83,623.85 Amplifon Spa Net Cost 83,623.85 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 41.75 USD Brokerage Paid 83.50 USD Misc Fee1 Book Value 72,049.13 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 83,623.85 USD 4,000 Shares At 17.98530619 EUR","2,128,338.51"
07/05/18,Purchase,"Purchased 1,600 Shares Of -70,977.90 70,977.90 Brunello Cucinelli Spa Net Cost 70,977.90 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 35.43 USD Brokerage Paid 70.88 USD Misc Fee1 Book Value 61,153.57 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 70,977.90 USD 1,600 Shares At 38.1637313 EUR","2,057,360.61"
07/05/18,Purchase,"Purchased 1,000 Shares Of -45,941.84 45,941.84 Moncler Spa Net Cost 45,941.84 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 22.94 USD Brokerage Paid 45.88 USD Misc Fee1 Book Value 39,582.84 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 45,941.84 USD 1,000 Shares At 39.52354836 EUR","2,011,418.77"
07/05/18,Purchase,"Purchased 14,800 Shares Of -48,207.00 48,207.00 Ovs Spa Net Cost 48,207.00 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 24.07 USD Brokerage Paid 48.14 USD Misc Fee1 Book Value 41,534.48 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 48,207.00 USD 14,800 Shares At 2.80218009 EUR","1,963,211.77"
07/05/18,Purchase,"Purchased 1,600 Shares Of -118,377.63 118,377.63 Ams Ag Net Cost 118,377.63 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 59.16 USD Brokerage Book Value 117,779.82 CHF Traded At 0.99495 CHF To 1 USD Valued At 0.99495 CHF For 118,377.63 USD 1,600 Shares At 73.57560133 CHF","1,844,834.14"
07/05/18,Purchase,"Purchased 1,600 Shares Of -67,994.87 67,994.87 Basware Oyj Npv Net Cost 67,994.87 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 33.98 USD Brokerage Book Value 58,583.43 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 67,994.87 USD 1,600 Shares At 36.59634698 EUR","1,776,839.27"
07/05/18,Purchase,"Purchased 4,000 Shares Of -57,467.02 57,467.02 Biocartis Nv Net Cost 57,467.02 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 28.72 USD Brokerage Book Value 49,512.78 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 57,467.02 USD 4,000 Shares At 12.37200879 EUR","1,719,372.25"
07/05/18,Purchase,"Purchased 1,000 Shares Of -78,376.84 78,376.84 Ucb Sa Net Cost 78,376.84 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 39.17 USD Brokerage Book Value 67,528.39 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 78,376.84 USD 1,000 Shares At 67.4946363 EUR","1,640,995.41"
07/05/18,Purchase,"Purchased 1,360 Shares Of -78,692.32 78,692.32 Umicore Net Cost 78,692.32 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 39.33 USD Brokerage Book Value 67,800.21 EUR Traded At 0.861586 EUR To 1 USD Valued At 0.861586 EUR For 78,692.32 USD 1,360 Shares At 49.82817034 EUR","1,562,303.09"
07/05/18,Purchase,"Purchased 10,000 Shares Of -64,615.42 64,615.42 Nordic Semiconductor Asa Net Cost 64,615.42 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.29 USD Brokerage Book Value 529,284.29 NOK Traded At 8.1913 NOK To 1 USD Valued At 8.1913 NOK For 64,615.42 USD 10,000 Shares At 52.90197928 NOK","1,497,687.67"
07/05/18,Purchase,"Purchased 1,840 Shares Of -55,155.63 55,155.63 Norwegian Air Shut Net Cost 55,155.63 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 27.56 USD Brokerage Book Value 451,796.31 NOK Traded At 8.1913 NOK To 1 USD Valued At 8.1913 NOK For 55,155.63 USD 1,840 Shares At 245.41876113 NOK","1,442,532.04"
07/05/18,Purchase,"Purchased 2,800 Shares Of -84,013.81 84,013.81 Schibsted Asa A-Shares Net Cost 84,013.81 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 41.99 USD Brokerage Book Value 688,182.32 NOK Traded At 8.1913 NOK To 1 USD Valued At 8.1913 NOK For 84,013.81 USD 2,800 Shares At 245.65654637 NOK","1,358,518.23"
07/05/18,Purchase,"Purchased 3,618 Shares Of -88,079.49 88,079.49 Ev Tax Adv Global Div Opps Etf Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 36.18 USD Brokerage 3,618 Shares At 24.3348 USD","1,270,438.74"
07/05/18,Purchase,"Purchased 4,000 Shares Of -563,671.60 563,671.60 Ameriprise Finl Inc Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 40.00 USD Brokerage 4,000 Shares At 140.9079 USD","706,767.14"
07/05/18,Purchase,"Purchased 120 Shares Of -1,471.40 1,471.40 Enerplus Corp Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 1.20 USD Brokerage 120 Shares At 12.2517 USD","705,295.74"
07/05/18,Purchase,"Purchased 8,000 Shares Of -197,899.20 197,899.20 Direxion Daily Gold Miners Bear Etf Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 80.00 USD Brokerage 8,000 Shares At 24.7274 USD","507,396.54"
07/05/18,Purchase,"Purchased 1,600 Shares Of -106,369.44 106,369.44 Brunswick Corp Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 16.00 USD Brokerage 1,600 Shares At 66.4709 USD","401,027.10"
