Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
10/25/21,Purchase,"6,428",Shares,"Raysearch Laboratories Ab Net Cost 384,173.37 SEK",10/21/21,Parbfrpp Banque Paribas Fr,59.6761 SEK,"-44,716.56"
10/25/21,Purchase,"1,000",Shares,"Disco Corporation Net Cost 30,796,125 JPY",10/21/21,Jeffus33 Jefferies Jersey City,"30,750 JPY","-314,113.62"
10/25/21,Purchase,"1,000",Shares,"Lasertec Corp Net Cost 25,838,700 JPY",10/21/21,Jeffus33 Jefferies Jersey City,"25,800 JPY","-540,144.32"
10/25/21,Purchase,"100,000",Shares,"Learning Technologies Group Net Cost 211,938.42 GBP",10/20/21,Jeffgb2x Jefferies Intl London,2.1162 GBP,"-832,587.53"
10/25/21,Purchase,"10,000",Shares,"Vitec Software Group Ab B Sh Net Cost 4,720,625.33 SEK",10/20/21,Jeffus33 Jefferies Jersey City,471.3555 SEK,"-1,380,939.54"
10/25/21,Purchase,"3,000",Shares,"Eurofins Scientific Net Cost 336,820.07 EUR",10/20/21,Jeffus33 Jefferies Jersey City,112.1052 EUR,"-1,773,149.68"
10/25/21,Purchase,"100,000",Shares,"Capital Counties Properties Plc Net Cost 158,928.53 GBP",10/20/21,Jeffgb2x Jefferies Intl London,1.579 GBP,"-1,992,447.20"
10/26/21,Sale,"1,440,288.13",Units,"1,440,288.13 -1,440,288.13 First Am Govt Ob Fd Cl X",10/26/21,,,"1,490,350.37"
10/26/21,Purchase,"328,835.10",Units,Swedish Krona,10/22/21,,1 SEK,"1,451,995.18"
10/26/21,Purchase,"336,820.07",Units,Euro,10/25/21,,1 EUR,"1,060,488.70"
10/26/21,Purchase,"4,720,625.33",Units,Swedish Krona,10/25/21,,1 SEK,"511,157.07"
10/26/21,Purchase,"5,441",Shares,"Raysearch Laboratories Ab Net Cost 328,835.10 SEK",10/22/21,Parbfrpp Banque Paribas Fr,60.34600074 SEK,"472,868.56"
10/26/21,Purchase,"211,938.42",Units,British Pound,10/25/21,,1 GBP,"180,758.89"
10/26/21,Purchase,"158,928.53",Units,British Pound,10/25/21,,1 GBP,"-38,288.51"
10/27/21,Purchase,"447,338.33",Units,First Am Govt Ob Fd Cl X,10/27/21,,,0.00
10/28/21,Sale,"1,365,355.12",Units,"1,365,355.12 -1,365,355.12 First Am Govt Ob Fd Cl X",10/28/21,,,"1,378,309.24"
10/28/21,Purchase,"307,871.12",Units,Euro,10/26/21,,1 EUR,"1,020,790.99"
10/28/21,Purchase,"34,596,818.00",Units,Yen,10/26/21,,1 JPY,"717,416.58"
10/28/21,Purchase,"199,439.71",Units,British Pound,10/26/21,,1 GBP,"442,613.12"
10/28/21,Purchase,"50,475,600.00",Units,Yen,10/26/21,,1 JPY,0.00
10/28/21,Purchase,"50,000",Shares,"Yahoo Japan Corporation Net Cost 34,596,818 JPY",10/26/21,Jeffus33 Jefferies Jersey City,690.9 JPY,"-304,455.65"
10/28/21,Purchase,"3,000",Shares,"Eurofins Scientific Net Cost 307,871.12 EUR",10/26/21,Jeffus33 Jefferies Jersey City,102.47 EUR,"-661,986.35"
10/28/21,Purchase,"4,000",Shares,"Nidec Corp Net Cost 50,475,600 JPY",10/26/21,Jeffus33 Jefferies Jersey City,"12,600 JPY","-1,106,176.96"
10/28/21,Purchase,"10,000",Shares,"Gvc Holdings Plc Net Cost 199,439.71 GBP",10/26/21,Crest 393,0.726258 GBP,"-1,380,795.39"
10/29/21,Sale,900.00,Units,"1,239.23 -1,239.23 British Pound",10/29/21,,0.726258 GBP,"2,478.46"
10/29/21,Sale,"17,218.51",Units,"17,218.51 -17,218.51 First Am Govt Ob Fd Cl X",10/29/21,,,"340,265.50"
10/29/21,Purchase,"245,453.63",Units,British Pound,10/28/21,,1 GBP,"2,478.46"
10/29/21,Purchase,"10,000",Shares,"Frontier Developments Plc Net Cost 245,453.63 GBP",10/27/21,Jeffgb2x Jefferies Intl London,0.732154 GBP,"-336,026.68"
11/01/21,Sale,"9,720.00",Units,"13,275.90 -13,275.90 British Pound",11/1/21,,0.732154 GBP,"27,791.03"
11/01/21,Purchase,"89,550.53",Units,First Am Govt Ob Fd Cl X,11/1/21,,,"13,275.90"
11/02/21,Sale,"365,036.86",Units,"365,036.86 -365,036.86 First Am Govt Ob Fd Cl X",11/2/21,,,"455,767.94"
11/02/21,Purchase,"393,800.82",Units,Euro,10/29/21,,1 EUR,0.00
11/02/21,Purchase,"10,000",Shares,"Pva Tepla Ag Net Cost 393,800.82 EUR",10/29/21,Jeffus33 Jefferies Jersey City,39.3211 EUR,"-459,821.54"
11/03/21,Purchase,"50,671.2",Units,First Am Govt Ob Fd Cl X,11/3/21,,,0.00
11/04/21,Purchase,"28,658.39",Units,First Am Govt Ob Fd Cl X,11/4/21,,,0.00
11/05/21,Purchase,"33,389.12",Units,First Am Govt Ob Fd Cl X,11/5/21,,,0.00
11/08/21,Purchase,"22,276.99",Units,First Am Govt Ob Fd Cl X,11/8/21,,,0.00
11/08/21,Purchase,"549,931.66",Units,Euro,11/4/21,,1 EUR,"-635,585.74"
11/08/21,Purchase,"35,453,100.00",Units,Yen,11/4/21,,1 JPY,"-947,700.36"
11/08/21,Purchase,"10,000",Shares,"Hugo Boss Ag Net Cost 549,931.66 EUR",11/4/21,Jeffus33 Jefferies Jersey City,54.9108 EUR,"-1,584,768.62"
11/08/21,Purchase,"15,000",Shares,"Monotaro Co Ltd First Section Net Cost 35,453,100 JPY",11/4/21,Jeffus33 Jefferies Jersey City,"2,360 JPY","-1,895,556.26"
11/09/21,Purchase,"316,929.08",Units,Euro,11/5/21,,1 EUR,"-1,240,419.10"
11/09/21,Purchase,"2,354,982.18",Units,Norwegian Krone,11/5/21,,1 NOK,"-1,516,063.62"
11/09/21,Purchase,"8,000",Shares,"Pva Tepla Ag Net Cost 316,929.08 EUR",11/5/21,Jeffus33 Jefferies Jersey City,39.5568 EUR,"-1,881,974.01"
11/09/21,Purchase,"50,000",Shares,"Kahoot Asa Net Cost 2,354,982.18 NOK",11/5/21,Jeffus33 Jefferies Jersey City,47.0291 NOK,"-2,157,059.83"
11/10/21,Purchase,"13,856.07",Units,First Am Govt Ob Fd Cl X,11/10/21,,,"-1,516,063.62"
11/12/21,Sale,"729,704.41",Units,"729,704.41 -729,704.41 First Am Govt Ob Fd Cl X",11/12/21,,,"-792,843.57"
11/12/21,Purchase,"3,500",Shares,Grupo Aeroportuario Sure Spon A D R,11/5/21,Jefferies LLC,206.5943 USD,"-1,516,063.62"
11/15/21,Purchase,"45,847.93",Units,First Am Govt Ob Fd Cl X,11/15/21,,,"-1,516,063.62"
11/16/21,Sale,"84,056.04",Units,"84,056.04 -84,056.04 First Am Govt Ob Fd Cl X",11/16/21,,,"-1,516,063.62"
11/17/21,Purchase,"3,796.25",Units,First Am Govt Ob Fd Cl X,11/17/21,,,"-1,516,063.62"
11/18/21,Purchase,"122,674.7",Units,First Am Govt Ob Fd Cl X,11/18/21,,,"-1,516,063.62"
11/18/21,Purchase,"582,388.22",Units,First Am Govt Ob Fd Cl X,11/18/21,,,"-2,098,451.84"
11/18/21,Sale,"1,600",Shares,"582,388.22 -470,940.22 Solaredge Technologies Inc",11/15/21,Jefferies LLC,364.0345 USD,"-1,516,063.62"
11/19/21,Purchase,"12,599.09",Units,First Am Govt Ob Fd Cl X,11/19/21,,,"-1,516,063.62"
11/19/21,Purchase,"2,148,845.22",Units,First Am Govt Ob Fd Cl X,11/19/21,,,"-3,664,908.84"
11/19/21,Sale,"20,000",Shares,"1,055,244.61 -1,314,010.40 B H P Billiton Limited A D R",11/17/21,Jefferies LLC,52.8025 USD,"-2,609,664.23"
11/19/21,Sale,"18,000",Shares,"1,093,600.61 -1,419,821.00 Rio Tinto Plc A D R",11/17/21,Jefferies LLC,60.7959 USD,"-1,516,063.62"
11/22/21,Sale,"141,852.05",Units,"141,852.05 -141,852.05 First Am Govt Ob Fd Cl X",11/22/21,,,"-1,445,041.32"
11/22/21,Purchase,"62,666.81",Units,Euro,11/19/21,,1 EUR,"-1,516,063.62"
11/22/21,Purchase,"4,500",Shares,"Mister Spex SE Npv Net Cost 62,666.81 EUR",11/18/21,Parbdeff Bnp Paribas Frankfurt,13.9051 EUR,"-1,586,927.26"
11/23/21,Purchase,"114,860.02",Units,First Am Govt Ob Fd Cl X,11/23/21,,,"-1,516,063.62"
11/24/21,Purchase,"109,037.71",Units,First Am Govt Ob Fd Cl X,11/24/21,,,"-1,632,466.99"
11/24/21,Sale,"7,365.66",Units,"7,365.66 -7,365.66 First Am Govt Ob Fd Cl X",11/24/21,,,"-1,625,101.33"
11/24/21,Purchase,"20,000",Shares,"Cyberagent Inc Npv Net Cost 44,406,510 JPY",11/19/21,Jeffus33 Jefferies Jersey City,"2,217 JPY","-2,013,660.72"
11/24/21,Sale,"24,362",Shares,"110,062.71 -144,297.81 Moonpig Group Plc Ord Net Proceeds 81,776.32 GBP",11/22/21,Crst 871,3.36179993 GBP,"-1,903,598.01"
11/24/21,Sale,"81,776.32",Units,"109,037.71 -110,062.71 British Pound",11/24/21,,0.749982 GBP,"-1,794,560.30"
11/26/21,Sale,"763,404.99",Units,"763,404.99 -763,404.99 First Am Govt Ob Fd Cl X",11/26/21,,,"-730,680.94"
11/26/21,Purchase,"44,406,510.00",Units,Yen,11/24/21,,1 JPY,"-1,116,656.69"
11/26/21,Purchase,"127,995.49",Units,Euro,11/24/21,,1 EUR,"-1,260,078.16"
11/26/21,Purchase,"35,426.52",Units,Euro,11/24/21,,1 EUR,"-1,299,777.79"
11/26/21,Purchase,"509,414.63",Units,Euro,11/24/21,,1 EUR,"-1,870,688.65"
11/26/21,Sale,"33,228",Shares,"146,890.34 -196,152.68 Moonpig Group Plc Ord Net Proceeds 109,619.63 GBP",11/23/21,Plhcgb3l United Kingdom,3.304 GBP,"-1,723,798.31"
11/26/21,Sale,"47,410",Shares,"209,150.75 -276,696.02 Moonpig Group Plc Ord Net Proceeds 156,444.55 GBP",11/24/21,Plhcgb3l United Kingdom,3.3048 GBP,"-1,514,647.56"
11/26/21,Purchase,"7,803",Shares,"Slm Solutions Group Ag Net Cost 127,995.49 EUR",11/23/21,Jeffus33 Jefferies Jersey City,16.3788 EUR,"-1,658,597.69"
11/26/21,Purchase,"2,197",Shares,"Slm Solutions Group Ag Net Cost 35,426.52 EUR",11/24/21,Jeffus33 Jefferies Jersey City,16.1008 EUR,"-1,698,500.35"
11/26/21,Purchase,"40,500",Shares,"Mister Spex SE Npv Net Cost 509,414.63 EUR",11/24/21,Jeffus33 Jefferies Jersey City,12.5593 EUR,"-2,272,279.52"
11/26/21,Sale,"109,619.63",Units,"146,371.06 -146,890.34 British Pound",11/23/21,,0.74891601 GBP,"-2,125,908.46"
11/26/21,Sale,"156,444.55",Units,"208,253.97 -209,150.75 British Pound",11/24/21,,0.75122001 GBP,"-1,917,654.49"
11/29/21,Sale,"947,700.36",Units,"947,700.36 -947,700.36 First Am Govt Ob Fd Cl X",11/8/21,,,"-568,363.26"
11/29/21,Sale,"568,363.26",Units,"568,363.26 -568,363.26 First Am Govt Ob Fd Cl X",11/9/21,,,0.00
11/29/21,Purchase,"38,599.48",Units,First Am Govt Ob Fd Cl X,11/29/21,,113.87 JPY,0.00
11/30/21,Sale,"154,262.00",Units,"1,354.72 -1,354.72 Yen",11/30/21,,113.87 JPY,"2,709.44"
11/30/21,Purchase,"3,806.88",Units,First Am Govt Ob Fd Cl X,11/30/21,,113.18 JPY,"2,709.44"
12/01/21,Sale,"498,829.00",Units,"4,407.40 -4,407.40 Yen",12/1/21,,113.18 JPY,"10,169.52"
12/01/21,Sale,"183,936.00",Units,"1,625.16 -1,625.16 Yen",12/1/21,,113.18 JPY,"13,419.84"
12/01/21,Sale,"211,712.00",Units,"1,870.58 -1,870.58 Yen",12/1/21,,113.18 JPY,"17,161.00"
12/01/21,Purchase,"100,160.93",Units,First Am Govt Ob Fd Cl X,12/1/21,,,"15,206.28"
12/01/21,Purchase,"7,303.14",Units,First Am Govt Ob Fd Cl X,12/1/21,,,"7,903.14"
12/02/21,Sale,"424,271.23",Units,"424,271.23 -424,271.23 First Am Govt Ob Fd Cl X",12/2/21,,,"-11,342.72"
12/02/21,Sale,"11,342.72",Units,"11,342.72 -11,342.72 First Am Govt Ob Fd Cl X",12/2/21,,,0.00
12/03/21,Purchase,"24,153.02",Units,First Am Govt Ob Fd Cl X,12/3/21,,113.2 JPY,0.00
12/06/21,Sale,"178,431.00",Units,"1,576.25 -1,576.25 Yen",12/6/21,,113.2 JPY,"3,152.50"
12/06/21,Sale,"580,085.35",Units,"580,085.35 -580,085.35 First Am Govt Ob Fd Cl X",12/6/21,,,"592,956.79"
12/06/21,Purchase,"248,100.59",Units,British Pound,12/3/21,,1 GBP,"263,298.82"
12/06/21,Purchase,"229,723.77",Units,Euro,12/3/21,,1 EUR,"3,152.50"
12/06/21,Purchase,"15,000",Shares,"Gvc Holdings Plc Net Cost 248,100.59 GBP",12/2/21,Parbfrpp Banque Paribas Fr,16.5152 GBP,"-327,255.32"
12/06/21,Purchase,"3,000",Shares,"Zalando SE Net Cost 229,723.77 EUR",12/2/21,Parbfrpp Banque Paribas Fr,76.4599 EUR,"-587,624.25"
12/07/21,Sale,"59,708.7",Units,"59,708.70 -59,708.70 First Am Govt Ob Fd Cl X",12/7/21,,,0.00
12/08/21,Purchase,"538,592.44",Units,First Am Govt Ob Fd Cl X,12/8/21,,,"-536,062.79"
12/08/21,Sale,"56,000",Shares,"534,713.46 -1,025,978.74 Raccoon Holdings I Npv Net Proceeds 60,542,931 JPY",12/6/21,Jeffus33 Jefferies Jersey City,"1,082.7479 JPY","-1,349.33"
12/08/21,Sale,"60,542,931.00",Units,"536,062.79 -534,713.46 Yen",12/6/21,,99.00 SEK,"534,713.46"
12/09/21,Purchase,"24,791.8",Units,First Am Govt Ob Fd Cl X,12/9/21,,,0.00
12/10/21,Sale,"1,176,584.07",Units,"1,176,584.07 -1,176,584.07 First Am Govt Ob Fd Cl X",12/10/21,,,"1,186,659.84"
12/10/21,Purchase,"250,872.06",Units,Euro,12/8/21,,1 EUR,"901,735.63"
12/10/21,Purchase,"263,301.86",Units,Euro,12/8/21,,1 EUR,"602,720.95"
12/10/21,Purchase,500,Shares,Mercadolibre Inc,12/8/21,Jefferies LLC,"1,205.4019 USD",0.00
12/10/21,Purchase,"3,000",Shares,"Orpea Net Cost 250,872.06 EUR",12/8/21,Jeffus33 Jefferies Jersey City,83.2494 EUR,"-282,155.80"
12/10/21,Purchase,"5,000",Shares,"Hugo Boss Ag Net Cost 263,301.86 EUR",12/8/21,Jeffus33 Jefferies Jersey City,113.44 JPY,"-578,291.40"
12/13/21,Sale,"336,470.00",Units,"2,966.06 -2,966.06 Yen",12/13/21,,113.44 JPY,"5,932.12"
12/13/21,Purchase,"2,966.06",Units,First Am Govt Ob Fd Cl X,12/13/21,,,"6,720.58"
12/13/21,Purchase,"3,754.52",Units,First Am Govt Ob Fd Cl X,12/13/21,,,"2,966.06"
12/14/21,Purchase,"949,503.61",Units,First Am Govt Ob Fd Cl X,12/14/21,,,"-967,896.48"
12/14/21,Sale,"20,100",Shares,"967,896.48 -621,067.03 Stmicroelectronics N V",12/10/21,Jefferies LLC,48.1943 USD,0.00
12/15/21,Sale,"55,116.97",Units,"55,116.97 -55,116.97 First Am Govt Ob Fd Cl X",12/15/21,,,0.00
12/16/21,Purchase,"22,116.35",Units,First Am Govt Ob Fd Cl X,12/16/21,,,0.00
12/17/21,Purchase,"7,264.32",Units,First Am Govt Ob Fd Cl X,12/17/21,,,0.00
12/20/21,Purchase,"24,035.73",Units,First Am Govt Ob Fd Cl X,12/20/21,,,0.00
12/21/21,Sale,"2,369,475.82",Units,"2,369,475.82 -2,369,475.82 First Am Govt Ob Fd Cl X",12/21/21,,,"-396,791.25"
12/21/21,Sale,"10,030",Shares,"399,733.96 -524,886.57 Umicore Net Proceeds 353,527.91 EUR",12/17/21,Jeffus33 Jefferies Jersey City,35.3 EUR,"2,942.71"
12/21/21,Sale,"353,527.91",Units,"396,791.25 -399,733.96 Euro",12/17/21,,0.890967 EUR,"399,733.96"
12/22/21,Purchase,"115,775.26",Units,First Am Govt Ob Fd Cl X,12/22/21,,,0.00
12/23/21,Purchase,"590,539.52",Units,First Am Govt Ob Fd Cl X,12/23/21,,,"-611,484.23"
12/23/21,Sale,"185,708.87",Units,"185,708.87 -185,708.87 First Am Govt Ob Fd Cl X",12/23/21,,,"-425,775.36"
12/23/21,Sale,"5,000",Shares,"611,419.34 -640,662.38 Eurofins Scientific Net Proceeds 541,582.41 EUR",12/21/21,Jeffus33 Jefferies Jersey City,108.4792 EUR,"185,643.98"
12/23/21,Sale,"541,582.41",Units,"611,484.23 -611,419.34 Euro",12/22/21,,0.885685 EUR,"797,128.21"
12/23/21,Purchase,250,Shares,Mercadolibre Inc,12/20/21,Jefferies LLC,"1,192.8262 USD","498,911.66"
12/24/21,Sale,"29,030",Shares,"186,384.42 -562,333.56 Uuum Inc Net Proceeds 21,263,666 JPY",12/22/21,Jeffus33 Jefferies Jersey City,733.57247675 JPY,"73,876.74"
12/24/21,Sale,"21,263,666.00",Units,"185,708.87 -186,384.42 Yen",12/23/21,,114.50000207 JPY,"259,585.61"
12/27/21,Sale,"1,116,628.98",Units,"1,116,628.98 -1,116,628.98 First Am Govt Ob Fd Cl X",12/27/21,,,"-1,016,615.45"
12/29/21,Purchase,"762,824.04",Units,First Am Govt Ob Fd Cl X,12/29/21,,,"-1,533,778.61"
12/29/21,Sale,"10,000",Shares,"468,813.63 -459,821.54 Pva Tepla Ag Net Proceeds 413,817.34 EUR",12/27/21,Jeffus33 Jefferies Jersey City,41.4439 EUR,"-1,064,964.98"
12/29/21,Sale,"2,000",Shares,"250,658.44 -238,353.80 Eurofins Scientific Net Proceeds 221,253.82 EUR",12/27/21,Jeffus33 Jefferies Jersey City,110.7931 EUR,"-814,306.54"
12/29/21,Sale,"60,000",Shares,"559,317.13 -666,182.50 Blackberry Ltd",12/27/21,Jefferies LLC,9.362 USD,"-254,989.41"
12/29/21,Sale,"2,000",Shares,"256,070.09 -338,922.80 Jazz Pharmaceuticals Plc",12/27/21,Jefferies LLC,128.0757 USD,"1,080.68"
12/29/21,Sale,"413,817.34",Units,"468,138.23 -468,813.64 Euro",12/27/21,,0.88396399 EUR,"469,218.91"
12/29/21,Sale,"221,253.82",Units,"250,253.16 -250,658.43 Euro",12/27/21,,0.88411998 EUR,"719,472.07"
12/30/21,Sale,"762,824.04",Units,"762,824.04 -762,824.04 First Am Govt Ob Fd Cl X",12/30/21,Jpmsgb2l Jp Morgan Sec London,82.43910048 EUR,"-84,118.16"
