month,ticker,fsym_id,sector,country,w_begin,ret_usd,contrib
2022-03,ADYEN.AS,B8DGF3-R,Finance,NL,0.023791414670411626,-0.03138240689007399,-0.0007466318556773331
2022-03,PETS.L,VZY7HR-R,Consumer Cyclicals,GB,0.02519423922683595,-0.026684013343589275,-0.0006722834157104708
2022-03,ZOO.L,DP2M95-R,Consumer Services,GB,0.02390005202176247,-0.021587013383728926,-0.0005159307428656039
2022-03,TSM,N28HXY-R,Technology,TW,0.021966481207069653,-0.022187399999999968,-0.00048737910513373654
2022-03,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.002212832074163127,-0.19773693790132119,-0.000437558638434846
2022-03,ADE.OL,WY3QLM-R,Technology,NO,0.002364954122107991,-0.10748628082160205,-0.0002542001228991049
2022-03,IQE.L,WC6J51-R,Technology,GB,0.0005459666327036996,-0.21587767472497654,-0.0001178620071455
2022-03,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.022534582413681507,-0.001718882805073596,-3.873430623039099e-05
2022-03,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00016121321331771834,-0.07931432003831818,-1.278651639548717e-05
2022-03,4385.T,RQ314Y-R,Consumer Non-Cyclicals,JP,8.210999971659859e-05,-0.13946557770830104,-1.1451518546103857e-05
2022-03,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,0.0001126410949936442,-0.05955281041718563,-6.70809377534069e-06
2022-03,6594.T,D79WDP-R,Industrials,JP,0.00010667515417395765,-0.06232975461058843,-6.649036182709468e-06
2022-03,4751.T,G37DWR-R,Business Services,JP,0.00010941262178667052,-0.027246936110561948,-2.98115871551049e-06
2022-03,6920.T,Q3WN7R-R,Technology,JP,4.016836653380113e-05,-0.0552450169718407,-2.2191020908909616e-06
2022-03,6951.T,KGPLVQ-R,Healthcare,JP,0.00025403987653804827,-0.007322754396887565,-1.8602716229037672e-06
2022-03,6929.T,JK9MJW-R,Technology,JP,9.679730166709564e-06,-0.07764298340476006,-7.51563128696386e-07
2022-03,3844.T,FXRN3F-R,Technology,JP,0.00015807527210446245,0.006195615718262326,9.793736405190018e-07
2022-03,ASML,GL3H8G-R,Technology,NL,0.0005130669816836275,0.0021305099999999744,1.093094335146772e-06
2022-03,6544.T,KGQVSF-R,Business Services,JP,9.777643618682352e-05,0.024076568505058127,2.354121064032501e-06
2022-03,6857.T,KL74SJ-R,Technology,JP,0.00013810864158884923,0.017228578295932495,2.379415544958368e-06
2022-03,6840.T,GDGB62-R,Industrials,JP,2.3600922100281894e-05,0.1888049620921446,4.45597120248338e-06
2022-03,6146.T,J4TH5K-R,Technology,JP,0.00018280558652684168,0.03149139607618845,5.75680313025671e-06
2022-03,LBIRD.PA,NL6284-R,Healthcare,FR,0.024191359199587488,0.0006808452413067378,1.6470571791781115e-05
2022-03,NOD.OL,CSQ76Z-R,Technology,NO,0.00168305391975548,0.012328449905397054,2.074944593778759e-05
2022-03,3064.T,MR4TNK-R,Industrials,JP,0.00015954594187650822,0.16049719517010352,2.560667617195193e-05
2022-03,IFX.DE,P59ZZH-R,Technology,DE,0.0048942638937837036,0.006073879286351058,2.9727168086388712e-05
2022-03,RAY.ST,B3MGHK-R,Healthcare,SE,0.0004665732876886136,0.12696502488415162,5.923848908166526e-05
2022-03,TOBII.ST,SJ6JSD-R,Technology,SE,0.0010308327799116426,0.0746349630226737,7.693616641126538e-05
2022-03,KAHOT.OL,FR4B9H-R,Technology,NO,0.0022574742083502656,0.04338192367812055,9.793357381197683e-05
2022-03,FDP.L,G22X5F-R,Finance,GB,0.0006989198791852037,0.24912570504343057,0.00017411890767088319
2022-03,DSY.PA,VMHPTJ-R,Technology,FR,0.007013065923495122,0.026400100735402887,0.00018514564684429252
2022-03,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.003038553186087508,0.07092793082732385,0.00021551829019795927
2022-03,DIA.MI,KXDF6J-R,Healthcare,IT,0.004263734122079976,0.05990341330958171,0.00025541222735712336
2022-03,VITB.ST,JKHFMB-R,Technology,SE,0.0017040491546856734,0.25584242252333045,0.00043596806383361614
2022-03,ASR,DP1CY0-R,Industrials,MX,0.01939310208332302,0.026210999999999984,0.0005083125987059793
2022-03,MUSTI.HE,NQVWVF-R,Consumer Cyclicals,FI,0.032524978399383786,0.01782187109534683,0.000579655972412758
2022-03,CAPC.L,J2R4L9-R,Finance,GB,0.01911902712896532,0.03570727151009101,0.0006826882927027606
2022-03,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.004118893994739758,0.17718880075674548,0.0007298218873720984
2022-03,AMP.MI,WJWHT6-R,Healthcare,IT,0.018585471767611626,0.05254398508550895,0.0009765547513645329
2022-03,ORP.PA,K01WHX-R,Healthcare,FR,0.026259089661126507,0.06134712746126891,0.0016109197204580165
2022-03,MELI,B8366W-R,Consumer Non-Cyclicals,UY,0.03035459636312293,0.05576709999999996,0.0016927878108419115
2022-03,BB,L8N0YK-R,Technology,CA,0.024494096828301556,0.08198130000000003,0.0020080579003100394
2022-03,TPE.DE,DKP314-R,Technology,DE,0.02610666658436161,0.07960748600077516,0.0020782860946414717
2022-03,JAZZ,C5GQP9-R,Healthcare,IE,0.01763055933718526,0.13280500000000006,0.0023414264327748895
2022-03,ACSO.L,SRS2M0-R,Consumer Services,GB,0.03489996039653205,0.08875569225452384,0.0030975701446496686
2022-04,AML.L,N8P36V-R,Consumer Cyclicals,GB,0.10777314086559657,-0.1782829701633779,-0.019214115657354678
2022-04,FUTR.L,GM88J1-R,Technology,GB,0.04735168612404994,-0.19137303191987798,-0.009061835740077852
2022-04,OCDO.L,LHPBFK-R,Industrials,GB,0.0345947158984349,-0.2514702558055072,-0.00869954205649827
2022-04,LTG.L,JF74F9-R,Technology,GB,0.03616351798398083,-0.23539392588396146,-0.00851267247202449
2022-04,GVC.L,TY565Q-R,Consumer Services,GB,0.060809098863609294,-0.12352564530184573,-0.007511483177351072
2022-04,ACSO.L,SRS2M0-R,Consumer Services,GB,0.03825206021810068,-0.1620491686676907,-0.006198714558169659
2022-04,BB,L8N0YK-R,Technology,CA,0.027234728916352365,-0.22511099999999995,-0.006130837061088996
2022-04,MELI,B8366W-R,Consumer Non-Cyclicals,UY,0.03287708867626912,-0.18146600000000002,-0.005966073773727853
2022-04,MRX.DE,GGGVQ0-R,Consumer Non-Cyclicals,DE,0.02208203527626049,-0.2687689714855752,-0.005934965909508721
2022-04,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.032622203525432165,-0.17654414248023675,-0.005759258947213178
2022-04,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.022855773322900896,-0.24578963238450047,-0.005617712122899284
2022-04,ORP.PA,K01WHX-R,Healthcare,FR,0.028323016816425725,-0.185574503693278,-0.00525602978880457
2022-04,TPE.DE,DKP314-R,Technology,DE,0.028643071684682473,-0.15781164503078282,-0.004520210261294377
2022-04,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.01985056400738841,-0.2260626725091327,-0.004487471550323823
2022-04,MUSTI.HE,NQVWVF-R,Consumer Cyclicals,FI,0.037157768926080775,-0.11783391906562934,-0.004378445536295159
2022-04,WOSG.L,F5L9LT-R,Consumer Cyclicals,GB,0.02595675514799689,-0.15039911805303907,-0.003903873081777414
2022-04,PETS.L,VZY7HR-R,Consumer Cyclicals,GB,0.02057185350673559,-0.18419384593732901,-0.0037892088154649565
2022-04,ADYEN.AS,B8DGF3-R,Finance,NL,0.023360210995808938,-0.15567915332781634,-0.003636697869386681
2022-04,MTLS,CRHQ9D-R,Business Services,BE,0.01782772488498637,-0.19379800000000003,-0.0034549774272605886
2022-04,ASML,GL3H8G-R,Technology,NL,0.01604392906270419,-0.15594399999999997,-0.002501954473754342
2022-04,TSM,N28HXY-R,Technology,TW,0.021956070538308496,-0.10867099999999996,-0.0023859881414685217
2022-04,AMP.MI,WJWHT6-R,Healthcare,IT,0.019879986339395462,-0.11277372141035547,-0.0022419400410806562
2022-04,CAPC.L,J2R4L9-R,Finance,GB,0.019934296688615457,-0.10392688496402092,-0.0020717093587964016
2022-04,ZOO.L,DP2M95-R,Consumer Services,GB,0.02839697349818029,-0.06712094010504743,-0.0019060315573359787
2022-04,IFX.DE,P59ZZH-R,Technology,DE,0.006255032162518791,-0.16628326476163202,-0.0010401071691726357
2022-04,DIA.MI,KXDF6J-R,Healthcare,IT,0.005740750564085105,-0.17066776557545404,-0.0009797610714984324
2022-04,FNAC.PA,X9KJT3-R,Consumer Cyclicals,FR,0.02283207428924884,-0.042748283911730356,-0.0009760319940105285
2022-04,DSY.PA,VMHPTJ-R,Technology,FR,0.009144014188841492,-0.10479880473370995,-0.0009582817574586727
2022-04,BOSS.DE,QVQPN7-R,Consumer Cyclicals,DE,0.02581358104525984,-0.03710725047575436,-0.000957871017522642
2022-04,LBIRD.PA,NL6284-R,Healthcare,FR,0.025128197602449668,-0.03183653278784415,-0.0007999946868698156
2022-04,FDEV.L,WD63JS-R,Technology,GB,0.031115314910199914,-0.024011958335073857,-0.0007471396452064226
2022-04,KAHOT.OL,FR4B9H-R,Technology,NO,0.002430108466403008,-0.23753882330111953,-0.0005772451056034587
2022-04,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.004133703984241771,-0.11701837744612764,-0.00048371933307856524
2022-04,NOD.OL,CSQ76Z-R,Technology,NO,0.001747851855098417,-0.23356224242397905,-0.00040823219870169796
2022-04,ADE.OL,WY3QLM-R,Technology,NO,0.0023666585835816004,-0.17098302928332798,-0.0004046584539001723
2022-04,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.0018425982292769353,-0.1997999018515092,-0.00036815094536129633
2022-04,ASR,DP1CY0-R,Industrials,MX,0.020416660643477927,-0.015252700000000008,-0.0003114091997967759
2022-04,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.023835247763418187,-0.011322310743905994,-0.0002698700818354111
2022-04,TOBII.ST,SJ6JSD-R,Technology,SE,0.0011509334940691522,-0.22167484313792296,-0.0002551330017599609
2022-04,RAY.ST,B3MGHK-R,Healthcare,SE,0.0006828765334034677,-0.21736134281846953,-0.0001484309602797992
2022-04,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.0044400505278745965,-0.02298385190806429,-0.0001020494637969924
2022-04,VITB.ST,JKHFMB-R,Technology,SE,0.002217813062448941,-0.04463910894797962,-9.900119892091061e-05
2022-04,IQE.L,WC6J51-R,Technology,GB,0.0005387192989424342,-0.1566230397273921,-8.43758541601737e-05
2022-04,6951.T,KGPLVQ-R,Healthcare,JP,0.00030526697898575845,-0.19211356284024583,-5.8645926950432514e-05
2022-04,4385.T,RQ314Y-R,Consumer Non-Cyclicals,JP,8.59813269254992e-05,-0.3607766144174216,-3.1020052031299094e-05
2022-04,6146.T,J4TH5K-R,Technology,JP,0.00017960541311821843,-0.1295638450581259,-2.3270367916849546e-05
2022-04,6857.T,KL74SJ-R,Technology,JP,0.00016972532926088314,-0.13279153273029187,-2.253808661570613e-05
2022-04,3844.T,FXRN3F-R,Technology,JP,0.00015152262640890724,-0.1484404356624317,-2.249208467685407e-05
2022-04,3064.T,MR4TNK-R,Industrials,JP,0.00010241108157363044,-0.19999855327224936,-2.04820681537724e-05
2022-04,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00015492627741676293,-0.10510666250321021,-1.628378395332242e-05
2022-04,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,0.0001261123015894874,-0.11446343075416732,-1.4435246700236956e-05
2022-04,6594.T,D79WDP-R,Industrials,JP,7.796705587058344e-05,-0.18288720055905017,-1.4259176584002063e-05
2022-04,6840.T,GDGB62-R,Industrials,JP,3.4141184372778665e-05,-0.2827447790207107,-9.653241630986645e-06
2022-04,6920.T,Q3WN7R-R,Technology,JP,4.61788532418718e-05,-0.20497412868503861,-9.465470206926943e-06
2022-04,4751.T,G37DWR-R,Business Services,JP,5.658854824901056e-05,-0.1527745219092338,-8.645288404280198e-06
2022-04,6929.T,JK9MJW-R,Technology,JP,1.0864304817590041e-05,-0.09085015578754396,-9.870237852014196e-07
2022-04,6544.T,KGQVSF-R,Business Services,JP,8.526148687045413e-05,-0.00010905532068494761,-9.298218792732825e-09
2022-04,FDP.L,G22X5F-R,Finance,GB,0.0010986080609323157,0.1624333419621673,0.00017845057884381235
2022-04,BOKU.L,XJM8M0-R,Finance,US,0.01962469664210282,0.017302511526444686,0.00033955653985296433
2022-04,BAS1V.HE,BFP734-R,Technology,FI,0.015339683555127036,0.7395758718261216,0.011344859838819898
2022-05,AML.L,N8P36V-R,Consumer Cyclicals,GB,0.10095354973139083,-0.14629583888347486,-0.014769084246218419
2022-05,MUSTI.HE,NQVWVF-R,Consumer Cyclicals,FI,0.0371548763595497,-0.16797953439134483,-0.006241258831245143
2022-05,MELI,B8366W-R,Consumer Non-Cyclicals,UY,0.03217159105990365,-0.19283499999999998,-0.00620380876203652
2022-05,ORP.PA,K01WHX-R,Healthcare,FR,0.02614607698094383,-0.2217405569817752,-0.005797645672642856
2022-05,FUTR.L,GM88J1-R,Technology,GB,0.04364882667158052,-0.09418512157739134,-0.004111070046773293
2022-05,MRX.DE,GGGVQ0-R,Consumer Non-Cyclicals,DE,0.018302454209442685,-0.1989077377645716,-0.0036404997623399053
2022-05,AMP.MI,WJWHT6-R,Healthcare,IT,0.01999245710259493,-0.13268620306068313,-0.0026527232227969077
2022-05,CRESY,S6KYTP-R,Consumer Non-Cyclicals,AR,0.02470352625596442,-0.10700500000000002,-0.002643400827019473
2022-05,ACSO.L,SRS2M0-R,Consumer Services,GB,0.03653947373488699,-0.06462003163511343,-0.0023611819486787935
2022-05,BOKU.L,XJM8M0-R,Finance,US,0.022758418008778196,-0.08805838836035473,-0.0020040696114842814
2022-05,LBIRD.PA,NL6284-R,Healthcare,FR,0.027575652845474263,-0.0723807705851961,-0.0019959470023452825
2022-05,ADYEN.AS,B8DGF3-R,Finance,NL,0.022356295732020366,-0.08545441086899142,-0.0019104440809927475
2022-05,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.026479426058398522,-0.06043278796280083,-0.0016002255403638607
2022-05,WOSG.L,F5L9LT-R,Consumer Cyclicals,GB,0.025139364713666682,-0.060834911906807454,-0.0015293510377490163
2022-05,GVC.L,TY565Q-R,Consumer Services,GB,0.060757039744776614,-0.023058802112661092,-0.001400984556425889
2022-05,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.01953907097952726,-0.0712556424439117,-0.0013922690554034058
2022-05,MTLS,CRHQ9D-R,Business Services,BE,0.017182325268479712,-0.062179500000000054,-0.0010683883940314353
2022-05,BOSS.DE,QVQPN7-R,Consumer Cyclicals,DE,0.028173568019177832,-0.034914926557297776,-0.0009836780582466273
2022-05,FDEV.L,WD63JS-R,Technology,GB,0.03461844291224825,-0.013753635783824936,-0.0004761294552181982
2022-05,DSY.PA,VMHPTJ-R,Technology,FR,0.00927840225354146,-0.051038002565492846,-0.00047355111801992365
2022-05,ZOO.L,DP2M95-R,Consumer Services,GB,0.030198670050109525,-0.015274055964747069,-0.00046125617640630406
2022-05,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.004916850355475171,-0.08636204370334688,-0.0004246292452823634
2022-05,NTR,TW27V9-R,Non-Energy Materials,CA,0.027053901564553392,-0.010614800000000035,-0.0002871717543274223
2022-05,NOD.OL,CSQ76Z-R,Technology,NO,0.0027914125893978453,-0.03780073211065016,-0.00010551743950212424
2022-05,EBRO.MC,RBH78M-R,Consumer Non-Cyclicals,ES,0.022231276969832167,-0.004524979563784837,-0.00010059607396533105
2022-05,TOBII.ST,SJ6JSD-R,Technology,SE,0.0010190876844954054,-0.07991005909108706,-8.143535708702692e-05
2022-05,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.0016773681872615945,-0.031919402598093005,-5.354059047443629e-05
2022-05,FDP.L,G22X5F-R,Finance,GB,0.0014557929571221272,-0.03464459871288039,-5.043536280853359e-05
2022-05,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,0.00012368434122791752,-0.19264660357867047,-2.3827368253423636e-05
2022-05,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00015354887917235733,-0.15216484367944572,-2.336474119641585e-05
2022-05,3064.T,MR4TNK-R,Industrials,JP,9.07378081052173e-05,-0.14443394847755064,-1.3105619900834832e-05
2022-05,6840.T,GDGB62-R,Industrials,JP,2.712087429977842e-05,-0.10891400651312277,-2.953843080127651e-06
2022-05,6929.T,JK9MJW-R,Technology,JP,1.0939264579729433e-05,-0.09702386512408501,-1.0613697311403488e-06
2022-05,4385.T,RQ314Y-R,Consumer Non-Cyclicals,JP,6.0870602518341004e-05,-0.01383136608667812,-8.419235873478456e-07
2022-05,4751.T,G37DWR-R,Business Services,JP,5.309797366514721e-05,0.02738141997417598,1.453897916703132e-06
2022-05,6857.T,KL74SJ-R,Technology,JP,0.00016301246626435295,0.013440206162539159,2.190921153656863e-06
2022-05,6594.T,D79WDP-R,Industrials,JP,7.055755286624151e-05,0.04047213294475904,2.855614659859391e-06
2022-05,6920.T,Q3WN7R-R,Technology,JP,4.06607316669521e-05,0.08523117030983118,3.465561745628341e-06
2022-05,3844.T,FXRN3F-R,Technology,JP,0.00014290358752612782,0.026944059319242708,3.85040273923658e-06
2022-05,3990.T,WRR2XC-R,Business Services,JP,0.0001312780493008067,0.1445010938741067,1.896982172562548e-05
2022-05,6146.T,J4TH5K-R,Technology,JP,0.00017314378446625113,0.1193601244034519,2.0666463653576197e-05
2022-05,6951.T,KGPLVQ-R,Healthcare,JP,0.0002731372958606356,0.08390549376236622,2.291771967410414e-05
2022-05,DIA.MI,KXDF6J-R,Healthcare,IT,0.00539651181447677,0.013338198909773169,7.197974800043208e-05
2022-05,IQE.L,WC6J51-R,Technology,GB,0.0005179328934085557,0.18859537636726698,9.767974896537413e-05
2022-05,ADE.OL,WY3QLM-R,Technology,NO,0.002201387165048677,0.0647145068247077,0.00014246168471636654
2022-05,VITB.ST,JKHFMB-R,Technology,SE,0.0024104132904525194,0.06103895595522868,0.00014712911066982917
2022-05,RAY.ST,B3MGHK-R,Healthcare,SE,0.0006079987354254929,0.5667271818707849,0.0003445694099086905
2022-05,ASR,DP1CY0-R,Industrials,MX,0.024035429615946426,0.014703300000000086,0.00035340013227214714
2022-05,KAHOT.OL,FR4B9H-R,Technology,NO,0.0020789354811344596,0.2065059101265787,0.00042931246362610837
2022-05,ASML,GL3H8G-R,Technology,NL,0.01618915303829187,0.028084500000000068,0.0004546642685039091
2022-05,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.0174138383683119,0.026183094591163636,0.0004559481771927451
2022-05,IFX.DE,P59ZZH-R,Technology,DE,0.005911035512147835,0.08131327197569793,0.0004806456382572858
2022-05,BB,L8N0YK-R,Technology,CA,0.011014075048586786,0.047554000000000096,0.000523763324860497
2022-05,OCDO.L,LHPBFK-R,Industrials,GB,0.024969214905533388,0.022163216462197433,0.0005533981148424631
2022-05,TSM,N28HXY-R,Technology,TW,0.023395655490107248,0.025503000000000053,0.0005966594019642064
2022-05,FNAC.PA,X9KJT3-R,Consumer Cyclicals,FR,0.024773487885756538,0.02434158290078603,0.0006030259091127612
2022-05,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.004137201040745376,0.16019890852508212,0.000662775091076243
2022-05,LTG.L,JF74F9-R,Technology,GB,0.03152080742901338,0.023969527183679284,0.0007555388505212561
2022-05,TPE.DE,DKP314-R,Technology,DE,0.027342899224577662,0.050677581406385785,0.0013856720013401373
2022-05,PETS.L,VZY7HR-R,Consumer Cyclicals,GB,0.019131497296821905,0.13288147428912356,0.0025422215661600766
2022-05,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.03062263355209945,0.13082671530195933,0.004006258561516742
2022-06,AML.L,N8P36V-R,Consumer Cyclicals,GB,0.0868299893314661,-0.40947961392456866,-0.035555110508523155
2022-06,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.034888266581570515,-0.4837350830947803,-0.01687667853386886
2022-06,GVC.L,TY565Q-R,Consumer Services,GB,0.059800646707499176,-0.18311885378076753,-0.010950625880425878
2022-06,WOSG.L,F5L9LT-R,Consumer Cyclicals,GB,0.04757367159486844,-0.21939428457228694,-0.01043739164403309
2022-06,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.024075948615183248,-0.36056739540580907,-0.00868100208410072
2022-06,TPE.DE,DKP314-R,Technology,DE,0.0292790321429333,-0.27176466463380355,-0.007957006351126623
2022-06,MELI,B8366W-R,Consumer Non-Cyclicals,UY,0.0415761166466862,-0.18960900000000003,-0.007883205901261525
2022-06,FUTR.L,GM88J1-R,Technology,GB,0.03983390503208369,-0.1652487723280699,-0.006582503903584756
2022-06,CRESY,S6KYTP-R,Consumer Non-Cyclicals,AR,0.022140676803284715,-0.28102800000000006,-0.006222150120673498
2022-06,LTG.L,JF74F9-R,Technology,GB,0.03251817714499873,-0.18263730453554483,-0.005939032222171927
2022-06,OCDO.L,LHPBFK-R,Industrials,GB,0.02571377640151239,-0.19491297324294576,-0.0050119486117230745
2022-06,NTR,TW27V9-R,Non-Energy Materials,CA,0.026859783611944882,-0.18188099999999996,-0.004885284303124146
2022-06,ACSO.L,SRS2M0-R,Consumer Services,GB,0.03443428305021849,-0.13890841231896456,-0.004783211587847683
2022-06,ZOO.L,DP2M95-R,Consumer Services,GB,0.029959995260609246,-0.14083556856130008,-0.004219432966621759
2022-06,LBIRD.PA,NL6284-R,Healthcare,FR,0.026069823300706108,-0.13031173321692946,-0.003397203858974106
2022-06,FNAC.PA,X9KJT3-R,Consumer Cyclicals,FR,0.025862736575299326,-0.12997720304597515,-0.0033615661631722486
2022-06,TSM,N28HXY-R,Technology,TW,0.02407996004967798,-0.13835600000000003,-0.0033316069526332474
2022-06,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.025065551257768187,-0.13184335585284923,-0.0033047263941257637
2022-06,MUSTI.HE,NQVWVF-R,Consumer Cyclicals,FI,0.031505920588135394,-0.09314581908496822,-0.002934644779207835
2022-06,ASML,GL3H8G-R,Technology,NL,0.016609127966341675,-0.17423500000000003,-0.002893891411215542
2022-06,PETS.L,VZY7HR-R,Consumer Cyclicals,GB,0.021836067723630656,-0.13003006394399563,-0.0028393452823891135
2022-06,ASR,DP1CY0-R,Industrials,MX,0.024020423422325354,-0.09618479999999996,-0.0023103996227916788
2022-06,AMP.MI,WJWHT6-R,Healthcare,IT,0.017529799939457837,-0.11533564166807198,-0.002021810724330299
2022-06,BOKU.L,XJM8M0-R,Finance,US,0.020909777940025246,-0.07226362752459481,-0.0015110164046799738
2022-06,IFX.DE,P59ZZH-R,Technology,DE,0.006514148851006487,-0.2263548604715906,-0.0014745092542607454
2022-06,ADYEN.AS,B8DGF3-R,Finance,NL,0.020837603043884736,-0.07001252445450623,-0.0014588931926832736
2022-06,MTLS,CRHQ9D-R,Business Services,BE,0.01906080127292765,-0.06903619999999999,-0.0013158852888380877
2022-06,BB,L8N0YK-R,Technology,CA,0.011692057923681812,-0.10696099999999997,-0.00125059420757493
2022-06,DSY.PA,VMHPTJ-R,Technology,FR,0.00893479268726564,-0.13106127473040108,-0.0011710053190449007
2022-06,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.004846862579975906,-0.21940535978976483,-0.0010634276282111615
2022-06,EBRO.MC,RBH78M-R,Consumer Non-Cyclicals,ES,0.022554720735438266,-0.04480979709694044,-0.001010672459733144
2022-06,KAHOT.OL,FR4B9H-R,Technology,NO,0.002494882197112823,-0.38952449782112797,-0.0009718177349532448
2022-06,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.027753325406214793,-0.02271227575143997,-0.0006303411796453951
2022-06,BOSS.DE,QVQPN7-R,Consumer Cyclicals,DE,0.027328114636338486,-0.022975012838749698,-0.0006278637846287002
2022-06,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.004577671069040954,-0.13585040370399437,-0.0006218784627533091
2022-06,RAY.ST,B3MGHK-R,Healthcare,SE,0.002620532491119127,-0.22438577592050002,-0.0005880102163446462
2022-06,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.0016313743732708189,-0.3496585652490961,-0.0005704240227420179
2022-06,NOD.OL,CSQ76Z-R,Technology,NO,0.002671576602965771,-0.21029030655467795,-0.0005618066628219771
2022-06,VITB.ST,JKHFMB-R,Technology,SE,0.0025694301028891,-0.18809810157974727,-0.00048330492449529444
2022-06,TOBII.ST,SJ6JSD-R,Technology,SE,0.0011775118816347448,-0.2892522353153385,-0.00034059794387322024
2022-06,ADE.OL,WY3QLM-R,Technology,NO,0.0023313530842381507,-0.136745464818121,-0.0003188019611593059
2022-06,FDP.L,G22X5F-R,Finance,GB,0.0014158836775984478,-0.16181845340194156,-0.00022911610690603407
2022-06,6951.T,KGPLVQ-R,Healthcare,JP,0.0002262013956600207,-0.2233559918201583,-5.0523437078747975e-05
2022-06,DIA.MI,KXDF6J-R,Healthcare,IT,0.005525905227585383,-0.008975410010644502,-4.959726509754263e-05
2022-06,IQE.L,WC6J51-R,Technology,GB,0.0006202261304629051,-0.06390260884673471,-3.963406781149488e-05
2022-06,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,0.00010206812237697445,-0.20918729220492338,-2.1351354140480033e-05
2022-06,3990.T,WRR2XC-R,Business Services,JP,0.0001706387006991131,-0.10791556447437178,-1.841457170711817e-05
2022-06,3844.T,FXRN3F-R,Technology,JP,0.00010854802074503928,-0.12608574061613564,-1.3686357588053934e-05
2022-06,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00010184732570166467,-0.12987644077928973,-1.3227568165021284e-05
2022-06,4385.T,RQ314Y-R,Consumer Non-Cyclicals,JP,6.135789444678477e-05,-0.14312073682306115,-8.781587063135449e-06
2022-06,6920.T,Q3WN7R-R,Technology,JP,4.510338067009427e-05,-0.19224004931750327,-8.670676124405046e-06
2022-06,4751.T,G37DWR-R,Business Services,JP,5.5759816157534804e-05,-0.09136611168773723,-5.0945575907370195e-06
2022-06,6840.T,GDGB62-R,Industrials,JP,2.4702163561750066e-05,-0.13128760396843597,-3.2430878668585727e-06
2022-06,6594.T,D79WDP-R,Industrials,JP,1.2506461804162426e-05,-0.09669361758598183,-1.20929503504537e-06
2022-06,6929.T,JK9MJW-R,Technology,JP,1.0096625446984624e-05,-0.09027761502201748,-9.114992651243829e-07
2022-06,3064.T,MR4TNK-R,Industrials,JP,7.935122861770672e-05,0.002183511033631902,1.7326428321901017e-07
2022-06,7270.T,QH66VR-R,Consumer Cyclicals,JP,0.0001604916463169976,0.012815321526030266,2.0567520497942556e-06
2022-06,MRX.DE,GGGVQ0-R,Consumer Non-Cyclicals,DE,0.01831105988579713,0.028419439116569745,0.0005203900515842741
2022-06,FDEV.L,WD63JS-R,Technology,GB,0.034398035669119274,0.06072156840775178,0.002088702675974712
2022-07,MRX.DE,GGGVQ0-R,Consumer Non-Cyclicals,DE,0.0231677143625804,-0.16371925768802764,-0.0037930009977699196
2022-07,GVC.L,TY565Q-R,Consumer Services,GB,0.059341341349714395,-0.030820715926111353,-0.0018289426244139527
2022-07,ASR,DP1CY0-R,Industrials,MX,0.027368264732956303,-0.043688599999999966,-0.0011956811706122338
2022-07,BOKU.L,XJM8M0-R,Finance,US,0.02356488508020209,-0.05014844049393863,-0.0011817422371910166
2022-07,FNAC.PA,X9KJT3-R,Consumer Cyclicals,FR,0.019783421859178654,-0.05618574003376153,-0.0011115461975580471
2022-07,EBRO.MC,RBH78M-R,Consumer Non-Cyclicals,ES,0.026253955015533036,-0.014643297588173954,-0.00038444447615898237
2022-07,ACSO.L,SRS2M0-R,Consumer Services,GB,0.036019104063609884,-0.0031040609078705206,-0.00011180549286037166
